"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Advisory, Conciliation and Arbitration Service","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Glasgow City","Outside London","10","[c]","27980","23160"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","10","[c]","38160","38680"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Tower Hamlets","London","30","[c]","44970","37750"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Tyneside","Outside London","30","[c]","26510","24350"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","Westminster","London","40","[c]","45540","42030"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","York","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Companies House","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Competition and Markets Authority","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Crown Commercial Service","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Crown Prosecution Service","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Crown Prosecution Service","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Defence Science and Technology Laboratory","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Defence Science and Technology Laboratory","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Defence Science and Technology Laboratory","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Education (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for International Trade","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for International Trade","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Transport (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Blackpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Sheffield","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","15","[c]","36250","34170"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Westminster","London","30","[c]","37660","32520"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department for Work and Pensions (excl. agencies)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Licensing Agency","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Licensing Agency","Swansea","Outside London","45","[c]","32590","31660"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Driver and Vehicle Standards Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Food Standards Agency","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Government Actuary's Department","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Government Legal Department","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Courts and Tribunals Service","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Prison and Probation Service","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Prison and Probation Service","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Prison and Probation Service","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Treasury (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","HM Treasury (excl. agencies)","Westminster","London","10","[c]","45980","45370"
"Leaver Dept.","2023","Human Resources","Health and Safety Executive","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Health and Safety Executive","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Health and Safety Executive","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Croydon","London","15","[c]","44950","42580"
"Leaver Dept.","2023","Human Resources","Home Office","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Home Office","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Intellectual Property Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Legal Aid Agency","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Cheshire East","Outside London","15","[c]","26620","22220"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Westminster","London","10","[c]","43360","38020"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Defence (excl. agencies)","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Croydon","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Ministry of Justice (excl. agencies)","Westminster","London","15","[c]","50370","54850"
"Leaver Dept.","2023","Human Resources","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","National Crime Agency","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","National Crime Agency","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Northern Ireland Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office of Rail and Road","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Office of Rail and Road","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Planning Inspectorate","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
