"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","London","London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Communications","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Economics","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Economics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Finance","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Human Resources","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","London","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","London","60","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","North East (England)","Outside London","125","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","North West (England)","Outside London","190","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","Northern Ireland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","Scotland","Outside London","110","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","Wales","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Midlands (England)","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Operational Research","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Other","London","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Other","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Other","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Policy","London","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Social Research","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Social Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Statistics","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Statistics","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Statistics","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","London","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","North East (England)","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","North West (England)","Outside London","60","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","Tax","Yorkshire and The Humber","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Economics","London","London","25","[c]","54710","38660"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Economics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Finance","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Human Resources","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Operational Delivery","London","London","15","[c]","33160","29070"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Policy","London","London","175","[c]","48560","45900"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Policy","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Digital, Data and Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Operational Delivery","North West (England)","Outside London","15","[c]","30940","24770"
"Leaver Dept.","2023","Health and Safety Executive","Operational Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Operational Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Operational Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Operational Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Statistics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Commercial","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Communications","London","London","20","[c]","52490","57430"
"Leaver Dept.","2023","Home Office","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Digital, Data and Technology","London","London","40","[c]","56550","46360"
"Leaver Dept.","2023","Home Office","Digital, Data and Technology","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Digital, Data and Technology","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Economics","London","London","25","[c]","50140","43760"
"Leaver Dept.","2023","Home Office","Finance","London","London","20","[c]","53880","51250"
"Leaver Dept.","2023","Home Office","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Finance","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Human Resources","London","London","30","[c]","52830","43210"
"Leaver Dept.","2023","Home Office","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Human Resources","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Human Resources","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Intelligence Analysis","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Intelligence Analysis","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Intelligence Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Operational Delivery","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Operational Delivery","East of England","Outside London","25","[c]","26200","26180"
"Leaver Dept.","2023","Home Office","Operational Delivery","London","London","135","[c]","35520","29980"
"Leaver Dept.","2023","Home Office","Operational Delivery","North East (England)","Outside London","25","[c]","24800","25880"
"Leaver Dept.","2023","Home Office","Operational Delivery","North West (England)","Outside London","145","[c]","28450","25980"
"Leaver Dept.","2023","Home Office","Operational Delivery","Northern Ireland","Outside London","15","[c]","25870","26700"
"Leaver Dept.","2023","Home Office","Operational Delivery","Scotland","Outside London","50","[c]","26700","25880"
"Leaver Dept.","2023","Home Office","Operational Delivery","South East (England)","Outside London","20","[c]","28250","26980"
"Leaver Dept.","2023","Home Office","Operational Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Operational Delivery","Wales","Outside London","10","[c]","27640","25880"
"Leaver Dept.","2023","Home Office","Operational Delivery","West Midlands (England)","Outside London","25","[c]","28600","25880"
"Leaver Dept.","2023","Home Office","Operational Delivery","Yorkshire and The Humber","Outside London","60","[c]","27790","25880"
"Leaver Dept.","2023","Home Office","Operational Research","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","London","London","45","[c]","36850","35070"
"Leaver Dept.","2023","Home Office","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","London","London","225","[c]","49320","43210"
"Leaver Dept.","2023","Home Office","Policy","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
