"Status","Year","Function_of_post","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Inner London - West","EO","5","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Inner London - West","SEO/HEO","20","20","37370","38220"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Kent","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","North Yorkshire","G6/G7","15","15","53420","51330"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","North Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","G6/G7","10","10","52530","49400"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","South Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","South Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","EO","10","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G6/G7","40","40","60600","63510"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SCS level","10","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SEO/HEO","20","20","36720","37500"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Environment, Food and Rural Affairs","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for International Trade","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for International Trade","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Levelling Up, Housing and Communities","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Derbyshire and Nottinghamshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Property","Department for Transport","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","36080","33850"
"In post","2023","Property","Department for Transport","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Hampshire and Isle of Wight","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for Transport","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Inner London - West","G6/G7","10","10","62440","60430"
"In post","2023","Property","Department for Transport","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for Transport","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Northumberland, and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for Transport","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","West Wales and The Valleys","AA/AO","20","20","22500","22500"
"In post","2023","Property","Department for Transport","West Wales and The Valleys","EO","15","15","27100","26960"
"In post","2023","Property","Department for Transport","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","West Wales and The Valleys","SEO/HEO","35","30","34270","31940"
"In post","2023","Property","Department for Transport","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Transport","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Greater Manchester","SEO/HEO","10","10","37400","38470"
"In post","2023","Property","Department for Work and Pensions","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Inner London - West","EO","10","10","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Inner London - West","G6/G7","10","10","69250","72550"
"In post","2023","Property","Department for Work and Pensions","Inner London - West","SEO/HEO","30","30","43430","43760"
"In post","2023","Property","Department for Work and Pensions","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Lancashire","SEO/HEO","20","15","37150","36720"
"In post","2023","Property","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Merseyside","AA/AO","5","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Northumberland, and Tyne and Wear","EO","10","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Northumberland, and Tyne and Wear","G6/G7","10","10","55090","50160"
"In post","2023","Property","Department for Work and Pensions","Northumberland, and Tyne and Wear","SEO/HEO","20","20","36930","38470"
"In post","2023","Property","Department for Work and Pensions","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","South Yorkshire","G6/G7","15","15","57690","50160"
"In post","2023","Property","Department for Work and Pensions","South Yorkshire","SEO/HEO","20","15","36710","36720"
"In post","2023","Property","Department for Work and Pensions","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","Unknown","SEO/HEO","30","30","44380","41900"
"In post","2023","Property","Department for Work and Pensions","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department for Work and Pensions","West Yorkshire","G6/G7","10","10","55380","50160"
"In post","2023","Property","Department for Work and Pensions","West Yorkshire","SEO/HEO","10","10","37230","38470"
"In post","2023","Property","Department of Health and Social Care","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Bedfordshire and Hertfordshire","EO","10","10","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Bedfordshire and Hertfordshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Bedfordshire and Hertfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","Department of Health and Social Care","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Estyn","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Food Standards Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","35","35","29950","29400"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","20","20","68010","64730"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","75","75","41820","42150"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","30","23870","23800"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Inner London - West","G6/G7","25","25","67320","67980"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Inner London - West","SEO/HEO","20","20","45550","46370"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","10","10","43980","43750"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Land Registry","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Bedfordshire and Hertfordshire","SEO/HEO","15","15","43530","39140"
"In post","2023","Property","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","27880","27810"
"In post","2023","Property","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","20","20","41720","45140"
"In post","2023","Property","HM Revenue and Customs","Cheshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Cheshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Cornwall and Isles of Scilly","SEO/HEO","15","10","39920","39020"
"In post","2023","Property","HM Revenue and Customs","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","25","25","22570","22520"
"In post","2023","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","50","40","27460","27810"
"In post","2023","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","50","45","60850","58080"
"In post","2023","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","95","95","37460","35000"
"In post","2023","Property","HM Revenue and Customs","Devon","AA/AO","265","245","22540","22520"
"In post","2023","Property","HM Revenue and Customs","Devon","EO","85","80","26840","26890"
"In post","2023","Property","HM Revenue and Customs","Devon","G6/G7","25","25","58140","57990"
"In post","2023","Property","HM Revenue and Customs","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Devon","SEO/HEO","90","85","37840","34590"
"In post","2023","Property","HM Revenue and Customs","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Dorset and Somerset","EO","5","5","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","Dorset and Somerset","SEO/HEO","15","10","40680","39590"
"In post","2023","Property","HM Revenue and Customs","East Anglia","AA/AO","10","10","22520","22520"
"In post","2023","Property","HM Revenue and Customs","East Anglia","EO","15","15","27850","27810"
"In post","2023","Property","HM Revenue and Customs","East Anglia","G6/G7","5","5","[c]","[c]"
"In post","2023","Property","HM Revenue and Customs","East Anglia","SEO/HEO","50","45","39860","42170"
"In post","2023","Property","HM Revenue and Customs","East Wales","AA/AO","30","30","22520","22520"
"In post","2023","Property","HM Revenue and Customs","East Wales","EO","35","30","27150","27690"
"In post","2023","Property","HM Revenue and Customs","East Wales","G6/G7","25","20","57760","56060"
"In post","2023","Property","HM Revenue and Customs","East Wales","SCS level","[c]","[c]","[c]","[c]"
