"Status","Year","Age","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Ministry of Justice","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Ministry of Justice","Unknown","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Operational Delivery","London","15","[c]","44800","42240"
"Leaver CS","2023","30-39","National Crime Agency","Operational Delivery","Outside London","45","[c]","36340","36040"
"Leaver CS","2023","30-39","National Crime Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","10","[c]","58670","52750"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Unknown","London","25","[c]","47060","40540"
"Leaver CS","2023","30-39","Office of Gas and Electricity Markets","Unknown","Outside London","25","[c]","38550","35000"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of Rail and Road","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Office of the Secretary of State for Scotland","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Operational Delivery","Outside London","100","[c]","30050","28490"
"Leaver CS","2023","30-39","Scottish Government","Other","Outside London","20","[c]","30760","28490"
"Leaver CS","2023","30-39","Scottish Government","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Scottish Government","Unknown","Outside London","220","[c]","36480","33520"
"Leaver CS","2023","30-39","Scottish Government","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","The National Archives","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Export Finance","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Digital, Data and Technology","Outside London","25","[c]","41680","37760"
"Leaver CS","2023","30-39","UK Statistics Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Operational Delivery","Outside London","30","[c]","27390","22030"
"Leaver CS","2023","30-39","UK Statistics Authority","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Statistics Authority","Statistics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Water Services Regulation Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Welsh Government","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Legal","London","70","[c]","60880","64680"
"Leaver CS","2023","40-49","Attorney General's Departments","Legal","Outside London","35","[c]","56520","55080"
"Leaver CS","2023","40-49","Attorney General's Departments","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Operational Delivery","Outside London","20","[c]","23930","22870"
"Leaver CS","2023","40-49","Attorney General's Departments","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office","Unknown","London","115","[c]","67320","61850"
"Leaver CS","2023","40-49","Cabinet Office","Unknown","Outside London","50","[c]","56230","56840"
"Leaver CS","2023","40-49","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Chancellor's other departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","15","[c]","54500","49960"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","20","[c]","29510","27760"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Policy","London","60","[c]","60410","63910"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","10","[c]","41750","43650"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Policy","London","15","[c]","54980","53210"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Digital, Culture, Media and Sport","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Commercial","Outside London","15","[c]","50760","51640"
"Leaver CS","2023","40-49","Department for Education","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Digital, Data and Technology","Outside London","15","[c]","49480","51360"
"Leaver CS","2023","40-49","Department for Education","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Operational Delivery","Outside London","10","[c]","40620","37980"
"Leaver CS","2023","40-49","Department for Education","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Project Delivery","Outside London","10","[c]","48130","51360"
"Leaver CS","2023","40-49","Department for Education","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Education","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","55","[c]","26010","25770"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Policy","London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Policy","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Property","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for International Trade","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Levelling Up, Housing and Communities","Communications","London","[c]","[c]","[c]","[c]"
