"Status","Year","Age","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Undeclared","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Swansea","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Tyneside","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Westminster","80","[c]","47890","45170"
"Leaver Dept.","2023","30-39","Undeclared","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Belfast","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Birmingham","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Bradford","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Bristol, City of","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cardiff and Vale of Glamorgan","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Central Hampshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Central Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","City of Edinburgh","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Coventry","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Croydon","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Durham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Glasgow City","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Greater Manchester South West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Hackney and Newham","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Lambeth","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Leeds","60","[c]","34870","32000"
"Leaver Dept.","2023","30-39","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Liverpool","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Manchester","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Monmouthshire and Newport","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Nottingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Sefton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Sheffield","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South Hampshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South Lanarkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Sunderland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Swansea","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Tower Hamlets","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Tyneside","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Westminster","560","[c]","47240","44320"
"Leaver Dept.","2023","30-39","Unknown","Wiltshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Birmingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Bristol, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Darlington","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Devon CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Nottingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Sheffield","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Declared disabled","Suffolk CC","[c]","[c]","[c]","[c]"
