"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Defence Equipment and Support","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","Inner London - West","Westminster","15","10","41780","40580"
"In post","2023","No function","Defence Equipment and Support","Lancashire","Mid Lancashire","15","15","41320","38580"
"In post","2023","No function","Defence Equipment and Support","Lincolnshire","Lincolnshire CC","155","150","37690","35520"
"In post","2023","No function","Defence Equipment and Support","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","North Yorkshire","North Yorkshire CC","20","20","35310","32500"
"In post","2023","No function","Defence Equipment and Support","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","Outer London - West and North West","Harrow and Hillingdon","155","150","28160","25710"
"In post","2023","No function","Defence Equipment and Support","Overseas","Overseas","25","25","54950","56460"
"In post","2023","No function","Defence Equipment and Support","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","Shropshire and Staffordshire","Telford and Wrekin","50","45","31030","31920"
"In post","2023","No function","Defence Equipment and Support","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","Southern Scotland","East Ayrshire and North Ayrshire mainland","230","225","28000","28600"
"In post","2023","No function","Defence Equipment and Support","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","70","65","32900","25520"
"In post","2023","No function","Defence Equipment and Support","West Central Scotland","Glasgow City","90","85","39480","38790"
"In post","2023","No function","Defence Equipment and Support","West Midlands","Sandwell","5","5","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","West Wales and The Valleys","Isle of Anglesey","5","5","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","10","10","47180","50310"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","135","135","39770","37470"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","City of Edinburgh","75","75","42810","37470"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","54670","50680"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","Greater Manchester South West","365","365","43350","37750"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","Westminster","4190","4100","52750","55120"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","100","95","52910","50680"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","20","20","47500","50310"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","Hounslow and Richmond upon Thames","90","90","45580","43210"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tees Valley and Durham","Darlington","55","55","44690","42620"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Birmingham","350","345","41830","37750"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","Leeds","10","10","47050","44880"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Eastern Scotland","City of Edinburgh","10","10","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","10","48450","52760"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Greater Manchester","Manchester","60","60","41270","35620"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Inner London - West","Westminster","1190","1170","49670","52760"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","10","10","38840","35620"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Tees Valley and Durham","Darlington","5","5","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","25","25","47580","41720"
"In post","2023","No function","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","150","140","39680","37590"
"In post","2023","No function","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Devon","Devon CC","5","5","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","East Anglia","Cambridgeshire CC","25","25","44920","51360"
"In post","2023","No function","Department for Education (excl. agencies)","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","145","140","44530","37880"
"In post","2023","No function","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Greater Manchester","Greater Manchester South East","5","5","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Greater Manchester","Manchester","405","395","40830","37590"
"In post","2023","No function","Department for Education (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Inner London - West","Westminster","1220","1165","52970","55020"
"In post","2023","No function","Department for Education (excl. agencies)","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","30","30","40400","37900"
"In post","2023","No function","Department for Education (excl. agencies)","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Outer London - South","Croydon","30","30","46270","41440"
"In post","2023","No function","Department for Education (excl. agencies)","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","South Yorkshire","Sheffield","615","580","42930","37590"
"In post","2023","No function","Department for Education (excl. agencies)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Tees Valley and Durham","Darlington","295","280","39080","37590"
"In post","2023","No function","Department for Education (excl. agencies)","Tees Valley and Durham","Durham","5","5","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","West Midlands","Coventry","270","265","40820","37590"
"In post","2023","No function","Department for Education (excl. agencies)","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","West Yorkshire","Bradford","5","5","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","West Yorkshire","Leeds","35","30","41760","38070"
"In post","2023","No function","Department for Education (excl. agencies)","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","15","41350","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Cheshire East","75","75","45410","40330"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Warrington","25","25","37010","35650"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","10","37780","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","East Cumbria","25","25","39250","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","West Cumbria","15","15","37890","32020"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","10","10","41960","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","20","20","38210","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","South and West Derbyshire","5","5","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Devon CC","70","65","43350","37710"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Plymouth","10","10","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Dorset","5","5","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Somerset CC","5","5","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Cambridgeshire CC","20","15","40440","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Norwich and East Norfolk","20","20","42620","37730"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Peterborough","15","15","45220","49400"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","15","15","42610","40610"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","City of Edinburgh","25","25","40400","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","495","470","41590","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","10","10","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Manchester","15","15","37080","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","10","5","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","25","25","44250","41000"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Westminster","2130","2070","46480","40480"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Mid Lancashire","10","10","41270","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Lincolnshire CC","15","15","41130","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","North Yorkshire CC","35","30","43020","38200"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","York","335","325","40380","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Northumberland","10","10","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","155","155","40800","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
