"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Northumberland, and Tyne and Wear","Outside London","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - East and North East","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - East and North East","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - East and North East","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - South","London","Heterosexual / straight","55","[c]","38370","30310"
"Leaver CS","2023","65+","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - South","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - South","London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - West and North West","London","Heterosexual / straight","70","[c]","31970","28950"
"Leaver CS","2023","65+","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - West and North West","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - West and North West","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Shropshire and Staffordshire","Outside London","Heterosexual / straight","70","[c]","27380","27570"
"Leaver CS","2023","65+","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Shropshire and Staffordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Shropshire and Staffordshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","South Yorkshire","Outside London","Heterosexual / straight","65","[c]","25300","22400"
"Leaver CS","2023","65+","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","South Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Southern Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Southern Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Southern Scotland","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","65+","Surrey, East and West Sussex","Outside London","Heterosexual / straight","80","[c]","30260","28120"
"Leaver CS","2023","65+","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Surrey, East and West Sussex","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Surrey, East and West Sussex","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tees Valley and Durham","Outside London","Heterosexual / straight","60","[c]","24890","22400"
"Leaver CS","2023","65+","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tees Valley and Durham","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tees Valley and Durham","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","Outside London","Heterosexual / straight","105","[c]","29200","24800"
"Leaver CS","2023","65+","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","Outside London","Unknown","70","[c]","29460","26460"
"Leaver CS","2023","65+","West Midlands","Outside London","Heterosexual / straight","80","[c]","27840","22400"
"Leaver CS","2023","65+","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","Outside London","Heterosexual / straight","95","[c]","28960","24630"
"Leaver CS","2023","65+","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","Outside London","Undeclared","45","[c]","27170","22500"
"Leaver CS","2023","65+","West Wales and The Valleys","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","Outside London","Heterosexual / straight","65","[c]","29270","27570"
"Leaver CS","2023","65+","West Yorkshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Greater Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Outer London - South","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cheshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Derbyshire and Nottinghamshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dorset and Somerset","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Anglia","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Anglia","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Anglia","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Wales","Outside London","Heterosexual / straight","75","[c]","28240","25880"
"Leaver Dept.","2023","20-29","East Wales","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Wales","Outside London","Unknown","65","[c]","28640","30880"
"Leaver Dept.","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Eastern Scotland","Outside London","Heterosexual / straight","30","[c]","26530","26310"
"Leaver Dept.","2023","20-29","Eastern Scotland","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Eastern Scotland","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","70","[c]","28350","27570"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester","Outside London","Heterosexual / straight","105","[c]","29130","28120"
"Leaver Dept.","2023","20-29","Greater Manchester","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Greater Manchester","Outside London","Unknown","95","[c]","29390","29810"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","35","[c]","29110","28120"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Hampshire and Isle of Wight","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Inner London - East","London","Heterosexual / straight","130","[c]","33090","32520"
"Leaver Dept.","2023","20-29","Inner London - East","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Inner London - East","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Inner London - East","London","Unknown","135","[c]","32040","32000"
"Leaver Dept.","2023","20-29","Inner London - West","London","Heterosexual / straight","1195","[c]","36960","34710"
"Leaver Dept.","2023","20-29","Inner London - West","London","LGBO","210","[c]","37070","34670"
"Leaver Dept.","2023","20-29","Inner London - West","London","Undeclared","195","[c]","38240","35620"
"Leaver Dept.","2023","20-29","Inner London - West","London","Unknown","770","[c]","35410","32960"
"Leaver Dept.","2023","20-29","Kent","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Kent","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancashire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lancashire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lincolnshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Merseyside","Outside London","Heterosexual / straight","70","[c]","25750","25880"
"Leaver Dept.","2023","20-29","Merseyside","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Merseyside","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","60","[c]","25630","25880"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northumberland, and Tyne and Wear","Outside London","Unknown","90","[c]","26570","25900"
"Leaver Dept.","2023","20-29","Outer London - East and North East","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - East and North East","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - South","London","Heterosexual / straight","55","[c]","31660","29890"
"Leaver Dept.","2023","20-29","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - South","London","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - West and North West","London","Heterosexual / straight","40","[c]","31160","32520"
"Leaver Dept.","2023","20-29","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - West and North West","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Outer London - West and North West","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Overseas","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Shropshire and Staffordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Yorkshire","Outside London","Heterosexual / straight","55","[c]","29100","28120"
"Leaver Dept.","2023","20-29","South Yorkshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","South Yorkshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southern Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Southern Scotland","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Surrey, East and West Sussex","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
