"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","Competition and Markets Authority","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Northern Ireland","G6","5","5","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Scotland","G6","5","5","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Scotland","G7","15","15","57600","56740"
"In post","2023","Project Delivery","Competition and Markets Authority","Scotland","HEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Scotland","SCS level","5","5","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Competition and Markets Authority","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Criminal Injuries Compensation Authority","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Criminal Injuries Compensation Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Crown Commercial Service","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Crown Commercial Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Crown Commercial Service","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Crown Commercial Service","North West (England)","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Crown Commercial Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Crown Commercial Service","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Crown Commercial Service","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Crown Commercial Service","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Electronics and Components Agency","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Electronics and Components Agency","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Electronics and Components Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Electronics and Components Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","East Midlands (England)","G7","10","10","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","East of England","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","East of England","HEO","15","15","33160","32200"
"In post","2023","Project Delivery","Defence Equipment and Support","East of England","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","North West (England)","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","North West (England)","SEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","Overseas","SEO","10","10","60820","60960"
"In post","2023","Project Delivery","Defence Equipment and Support","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","Scotland","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","Scotland","SEO","15","15","43440","43300"
"In post","2023","Project Delivery","Defence Equipment and Support","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","South East (England)","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","South East (England)","SEO","15","10","40470","40500"
"In post","2023","Project Delivery","Defence Equipment and Support","South West (England)","AO","95","95","23160","24750"
"In post","2023","Project Delivery","Defence Equipment and Support","South West (England)","EO","85","80","26380","26000"
"In post","2023","Project Delivery","Defence Equipment and Support","South West (England)","G6","130","125","67920","67640"
"In post","2023","Project Delivery","Defence Equipment and Support","South West (England)","G7","385","370","53550","52670"
"In post","2023","Project Delivery","Defence Equipment and Support","South West (England)","HEO","520","495","32590","32500"
"In post","2023","Project Delivery","Defence Equipment and Support","South West (England)","SCS level","35","35","93550","89430"
"In post","2023","Project Delivery","Defence Equipment and Support","South West (England)","SEO","740","710","41120","41180"
"In post","2023","Project Delivery","Defence Equipment and Support","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Equipment and Support","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South East (England)","EO","30","25","24750","24630"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South East (England)","G6","15","10","71430","70550"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South East (England)","G7","155","150","52180","49260"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South East (England)","HEO","80","75","29950","30650"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South East (England)","SEO","100","95","39400","39890"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South West (England)","AO","20","20","19430","19430"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South West (England)","EO","75","75","24530","24630"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South West (England)","G6","25","25","70770","70550"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South West (England)","G7","340","325","52020","49260"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South West (England)","HEO","195","185","30490","30650"
"In post","2023","Project Delivery","Defence Science and Technology Laboratory","South West (England)","SEO","180","175","39500","39890"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","30","30","57140","57710"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","East Midlands (England)","G6","15","15","64780","63220"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","East Midlands (England)","G7","15","15","51750","51360"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","East of England","G6","15","15","66000","67010"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","East of England","G7","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","London","EO","20","20","30280","30560"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","London","G6","70","65","68240","67010"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","London","G7","105","100","56730","55020"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","London","HEO","30","30","34440","34030"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","London","SCS level","10","10","80030","76510"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","London","SEO","45","45","42340","41720"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","North East (England)","EO","10","10","26210","25900"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","North East (England)","G6","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","North East (England)","G7","20","20","51950","51360"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","North East (England)","HEO","20","20","30770","30330"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","North East (England)","SEO","20","20","38830","37740"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","North West (England)","EO","10","10","26210","25900"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","North West (England)","G6","35","35","65750","63510"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","North West (England)","G7","70","70","51910","51360"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","North West (England)","HEO","30","30","30610","30330"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","North West (England)","SEO","45","40","37780","37590"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","South East (England)","G6","25","25","68340","67140"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","South West (England)","G6","25","25","67470","66690"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","South West (England)","G7","15","15","52220","51360"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","South West (England)","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","West Midlands (England)","G6","30","30","67020","66910"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","West Midlands (England)","G7","40","40","51920","51360"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","West Midlands (England)","HEO","15","15","30880","30330"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","West Midlands (England)","SEO","20","20","37930","37590"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","15","15","26510","25900"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Yorkshire and The Humber","G6","35","35","65640","63220"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Yorkshire and The Humber","G7","50","50","52610","51360"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Yorkshire and The Humber","HEO","35","30","30720","30330"
"In post","2023","Project Delivery","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO","70","70","37950","37590"
"In post","2023","Project Delivery","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","London","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","London","G6","10","10","67020","65980"
"In post","2023","Project Delivery","Department for International Trade","London","G7","25","25","56330","55370"
"In post","2023","Project Delivery","Department for International Trade","London","HEO","10","10","35230","35010"
"In post","2023","Project Delivery","Department for International Trade","London","SCS level","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","London","SEO","10","10","42260","41550"
"In post","2023","Project Delivery","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","North East (England)","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for International Trade","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G7","35","35","55700","54630"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","HEO","10","10","35950","35380"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO","20","15","40890","40800"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","G7","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","G7","15","15","49820","49700"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","HEO","10","10","31860","31290"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","SEO","10","10","37610","37540"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","London","EO","10","10","31510","30920"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","London","G6","75","75","68770","68020"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","London","G7","130","125","56470","55740"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","London","HEO","50","50","36770","35760"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","London","SCS level","40","35","89900","82710"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","London","SEO","60","60","44440","43750"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","North West (England)","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Yorkshire and The Humber","G7","10","10","50930","50340"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Yorkshire and The Humber","HEO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","East Midlands (England)","HEO","10","10","34470","34170"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","East of England","EO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","East of England","HEO","15","10","36510","37520"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","East of England","SEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","EO","35","35","32050","32520"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","G6","15","15","74860","72550"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","G7","35","35","55660","55150"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","HEO","80","75","39230","39150"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","SCS level","15","15","94220","88190"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","SEO","40","40","44290","43760"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","AO","10","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","EO","15","15","28000","28120"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","G6","10","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","G7","25","20","50760","50160"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","HEO","65","60","34380","34170"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North East (England)","SEO","45","40","38910","38470"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","EO","55","45","27980","28120"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","G6","20","20","66860","66860"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","G7","50","45","50570","50160"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","HEO","140","125","34330","34170"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","North West (England)","SCS level","5","5","[c]","[c]"
