"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Welsh Government","Social Research","Outside London","SEO/HEO","65","60","41250","41700"
"In post","2023","Welsh Government","Statistics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Statistics","Outside London","EO","20","20","29260","30610"
"In post","2023","Welsh Government","Statistics","Outside London","G6/G7","20","20","62730","63900"
"In post","2023","Welsh Government","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Statistics","Outside London","SEO/HEO","55","50","41350","41700"
"In post","2023","Welsh Government","Tax","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Tax","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Unknown","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Welsh Government","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Unknown","Outside London","SEO/HEO","20","20","42940","41700"
"In post","2023","Welsh Government","Veterinarian","Outside London","G6/G7","5","5","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","London","G6/G7","10","[c]","64920","61810"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","London","SEO/HEO","25","[c]","39570","41400"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","London","EO","20","[c]","28760","27760"
"Leaver CS","2023","Attorney General's Departments","Legal","London","G6/G7","185","[c]","60290","56340"
"Leaver CS","2023","Attorney General's Departments","Legal","London","SCS level","15","[c]","87530","84430"
"Leaver CS","2023","Attorney General's Departments","Legal","London","SEO/HEO","15","[c]","42710","43920"
"Leaver CS","2023","Attorney General's Departments","Legal","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Outside London","G6/G7","125","[c]","58080","56450"
"Leaver CS","2023","Attorney General's Departments","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Outside London","SEO/HEO","35","[c]","38590","38760"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","London","AA/AO","50","[c]","23930","24480"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","London","EO","35","[c]","28620","28200"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","Outside London","AA/AO","110","[c]","22340","22870"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","Outside London","EO","45","[c]","28210","28850"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Other","London","EO","10","[c]","27490","26950"
"Leaver CS","2023","Attorney General's Departments","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Commercial","Outside London","SEO/HEO","20","[c]","37070","38840"
"Leaver CS","2023","Cabinet Office","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","London","SEO/HEO","10","[c]","30920","32000"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","Outside London","SEO/HEO","10","[c]","33600","30940"
"Leaver CS","2023","Cabinet Office","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Finance","Outside London","SEO/HEO","10","[c]","35950","37300"
"Leaver CS","2023","Cabinet Office","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Operational Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","London","SEO/HEO","15","[c]","31830","32960"
"Leaver CS","2023","Cabinet Office","Project Delivery","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Security","Outside London","SEO/HEO","15","[c]","34470","34320"
"Leaver CS","2023","Cabinet Office","Statistics","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Statistics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","London","AA/AO","45","[c]","19640","18300"
"Leaver CS","2023","Cabinet Office","Unknown","London","EO","55","[c]","28080","28370"
"Leaver CS","2023","Cabinet Office","Unknown","London","G6/G7","285","[c]","61920","59260"
"Leaver CS","2023","Cabinet Office","Unknown","London","SCS level","60","[c]","109450","95450"
"Leaver CS","2023","Cabinet Office","Unknown","London","SEO/HEO","175","[c]","36990","35650"
"Leaver CS","2023","Cabinet Office","Unknown","Outside London","AA/AO","55","[c]","21070","21720"
"Leaver CS","2023","Cabinet Office","Unknown","Outside London","EO","40","[c]","25150","24610"
"Leaver CS","2023","Cabinet Office","Unknown","Outside London","G6/G7","90","[c]","61540","58390"
"Leaver CS","2023","Cabinet Office","Unknown","Outside London","SCS level","10","[c]","107150","105270"
"Leaver CS","2023","Cabinet Office","Unknown","Outside London","SEO/HEO","80","[c]","35590","34480"
"Leaver CS","2023","Cabinet Office","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","Unknown","SEO/HEO","10","[c]","30560","29250"
"Leaver CS","2023","Chancellor's other departments","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","London","G6/G7","10","[c]","90210","82020"
"Leaver CS","2023","Chancellor's other departments","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Other","London","SEO/HEO","15","[c]","39800","39300"
"Leaver CS","2023","Chancellor's other departments","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Digital, Data and Technology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Operational Delivery","Outside London","SEO/HEO","10","[c]","30180","29860"
"Leaver CS","2023","Charity Commission","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Project Delivery","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Digital, Data and Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","London","G6/G7","10","[c]","67070","72440"
"Leaver CS","2023","Competition and Markets Authority","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","London","G6/G7","15","[c]","66940","63460"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","London","SEO/HEO","15","[c]","37280","35880"
"Leaver CS","2023","Competition and Markets Authority","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","London","SEO/HEO","10","[c]","36920","37360"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Communications","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","EO","15","[c]","29020","27380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","SEO/HEO","55","[c]","39790","37680"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Economics","London","G6/G7","5","[c]","[c]","[c]"
