"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Security","Home Office","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","29380","24070"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","Lincolnshire","10","[c]","23820","23190"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East of England","East Anglia","45","[c]","39190","33000"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East of England","Essex","10","[c]","27480","26590"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","London","Inner London - West","40","[c]","33840","30750"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","North West (England)","Cumbria","15","[c]","30050","27480"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Northern Ireland","Northern Ireland","25","[c]","24750","22130"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Scotland","Eastern Scotland","10","[c]","29910","27480"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Scotland","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Scotland","West Central Scotland","80","[c]","33420","27140"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","105","[c]","33220","29480"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","South East (England)","Hampshire and Isle of Wight","60","[c]","30690","27500"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","South West (England)","Devon","60","[c]","28800","27500"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","South West (England)","Dorset and Somerset","20","[c]","27040","27080"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","34610","32830"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","32590","30700"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","North Yorkshire","35","[c]","31240","27500"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Justice (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","National Crime Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Office of Gas and Electricity Markets","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Submarine Delivery Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Hydrographic Office","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Space Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","UK Statistics Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Accountant in Bankruptcy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","London","Inner London - West","30","[c]","30330","30130"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Civil Service Fast Stream","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Crown Prosecution Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South East (England)","Hampshire and Isle of Wight","20","[c]","39180","39890"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Defence Science and Technology Laboratory","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","39130","30650"
"Leaver CS","2023","Unknown","Department for International Trade","London","Inner London - West","35","[c]","25330","18300"
"Leaver CS","2023","Unknown","Department for International Trade","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","London","Inner London - West","75","[c]","43590","39150"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","10","[c]","29140","28120"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","10","[c]","32210","24630"
"Leaver CS","2023","Unknown","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","25","[c]","33630","28120"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","London","Inner London - West","305","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Disclosure Scotland","Scotland","West Central Scotland","20","[c]","31970","29450"
"Leaver CS","2023","Unknown","Education Scotland","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Education Scotland","Scotland","West Central Scotland","10","[c]","57870","65280"
"Leaver CS","2023","Unknown","FCDO Services","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Scotland","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Scotland","Scotland","North Eastern Scotland","20","[c]","39220","34730"
"Leaver CS","2023","Unknown","Food Standards Scotland","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","Inner London - West","225","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Southern Scotland","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Scotland","Eastern Scotland","45","[c]","38690","38530"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Scotland","Highlands and Islands","45","[c]","29020","28140"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Scotland","Southern Scotland","15","[c]","30910","28140"
"Leaver CS","2023","Unknown","Forestry and Land Scotland","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Government Legal Department","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","East of England","Bedfordshire and Hertfordshire","35","[c]","43160","40850"
"Leaver CS","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","120","[c]","54040","53830"
"Leaver CS","2023","Unknown","Met Office","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","National Records of Scotland","Scotland","Eastern Scotland","40","[c]","33460","29450"
"Leaver CS","2023","Unknown","National Records of Scotland","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","London","Inner London - East","90","[c]","47700","40110"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Scotland","West Central Scotland","65","[c]","36510","35000"
"Leaver CS","2023","Unknown","Office of the Scottish Charity Regulator","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Revenue Scotland","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Royal Fleet Auxiliary","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Scottish Fiscal Commission","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Forestry","Scotland","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Forestry","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Forestry","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Forestry","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Scotland","Eastern Scotland","355","[c]","44380","38330"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Scotland","Highlands and Islands","15","[c]","31770","31940"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Scotland","North Eastern Scotland","30","[c]","40600","34730"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Scotland","West Central Scotland","85","[c]","41940","38330"
"Leaver CS","2023","Unknown","Scottish Prison Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Public Pensions Agency","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Scotland","Eastern Scotland","50","[c]","28380","23340"
"Leaver CS","2023","Unknown","Social Security Scotland","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Scotland","West Central Scotland","100","[c]","29040","23340"
"Leaver CS","2023","Unknown","Student Awards Agency for Scotland","Scotland","Eastern Scotland","30","[c]","24970","22180"
"Leaver CS","2023","Unknown","Transport Scotland","Scotland","Eastern Scotland","10","[c]","52880","57570"
"Leaver CS","2023","Unknown","Transport Scotland","Scotland","West Central Scotland","30","[c]","41730","36530"
"Leaver CS","2023","Unknown","UK Space Agency","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Wales","East Wales","115","[c]","42370","32460"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Wales","West Wales and The Valleys","90","[c]","41360","38160"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Building Digital UK","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cabinet Office (excl. agencies)","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","London","Inner London - East","10","[c]","31230","32000"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","London","Inner London - West","30","[c]","32190","32630"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Civil Service Fast Stream","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Competition and Markets Authority","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Competition and Markets Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Defence Science and Technology Laboratory","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Defence Science and Technology Laboratory","South East (England)","Hampshire and Isle of Wight","20","[c]","41620","39890"
"Leaver Dept.","2023","Analysis","Defence Science and Technology Laboratory","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Defence Science and Technology Laboratory","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","42870","39890"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Inner London - West","15","[c]","35370","29740"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Inner London - West","15","[c]","48700","39620"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","London","Inner London - West","20","[c]","49450","46600"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for International Trade","London","Inner London - West","20","[c]","43990","38350"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","25","[c]","37060","34000"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Work and Pensions (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Driver and Vehicle Standards Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Government Actuary's Department","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Courts and Tribunals Service","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Courts and Tribunals Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","London","Inner London - East","10","[c]","[c]","[c]"
