"Status","Year","Age","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Commercial","Department for International Trade","Female","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Department for International Trade","Male","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Transport (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Transport (excl. agencies)","Male","30","30","42670","39820"
"In post","2023","20-29","Commercial","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Department of Health and Social Care (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","Department of Health and Social Care (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Driver and Vehicle Licensing Agency","Male","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Driver and Vehicle Standards Agency","Female","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","FCDO Services","Female","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Government Commercial Organisation","Female","55","55","61020","56200"
"In post","2023","20-29","Commercial","Government Commercial Organisation","Male","35","35","62710","65500"
"In post","2023","20-29","Commercial","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","HM Revenue and Customs (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","HM Revenue and Customs (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2023","20-29","Commercial","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Home Office","Female","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Home Office","Male","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Met Office","Female","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Ministry of Defence (excl. agencies)","Female","120","120","32500","33830"
"In post","2023","20-29","Commercial","Ministry of Defence (excl. agencies)","Male","90","90","33680","33830"
"In post","2023","20-29","Commercial","Ministry of Justice (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2023","20-29","Commercial","Ministry of Justice (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2023","20-29","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Scottish Prison Service","Female","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Scottish Prison Service","Male","5","5","[c]","[c]"
"In post","2023","20-29","Commercial","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Submarine Delivery Agency","Female","15","15","[c]","[c]"
"In post","2023","20-29","Commercial","Submarine Delivery Agency","Male","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","UK Export Finance","Female","30","30","42590","42000"
"In post","2023","20-29","Commercial","UK Export Finance","Male","30","30","39330","36790"
"In post","2023","20-29","Commercial","UK Health Security Agency","Female","10","10","[c]","[c]"
"In post","2023","20-29","Commercial","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Commercial","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Active Travel England","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Active Travel England","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Building Digital UK","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Cabinet Office (excl. agencies)","Female","30","30","[c]","[c]"
"In post","2023","20-29","Communications","Cabinet Office (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2023","20-29","Communications","Central Civil Service Fast Stream","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Competition and Markets Authority","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Crown Prosecution Service","Female","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Defence Equipment and Support","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2023","20-29","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Department for Education (excl. agencies)","Female","45","45","36860","37730"
"In post","2023","20-29","Communications","Department for Education (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2023","20-29","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","35","35","33680","33830"
"In post","2023","20-29","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2023","20-29","Communications","Department for International Trade","Female","25","25","[c]","[c]"
"In post","2023","20-29","Communications","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2023","20-29","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Department for Transport (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2023","20-29","Communications","Department for Transport (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Department for Work and Pensions (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Department for Work and Pensions (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Department of Health and Social Care (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2023","20-29","Communications","Department of Health and Social Care (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Driver and Vehicle Licensing Agency","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","20-29","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Communications","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","HM Revenue and Customs (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","20-29","Communications","HM Revenue and Customs (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","HM Treasury (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","20-29","Communications","HM Treasury (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Home Office","Female","25","25","[c]","[c]"
"In post","2023","20-29","Communications","Home Office","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Medicines and Healthcare Products Regulatory Agency","Female","10","10","[c]","[c]"
"In post","2023","20-29","Communications","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Ministry of Defence (excl. agencies)","Female","50","50","35420","33990"
"In post","2023","20-29","Communications","Ministry of Defence (excl. agencies)","Male","30","30","[c]","[c]"
"In post","2023","20-29","Communications","Ministry of Justice (excl. agencies)","Female","35","35","38330","35410"
"In post","2023","20-29","Communications","Ministry of Justice (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2023","20-29","Communications","National Crime Agency","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of Gas and Electricity Markets","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Registers of Scotland","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Export Finance","Female","15","15","[c]","[c]"
"In post","2023","20-29","Communications","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2023","20-29","Communications","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Statistics Authority","Female","10","10","[c]","[c]"
"In post","2023","20-29","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Valuation Office Agency","Female","5","5","[c]","[c]"
"In post","2023","20-29","Communications","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Cabinet Office (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Cabinet Office (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Companies House","Female","15","15","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Companies House","Male","10","10","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Department for Work and Pensions (excl. agencies)","Female","450","440","29440","28120"
"In post","2023","20-29","Counter Fraud","Department for Work and Pensions (excl. agencies)","Male","305","300","28730","28120"
"In post","2023","20-29","Counter Fraud","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","HM Revenue and Customs (excl. agencies)","Female","595","585","31280","28130"
"In post","2023","20-29","Counter Fraud","HM Revenue and Customs (excl. agencies)","Male","550","550","31910","28130"
"In post","2023","20-29","Counter Fraud","Serious Fraud Office","Female","20","20","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Serious Fraud Office","Male","15","15","[c]","[c]"
"In post","2023","20-29","Counter Fraud","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Debt","Department for Work and Pensions (excl. agencies)","Female","210","200","22510","21690"
"In post","2023","20-29","Debt","Department for Work and Pensions (excl. agencies)","Male","185","180","22530","21690"
"In post","2023","20-29","Debt","HM Revenue and Customs (excl. agencies)","Female","685","655","23670","22520"
"In post","2023","20-29","Debt","HM Revenue and Customs (excl. agencies)","Male","640","630","23720","22520"
"In post","2023","20-29","Debt","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Debt","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Cabinet Office (excl. agencies)","Female","100","100","43010","38460"
"In post","2023","20-29","Digital, Data & Technology","Cabinet Office (excl. agencies)","Male","85","85","44240","41870"
"In post","2023","20-29","Digital, Data & Technology","Central Civil Service Fast Stream","Female","55","55","30600","30130"
"In post","2023","20-29","Digital, Data & Technology","Central Civil Service Fast Stream","Male","60","60","30620","30130"
"In post","2023","20-29","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Male","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Companies House","Female","15","15","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Companies House","Male","20","20","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Crown Commercial Service","Female","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Crown Commercial Service","Male","15","15","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Male","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Crown Prosecution Service","Female","15","15","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Crown Prosecution Service","Male","20","20","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Defence Equipment and Support","Female","20","20","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Defence Equipment and Support","Male","60","60","29390","28600"
"In post","2023","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","Female","70","70","37100","37590"
"In post","2023","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","Male","85","85","35520","30330"
"In post","2023","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","50","50","34330","33830"
"In post","2023","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","45","45","34170","32090"
"In post","2023","20-29","Digital, Data & Technology","Department for International Trade","Female","25","25","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for International Trade","Male","30","30","42070","36850"
"In post","2023","20-29","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Transport (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Female","150","150","36060","34170"
"In post","2023","20-29","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Male","275","275","35930","34170"
"In post","2023","20-29","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Female","15","15","[c]","[c]"
"In post","2023","20-29","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Male","60","60","35260","34850"
