"Status","Year","Age","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","65","[c]","36580","38720"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","SEO/HEO","Female","40","[c]","35690","37590"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Education (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","EO","Male","35","[c]","22380","20410"
"Leaver CS","2023","20-29","Department for International Trade","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for International Trade","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Male","30","[c]","33950","33210"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Transport (excl. agencies)","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","AA/AO","Female","340","[c]","22120","21690"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","AA/AO","Male","325","[c]","21930","21690"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","EO","Female","505","[c]","28910","28120"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","EO","Male","290","[c]","28880","28120"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","50","[c]","37670","38160"
"Leaver CS","2023","20-29","Department of Health and Social Care (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department of Health and Social Care (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department of Health and Social Care (excl. agencies)","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department of Health and Social Care (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department of Health and Social Care (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department of Health and Social Care (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Disclosure Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Disclosure Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Driver and Vehicle Licensing Agency","AA/AO","Female","85","[c]","21440","22500"
"Leaver CS","2023","20-29","Driver and Vehicle Licensing Agency","AA/AO","Male","75","[c]","21220","21840"
"Leaver CS","2023","20-29","Driver and Vehicle Licensing Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Driver and Vehicle Licensing Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Driver and Vehicle Licensing Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Driver and Vehicle Licensing Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Driver and Vehicle Standards Agency","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Driver and Vehicle Standards Agency","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Driver and Vehicle Standards Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Driver and Vehicle Standards Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Driver and Vehicle Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Driver and Vehicle Standards Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Education Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Education Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Education and Skills Funding Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Education and Skills Funding Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Education and Skills Funding Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Education and Skills Funding Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Education and Skills Funding Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Education and Skills Funding Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Estyn","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Estyn","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","FCDO Services","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","FCDO Services","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","FCDO Services","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","FCDO Services","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","FCDO Services","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","FCDO Services","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","FCDO Services","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","FCDO Services","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Forestry and Land Scotland","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Forestry and Land Scotland","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Forestry and Land Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Forestry and Land Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Forestry and Land Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Forestry and Land Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Actuary's Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Actuary's Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Actuary's Department","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Actuary's Department","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Actuary's Department","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Actuary's Department","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Commercial Organisation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Commercial Organisation","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Commercial Organisation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Commercial Organisation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Internal Audit Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Internal Audit Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Internal Audit Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Internal Audit Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Legal Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Legal Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Legal Department","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Legal Department","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Legal Department","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Legal Department","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Legal Department","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Legal Department","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Property Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Property Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Property Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Property Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Property Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Government Property Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Courts and Tribunals Service","AA/AO","Female","430","[c]","22310","21780"
"Leaver CS","2023","20-29","HM Courts and Tribunals Service","AA/AO","Male","170","[c]","22210","21780"
"Leaver CS","2023","20-29","HM Courts and Tribunals Service","EO","Female","45","[c]","28030","28310"
"Leaver CS","2023","20-29","HM Courts and Tribunals Service","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Courts and Tribunals Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Courts and Tribunals Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Courts and Tribunals Service","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Courts and Tribunals Service","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","AA/AO","Female","30","[c]","23890","23390"
"Leaver CS","2023","20-29","HM Land Registry","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Prison and Probation Service","AA/AO","Female","775","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Prison and Probation Service","AA/AO","Male","705","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Prison and Probation Service","EO","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Prison and Probation Service","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Prison and Probation Service","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Prison and Probation Service","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Prison and Probation Service","Unknown","Female","425","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Prison and Probation Service","Unknown","Male","95","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","Female","305","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","Male","315","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs (excl. agencies)","EO","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs (excl. agencies)","EO","Male","95","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury (excl. agencies)","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury (excl. agencies)","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury (excl. agencies)","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury (excl. agencies)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury (excl. agencies)","SEO/HEO","Male","35","[c]","34220","33630"
"Leaver CS","2023","20-29","Health and Safety Executive","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Health and Safety Executive","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Health and Safety Executive","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Health and Safety Executive","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Health and Safety Executive","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Health and Safety Executive","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Health and Safety Executive","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Health and Safety Executive","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","AA/AO","Female","135","[c]","22960","22400"
"Leaver CS","2023","20-29","Home Office","AA/AO","Male","140","[c]","22830","22400"
"Leaver CS","2023","20-29","Home Office","EO","Female","105","[c]","27620","26750"
"Leaver CS","2023","20-29","Home Office","EO","Male","110","[c]","27340","25880"
"Leaver CS","2023","20-29","Home Office","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","SEO/HEO","Female","90","[c]","38550","37540"
"Leaver CS","2023","20-29","Home Office","SEO/HEO","Male","65","[c]","38210","37330"
"Leaver CS","2023","20-29","Institute for Apprenticeships and Technical Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Institute for Apprenticeships and Technical Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Institute for Apprenticeships and Technical Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Institute for Apprenticeships and Technical Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Institute for Apprenticeships and Technical Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Institute for Apprenticeships and Technical Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Intellectual Property Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Intellectual Property Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Intellectual Property Office","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Intellectual Property Office","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Intellectual Property Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Intellectual Property Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal Aid Agency","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal Aid Agency","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal Aid Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal Aid Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal Aid Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal Aid Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Maritime and Coastguard Agency","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Maritime and Coastguard Agency","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Maritime and Coastguard Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Maritime and Coastguard Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Maritime and Coastguard Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Maritime and Coastguard Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Maritime and Coastguard Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Maritime and Coastguard Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Met Office","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Met Office","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Met Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Met Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Met Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Met Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Met Office","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Met Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence (excl. agencies)","AA/AO","Female","85","[c]","22710","22220"
"Leaver CS","2023","20-29","Ministry of Defence (excl. agencies)","AA/AO","Male","170","[c]","25350","25540"
"Leaver CS","2023","20-29","Ministry of Defence (excl. agencies)","EO","Female","50","[c]","28320","27140"
