"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Heterosexual / straight","30","[c]","39280","38160"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","Heterosexual / straight","65","[c]","30070","27260"
"Leaver CS","2023","Declared disabled","Department for Transport","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport","Undeclared","35","[c]","27110","22500"
"Leaver CS","2023","Declared disabled","Department for Transport","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Heterosexual / straight","1165","[c]","27250","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","LGBO","155","[c]","27790","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Undeclared","160","[c]","26320","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions","Unknown","95","[c]","26440","22680"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Heterosexual / straight","90","[c]","38690","33710"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Heterosexual / straight","30","[c]","30880","28080"
"Leaver CS","2023","Declared disabled","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Revenue and Customs","Unknown","445","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Heterosexual / straight","30","[c]","45100","40160"
"Leaver CS","2023","Declared disabled","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Heterosexual / straight","155","[c]","31490","26750"
"Leaver CS","2023","Declared disabled","Home Office","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Heterosexual / straight","355","[c]","34160","32200"
"Leaver CS","2023","Declared disabled","Ministry of Defence","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Undeclared","45","[c]","38770","39420"
"Leaver CS","2023","Declared disabled","Ministry of Defence","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Heterosexual / straight","895","[c]","28710","23000"
"Leaver CS","2023","Declared disabled","Ministry of Justice","LGBO","145","[c]","28530","21780"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Undeclared","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ministry of Justice","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government","Heterosexual / straight","65","[c]","44600","37940"
"Leaver CS","2023","Declared disabled","Scottish Government","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Government","Unknown","35","[c]","34840","37060"
"Leaver CS","2023","Declared disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Heterosexual / straight","60","[c]","32580","29310"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Statistics Authority","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Heterosexual / straight","420","[c]","43860","40800"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","LGBO","35","[c]","50820","52790"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Attorney General's Departments","Unknown","45","[c]","51240","56450"
"Leaver CS","2023","Declared non-disabled","Cabinet Office","Heterosexual / straight","430","[c]","47700","40600"
"Leaver CS","2023","Declared non-disabled","Cabinet Office","LGBO","45","[c]","42680","38430"
"Leaver CS","2023","Declared non-disabled","Cabinet Office","Undeclared","35","[c]","49540","41870"
"Leaver CS","2023","Declared non-disabled","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Chancellor's other departments","Heterosexual / straight","35","[c]","56370","44880"
"Leaver CS","2023","Declared non-disabled","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Chancellor's other departments","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","90","[c]","55520","53530"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","585","[c]","43480","40050"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","LGBO","65","[c]","42670","40050"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Undeclared","70","[c]","40140","39650"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","125","[c]","44080","38120"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education","Heterosexual / straight","205","[c]","47810","46200"
"Leaver CS","2023","Declared non-disabled","Department for Education","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Heterosexual / straight","545","[c]","30440","26290"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","145","[c]","24510","22150"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Heterosexual / straight","90","[c]","44990","42010"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Heterosexual / straight","205","[c]","44610","40300"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Heterosexual / straight","785","[c]","33170","27220"
"Leaver CS","2023","Declared non-disabled","Department for Transport","LGBO","40","[c]","34470","28720"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Undeclared","135","[c]","29790","26780"
"Leaver CS","2023","Declared non-disabled","Department for Transport","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Heterosexual / straight","4340","[c]","28570","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","LGBO","275","[c]","28130","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Undeclared","410","[c]","28350","27570"
"Leaver CS","2023","Declared non-disabled","Department for Work and Pensions","Unknown","810","[c]","26900","25610"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care","Heterosexual / straight","930","[c]","37870","33330"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care","LGBO","90","[c]","37630","31110"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care","Undeclared","100","[c]","35430","32330"
"Leaver CS","2023","Declared non-disabled","Department of Health and Social Care","Unknown","90","[c]","46980","40070"
"Leaver CS","2023","Declared non-disabled","Estyn","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Heterosexual / straight","30","[c]","40600","32830"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Food Standards Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","65","[c]","37880","32750"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Heterosexual / straight","195","[c]","37140","34850"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Land Registry","Unknown","50","[c]","31090","28080"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs","Heterosexual / straight","125","[c]","36880","33890"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Revenue and Customs","Unknown","2370","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury","Heterosexual / straight","195","[c]","45870","39120"
"Leaver CS","2023","Declared non-disabled","HM Treasury","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Heterosexual / straight","1055","[c]","34360","28420"
"Leaver CS","2023","Declared non-disabled","Home Office","LGBO","40","[c]","35690","26770"
"Leaver CS","2023","Declared non-disabled","Home Office","Undeclared","125","[c]","35030","29750"
"Leaver CS","2023","Declared non-disabled","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence","Heterosexual / straight","2515","[c]","35260","32550"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence","LGBO","80","[c]","35040","32790"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence","Undeclared","190","[c]","36670","34300"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence","Unknown","75","[c]","33880","32440"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice","Heterosexual / straight","4675","[c]","30570","25120"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice","LGBO","395","[c]","32520","25830"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice","Undeclared","350","[c]","31040","25480"
"Leaver CS","2023","Declared non-disabled","Ministry of Justice","Unknown","255","[c]","27390","21780"
"Leaver CS","2023","Declared non-disabled","National Crime Agency","Heterosexual / straight","70","[c]","51900","45540"
"Leaver CS","2023","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","170","[c]","57330","52750"
"Leaver CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","140","[c]","41900","36580"
"Leaver CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","60","[c]","54570","46460"
"Leaver CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Government","Heterosexual / straight","430","[c]","39540","33520"
"Leaver CS","2023","Declared non-disabled","Scottish Government","LGBO","35","[c]","36550","34120"
"Leaver CS","2023","Declared non-disabled","Scottish Government","Undeclared","30","[c]","41830","34730"
"Leaver CS","2023","Declared non-disabled","Scottish Government","Unknown","145","[c]","35490","30370"
"Leaver CS","2023","Declared non-disabled","The National Archives","Heterosexual / straight","40","[c]","35910","30830"
"Leaver CS","2023","Declared non-disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","Heterosexual / straight","50","[c]","54940","42000"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Heterosexual / straight","255","[c]","28910","21200"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","Heterosexual / straight","145","[c]","42840","38160"
"Leaver CS","2023","Declared non-disabled","Welsh Government","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","LGBO","5","[c]","[c]","[c]"
