"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Undeclared","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","North West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","South East (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","North East (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","North West (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","North West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Scotland","Female","50","[c]","31000","25350"
"Leaver CS","2023","65+","Unknown","Scotland","Male","70","[c]","34670","37060"
"Leaver CS","2023","65+","Unknown","South East (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","South East (England)","Male","55","[c]","32940","26550"
"Leaver CS","2023","65+","Unknown","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","South West (England)","Male","35","[c]","37490","33850"
"Leaver CS","2023","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","London","Female","145","[c]","36110","34310"
"Leaver Dept.","2023","20-29","Declared disabled","London","Male","75","[c]","36050","35410"
"Leaver Dept.","2023","20-29","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East of England","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East of England","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","Female","785","[c]","36150","34260"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","Male","575","[c]","36780","34710"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","North East (England)","Female","60","[c]","26910","25690"
"Leaver Dept.","2023","20-29","Declared non-disabled","North East (England)","Male","55","[c]","25410","24860"
"Leaver Dept.","2023","20-29","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","North West (England)","Female","175","[c]","27360","27020"
"Leaver Dept.","2023","20-29","Declared non-disabled","North West (England)","Male","115","[c]","27590","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Scotland","Female","105","[c]","27550","27570"
"Leaver Dept.","2023","20-29","Declared non-disabled","Scotland","Male","60","[c]","27340","27570"
"Leaver Dept.","2023","20-29","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","South East (England)","Female","65","[c]","28340","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","South East (England)","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","South West (England)","Female","60","[c]","26400","26960"
"Leaver Dept.","2023","20-29","Declared non-disabled","South West (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Female","10","[c]","[c]","[c]"
