"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Communications","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","South West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","London","HEO","10","[c]","35860","35410"
"New entrant CS","2023","Communications","Ministry of Justice","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Wales","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scottish Government","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scottish Government","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scottish Government","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Supreme Court","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Attorney General's Departments","London","EO","20","[c]","26650","26620"
"New entrant CS","2023","Counter Fraud","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Attorney General's Departments","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","AO","30","[c]","21490","21380"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","EO","15","[c]","25880","25610"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","East of England","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","London","AO","10","[c]","25610","25610"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","London","EO","10","[c]","32520","32520"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","North West (England)","AO","10","[c]","21600","21690"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Scotland","AO","50","[c]","21680","21690"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","South East (England)","AO","75","[c]","25420","25610"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","South East (England)","EO","15","[c]","29110","28120"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","West Midlands (England)","HEO","10","[c]","34170","34170"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Yorkshire and The Humber","AO","25","[c]","21650","21690"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Yorkshire and The Humber","EO","10","[c]","28120","28120"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Food Standards Agency","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Food Standards Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Food Standards Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","East Midlands (England)","EO","15","[c]","27730","27650"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","East of England","AO","10","[c]","22520","22520"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","London","EO","40","[c]","32030","32260"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","London","HEO","15","[c]","38540","39110"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North East (England)","EO","15","[c]","27750","27650"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North West (England)","AO","10","[c]","22520","22520"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North West (England)","EO","15","[c]","27800","27890"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","South West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Ministry of Defence","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions","East Midlands (England)","AO","20","[c]","21600","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","North East (England)","AO","15","[c]","21690","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","North West (England)","AO","20","[c]","21670","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Scotland","AO","30","[c]","21690","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions","South West (England)","AO","20","[c]","21690","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions","Wales","AO","35","[c]","21640","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions","West Midlands (England)","AO","260","[c]","21660","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions","Yorkshire and The Humber","AO","35","[c]","21680","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","HM Revenue and Customs","East Midlands (England)","AO","190","[c]","22520","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Debt","HM Revenue and Customs","London","AO","145","[c]","26890","26920"
"New entrant CS","2023","Debt","HM Revenue and Customs","North East (England)","AO","195","[c]","22520","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","HM Revenue and Customs","North West (England)","AO","70","[c]","22520","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","HM Revenue and Customs","Scotland","AO","275","[c]","22520","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","HM Revenue and Customs","Wales","AO","75","[c]","22520","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","HM Revenue and Customs","West Midlands (England)","AO","120","[c]","22520","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","HM Revenue and Customs","Yorkshire and The Humber","AO","145","[c]","22520","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","London","G7","10","[c]","63330","63030"
