"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","West Midlands","Birmingham","20","15","38120","33130"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Gas and Electricity Markets","East Wales","Cardiff and Vale of Glamorgan","10","10","45750","45440"
"In post","2023","30-39","Office of Gas and Electricity Markets","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Gas and Electricity Markets","Inner London - East","Tower Hamlets","305","300","51320","48330"
"In post","2023","30-39","Office of Gas and Electricity Markets","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Gas and Electricity Markets","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Gas and Electricity Markets","West Central Scotland","Glasgow City","255","250","40660","36580"
"In post","2023","30-39","Office of Gas and Electricity Markets","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Gas and Electricity Markets","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","West Midlands","Coventry","85","80","42910","39140"
"In post","2023","30-39","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","48110","51830"
"In post","2023","30-39","Office of Rail and Road","Greater Manchester","Manchester","10","10","46730","44810"
"In post","2023","30-39","Office of Rail and Road","Inner London - East","Tower Hamlets","45","45","49930","55990"
"In post","2023","30-39","Office of Rail and Road","North Yorkshire","York","10","10","[c]","[c]"
"In post","2023","30-39","Office of Rail and Road","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2023","30-39","Office of Rail and Road","West Midlands","Birmingham","10","10","48730","54030"
"In post","2023","30-39","Office of the Public Guardian","Derbyshire and Nottinghamshire","Nottingham","105","95","26050","25830"
"In post","2023","30-39","Office of the Public Guardian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of the Public Guardian","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of the Public Guardian","West Midlands","Birmingham","425","395","24040","21780"
"In post","2023","30-39","Office of the Scottish Charity Regulator","Eastern Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","City of Edinburgh","30","30","54670","54860"
"In post","2023","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","Westminster","15","15","53230","56080"
"In post","2023","30-39","Office of the Secretary of State for Wales","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Wales","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","95","85","34050","33450"
"In post","2023","30-39","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectorate","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Queen Elizabeth II Centre","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2023","30-39","Registers of Scotland","Eastern Scotland","City of Edinburgh","200","195","35090","32510"
"In post","2023","30-39","Registers of Scotland","West Central Scotland","Glasgow City","40","40","34680","32510"
"In post","2023","30-39","Revenue Scotland","Eastern Scotland","City of Edinburgh","25","25","42000","36330"
"In post","2023","30-39","Royal Fleet Auxiliary","Unknown","Unknown","375","375","42160","41300"
"In post","2023","30-39","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","25","25","27860","22150"
"In post","2023","30-39","Rural Payments Agency","Cheshire","Cheshire East","35","30","25420","22150"
"In post","2023","30-39","Rural Payments Agency","Cumbria","East Cumbria","50","50","29700","25920"
"In post","2023","30-39","Rural Payments Agency","Cumbria","West Cumbria","110","100","24550","22150"
"In post","2023","30-39","Rural Payments Agency","Derbyshire and Nottinghamshire","Nottingham","10","10","27040","22150"
"In post","2023","30-39","Rural Payments Agency","Devon","Devon CC","25","20","27840","25920"
"In post","2023","30-39","Rural Payments Agency","Dorset and Somerset","Somerset CC","5","5","[c]","[c]"
"In post","2023","30-39","Rural Payments Agency","East Anglia","Cambridgeshire CC","15","15","23890","22150"
"In post","2023","30-39","Rural Payments Agency","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","15","31780","25920"
"In post","2023","30-39","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","45","45","26160","22150"
"In post","2023","30-39","Rural Payments Agency","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Rural Payments Agency","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Rural Payments Agency","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Rural Payments Agency","North Yorkshire","York","60","55","26060","23320"
"In post","2023","30-39","Rural Payments Agency","Northumberland, and Tyne and Wear","Tyneside","105","100","26320","22150"
"In post","2023","30-39","Rural Payments Agency","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Rural Payments Agency","West Yorkshire","Leeds","20","20","25220","25920"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","Angus and Dundee City","15","15","28980","25500"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","City of Edinburgh","165","165","33890","31970"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","Clackmannanshire and Fife","10","10","27530","26800"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","Falkirk","25","20","28570","28540"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","Perth and Kinross, and Stirling","10","10","34670","31970"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","10","32490","25930"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Courts and Tribunals Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","20","20","29180","27230"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Southern Scotland","Scottish Borders","5","5","[c]","[c]"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Courts and Tribunals Service","Southern Scotland","South Lanarkshire","75","70","28210","25060"
"In post","2023","30-39","Scottish Courts and Tribunals Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Courts and Tribunals Service","West Central Scotland","Glasgow City","50","45","28440","28540"
"In post","2023","30-39","Scottish Courts and Tribunals Service","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","15","10","28790","31970"
"In post","2023","30-39","Scottish Courts and Tribunals Service","West Central Scotland","North Lanarkshire","15","15","31320","31970"
"In post","2023","30-39","Scottish Fiscal Commission","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","30-39","Scottish Forestry","Eastern Scotland","City of Edinburgh","15","15","37340","38530"
"In post","2023","30-39","Scottish Forestry","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Forestry","Eastern Scotland","Perth and Kinross, and Stirling","5","5","[c]","[c]"
"In post","2023","30-39","Scottish Forestry","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","5","5","[c]","[c]"
"In post","2023","30-39","Scottish Forestry","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Forestry","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Forestry","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Forestry","Southern Scotland","South Lanarkshire","10","10","33040","31180"
"In post","2023","30-39","Scottish Government (excl. agencies)","Eastern Scotland","Angus and Dundee City","10","10","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Eastern Scotland","City of Edinburgh","1740","1680","45440","42860"
"In post","2023","30-39","Scottish Government (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Eastern Scotland","Perth and Kinross, and Stirling","25","25","36290","31940"
"In post","2023","30-39","Scottish Government (excl. agencies)","Eastern Scotland","West Lothian","5","5","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","5","5","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","20","32630","31940"
"In post","2023","30-39","Scottish Government (excl. agencies)","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","15","10","32230","31940"
"In post","2023","30-39","Scottish Government (excl. agencies)","Highlands and Islands","Na h-Eileanan Siar","10","10","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Inner London - West","Camden and City of London","5","5","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","75","70","36890","34730"
"In post","2023","30-39","Scottish Government (excl. agencies)","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Southern Scotland","Scottish Borders","10","10","32890","31940"
"In post","2023","30-39","Scottish Government (excl. agencies)","Southern Scotland","South Ayrshire","10","5","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","Southern Scotland","South Lanarkshire","10","10","[c]","[c]"
"In post","2023","30-39","Scottish Government (excl. agencies)","West Central Scotland","Glasgow City","560","540","45160","42860"
"In post","2023","30-39","Scottish Housing Regulator","West Central Scotland","Glasgow City","10","10","[c]","[c]"
"In post","2023","30-39","Scottish Prison Service","Eastern Scotland","Angus and Dundee City","15","15","33070","35570"
"In post","2023","30-39","Scottish Prison Service","Eastern Scotland","City of Edinburgh","215","210","35490","37060"
"In post","2023","30-39","Scottish Prison Service","Eastern Scotland","Clackmannanshire and Fife","100","95","33500","37060"
"In post","2023","30-39","Scottish Prison Service","Eastern Scotland","Falkirk","150","145","34110","37060"
"In post","2023","30-39","Scottish Prison Service","Eastern Scotland","Perth and Kinross, and Stirling","175","170","32390","31290"
"In post","2023","30-39","Scottish Prison Service","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Prison Service","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","35","30","32700","31290"
"In post","2023","30-39","Scottish Prison Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","85","80","33440","34070"
"In post","2023","30-39","Scottish Prison Service","Southern Scotland","Dumfries and Galloway","45","45","32340","31290"
"In post","2023","30-39","Scottish Prison Service","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","115","115","33500","37060"
"In post","2023","30-39","Scottish Prison Service","West Central Scotland","Glasgow City","185","185","32510","31290"
"In post","2023","30-39","Scottish Prison Service","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","45","45","32380","34070"
"In post","2023","30-39","Scottish Prison Service","West Central Scotland","North Lanarkshire","100","95","34180","37060"
"In post","2023","30-39","Scottish Public Pensions Agency","Southern Scotland","Scottish Borders","85","80","31990","28420"
"In post","2023","30-39","Serious Fraud Office","Inner London - West","Westminster","105","105","48710","51840"
"In post","2023","30-39","Social Security Scotland","Eastern Scotland","Angus and Dundee City","455","435","28910","29100"
"In post","2023","30-39","Social Security Scotland","Eastern Scotland","City of Edinburgh","20","20","36470","30440"
"In post","2023","30-39","Social Security Scotland","Eastern Scotland","Clackmannanshire and Fife","10","10","30370","29450"
"In post","2023","30-39","Social Security Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","10","5","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Southern Scotland","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","Southern Scotland","South Lanarkshire","10","10","30400","29450"
"In post","2023","30-39","Social Security Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","West Central Scotland","Glasgow City","680","650","32700","29450"
"In post","2023","30-39","Social Security Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","5","[c]","[c]"
"In post","2023","30-39","Social Security Scotland","West Central Scotland","North Lanarkshire","10","10","33060","30440"
"In post","2023","30-39","Standards and Testing Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Standards and Testing Agency","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Standards and Testing Agency","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2023","30-39","Standards and Testing Agency","Inner London - West","Westminster","20","15","46970","46600"
"In post","2023","30-39","Standards and Testing Agency","South Yorkshire","Sheffield","10","10","[c]","[c]"
"In post","2023","30-39","Standards and Testing Agency","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Standards and Testing Agency","West Midlands","Coventry","15","15","43560","43250"
"In post","2023","30-39","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","55","55","31650","31940"
"In post","2023","30-39","Submarine Delivery Agency","Cumbria","West Cumbria","35","35","39370","41050"
"In post","2023","30-39","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Submarine Delivery Agency","Devon","Plymouth","45","45","35860","33690"
"In post","2023","30-39","Submarine Delivery Agency","Eastern Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2023","30-39","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","345","335","42740","42620"
"In post","2023","30-39","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","5","[c]","[c]"
"In post","2023","30-39","Submarine Delivery Agency","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","30-39","Submarine Delivery Agency","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","15","34610","32500"
"In post","2023","30-39","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Teaching Regulation Agency","West Midlands","Coventry","25","25","31360","30330"
"In post","2023","30-39","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","The Insolvency Service","Derbyshire and Nottinghamshire","Nottingham","10","10","33700","34640"
"In post","2023","30-39","The Insolvency Service","Devon","Devon CC","10","10","26430","23400"
"In post","2023","30-39","The Insolvency Service","Devon","Plymouth","10","10","[c]","[c]"
"In post","2023","30-39","The Insolvency Service","East Anglia","Suffolk CC","15","10","25190","22180"
"In post","2023","30-39","The Insolvency Service","East Wales","Cardiff and Vale of Glamorgan","10","10","29950","26900"
"In post","2023","30-39","The Insolvency Service","Eastern Scotland","City of Edinburgh","15","10","28650","24620"
"In post","2023","30-39","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","30-39","The Insolvency Service","Greater Manchester","Manchester","40","40","32680","31620"
"In post","2023","30-39","The Insolvency Service","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
