"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Outside London","Unknown","Heterosexual / straight","445","425","30460","28360"
"In post","2023","Mixed","Outside London","Unknown","LGBO","55","50","26360","24570"
"In post","2023","Mixed","Outside London","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2023","Mixed","Outside London","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Mixed","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Mixed","Overseas","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Mixed","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","HEO","Heterosexual / straight","35","35","35850","34320"
"In post","2023","Mixed","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Mixed","Overseas","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Mixed","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Mixed","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","London","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Other ethnicity","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","London","AO","Heterosexual / straight","115","105","28440","26400"
"In post","2023","Other ethnicity","London","AO","LGBO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","London","AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Other ethnicity","London","AO","Unknown","15","10","[c]","[c]"
"In post","2023","Other ethnicity","London","EO","Heterosexual / straight","235","225","31220","31520"
"In post","2023","Other ethnicity","London","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Other ethnicity","London","EO","Undeclared","40","40","30470","30590"
"In post","2023","Other ethnicity","London","EO","Unknown","25","20","[c]","[c]"
"In post","2023","Other ethnicity","London","G6","Heterosexual / straight","70","70","72180","69970"
"In post","2023","Other ethnicity","London","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","London","G6","Undeclared","25","25","[c]","[c]"
"In post","2023","Other ethnicity","London","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","London","G7","Heterosexual / straight","165","160","57520","56080"
"In post","2023","Other ethnicity","London","G7","LGBO","30","30","[c]","[c]"
"In post","2023","Other ethnicity","London","G7","Undeclared","55","50","55980","55000"
"In post","2023","Other ethnicity","London","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Other ethnicity","London","HEO","Heterosexual / straight","195","190","37000","36180"
"In post","2023","Other ethnicity","London","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","London","HEO","Undeclared","35","35","34620","33880"
"In post","2023","Other ethnicity","London","HEO","Unknown","25","20","[c]","[c]"
"In post","2023","Other ethnicity","London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Other ethnicity","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","London","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","London","SEO","Heterosexual / straight","125","125","44160","43450"
"In post","2023","Other ethnicity","London","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Other ethnicity","London","SEO","Undeclared","30","25","[c]","[c]"
"In post","2023","Other ethnicity","London","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","London","Unknown","Heterosexual / straight","45","40","35030","34820"
"In post","2023","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","AA","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","AA","Unknown","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","AO","Heterosexual / straight","260","245","24300","22520"
"In post","2023","Other ethnicity","Outside London","AO","LGBO","30","30","25780","23700"
"In post","2023","Other ethnicity","Outside London","AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","AO","Unknown","35","30","24660","22520"
"In post","2023","Other ethnicity","Outside London","EO","Heterosexual / straight","270","250","28390","28120"
"In post","2023","Other ethnicity","Outside London","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","EO","Undeclared","35","30","29120","28120"
"In post","2023","Other ethnicity","Outside London","EO","Unknown","35","30","28610","28120"
"In post","2023","Other ethnicity","Outside London","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","G7","Heterosexual / straight","75","75","54670","52360"
"In post","2023","Other ethnicity","Outside London","G7","LGBO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","HEO","Heterosexual / straight","155","145","34530","34400"
"In post","2023","Other ethnicity","Outside London","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","HEO","Undeclared","30","25","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","SEO","Heterosexual / straight","135","130","43000","41480"
"In post","2023","Other ethnicity","Outside London","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","SEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","Unknown","Heterosexual / straight","60","55","28490","26840"
"In post","2023","Other ethnicity","Outside London","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
