"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care (excl. agencies)","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Driver and Vehicle Standards Agency","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Driver and Vehicle Standards Agency","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Government Actuary's Department","Other","London","25","[c]","60840","41850"
"Leaver CS","2023","Analysis","Government Actuary's Department","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Courts and Tribunals Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Courts and Tribunals Service","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Prison and Probation Service","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Economics","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Operational Research","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","Economics","London","45","[c]","34460","23210"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","Economics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","Statistics","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Health and Safety Executive","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Health and Safety Executive","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Health and Safety Executive","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Economics","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Social Research","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Statistics","London","25","[c]","28110","23500"
"Leaver CS","2023","Analysis","Home Office","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intellectual Property Office","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intellectual Property Office","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","Statistics","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","Statistics","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","Statistics","South East (England)","15","[c]","26100","21380"
"Leaver CS","2023","Analysis","Ministry of Defence (excl. agencies)","Statistics","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Economics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Operational Research","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Statistics","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","National Savings and Investments","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","National Savings and Investments","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","National Savings and Investments","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Budget Responsibility","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Planning Inspectorate","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Registers of Scotland","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Rural Payments Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Rural Payments Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Rural Payments Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Export Finance","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Economics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Economics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Economics","Wales","40","[c]","20690","19860"
"Leaver CS","2023","Analysis","UK Statistics Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Operational Delivery","South East (England)","10","[c]","28700","27950"
"Leaver CS","2023","Analysis","UK Statistics Authority","Operational Delivery","Wales","20","[c]","31370","31060"
"Leaver CS","2023","Analysis","UK Statistics Authority","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Social Research","South East (England)","10","[c]","36790","32800"
"Leaver CS","2023","Analysis","UK Statistics Authority","Social Research","Wales","10","[c]","40320","33000"
"Leaver CS","2023","Analysis","UK Statistics Authority","Statistics","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Statistics","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","Statistics","Wales","15","[c]","39050","36840"
"Leaver CS","2023","Analysis","Valuation Office Agency","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Valuation Office Agency","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Valuation Office Agency","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Water Services Regulation Authority","Economics","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wilton Park","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Advisory, Conciliation and Arbitration Service","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Animal and Plant Health Agency","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Animal and Plant Health Agency","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Building Digital UK","Commercial","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","London","25","[c]","71580","57870"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Central Civil Service Fast Stream","Commercial","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Central Civil Service Fast Stream","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Competition and Markets Authority","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","Commercial","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Commercial Service","Commercial","Wales","10","[c]","33970","32250"
"Leaver CS","2023","Commercial","Crown Commercial Service","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Prosecution Service","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Prosecution Service","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Crown Prosecution Service","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Electronics and Components Agency","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Equipment and Support","Commercial","South West (England)","70","[c]","43990","40380"
"Leaver CS","2023","Commercial","Defence Science and Technology Laboratory","Commercial","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Defence Science and Technology Laboratory","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","Commercial","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","Commercial","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Education (excl. agencies)","Commercial","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for International Trade","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Driver and Vehicle Licensing Agency","Commercial","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Driver and Vehicle Standards Agency","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Driver and Vehicle Standards Agency","Commercial","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Education and Skills Funding Agency","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Education and Skills Funding Agency","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","FCDO Services","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","FCDO Services","Commercial","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","London","85","[c]","76550","69710"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Government Commercial Organisation","Unknown","Yorkshire and The Humber","15","[c]","72540","68980"
"Leaver CS","2023","Commercial","HM Land Registry","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","HM Land Registry","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","HM Land Registry","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","Commercial","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","Commercial","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Health and Safety Executive","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Health and Safety Executive","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Health and Safety Executive","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Health and Safety Executive","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Home Office","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Home Office","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Home Office","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Home Office","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Home Office","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Institute for Apprenticeships and Technical Education","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Intellectual Property Office","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Legal Aid Agency","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Maritime and Coastguard Agency","Commercial","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Met Office","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Met Office","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Met Office","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Met Office","Other","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","Commercial","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","Commercial","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","Commercial","South East (England)","10","[c]","31800","29080"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","Commercial","South West (England)","25","[c]","40020","41940"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Defence (excl. agencies)","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Justice (excl. agencies)","Commercial","London","10","[c]","38600","38580"
"Leaver CS","2023","Commercial","Ministry of Justice (excl. agencies)","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Justice (excl. agencies)","Commercial","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Justice (excl. agencies)","Commercial","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Ministry of Justice (excl. agencies)","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","National Savings and Investments","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","National Savings and Investments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Queen Elizabeth II Centre","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Queen Elizabeth II Centre","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Registers of Scotland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scottish Courts and Tribunals Service","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scottish Prison Service","Commercial","Scotland","10","[c]","26650","24710"
"Leaver CS","2023","Commercial","Serious Fraud Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Submarine Delivery Agency","Commercial","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Submarine Delivery Agency","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Submarine Delivery Agency","Commercial","South West (England)","10","[c]","44980","39880"
"Leaver CS","2023","Commercial","The Insolvency Service","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","The Insolvency Service","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","The Insolvency Service","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","The National Archives","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Export Finance","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","UK Export Finance","Operational Delivery","London","30","[c]","52590","44000"
"Leaver CS","2023","Commercial","UK Health Security Agency","Commercial","London","[c]","[c]","[c]","[c]"
