"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tax","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
