"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Project Delivery","South West (England)","Wiltshire","Outside London","15","[c]","40110","34300"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wales","Monmouthshire and Newport","Outside London","10","[c]","38820","36840"
"Leaver Dept.","2023","Project Delivery","Wales","Swansea","Outside London","15","[c]","32520","31040"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Coventry","Outside London","15","[c]","40200","37590"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Yorkshire and The Humber","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Yorkshire and The Humber","Leeds","Outside London","25","[c]","39610","35880"
"Leaver Dept.","2023","Project Delivery","Yorkshire and The Humber","Sheffield","Outside London","10","[c]","35820","36310"
"Leaver Dept.","2023","Project Delivery","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Midlands (England)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","Westminster","London","15","[c]","51900","44150"
"Leaver Dept.","2023","Property","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North East (England)","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North West (England)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North West (England)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Midlands (England)","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Yorkshire and The Humber","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Yorkshire and The Humber","York","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","London","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East of England","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","East of England","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","London","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","London","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","London","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","London","Westminster","London","30","[c]","37060","32000"
"Leaver Dept.","2023","Science and Engineering","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","North West (England)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South East (England)","Central Hampshire","Outside London","15","[c]","42970","39890"
"Leaver Dept.","2023","Science and Engineering","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South East (England)","West Surrey","Outside London","10","[c]","35120","31450"
"Leaver Dept.","2023","Science and Engineering","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South West (England)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","South West (England)","Wiltshire","Outside London","15","[c]","43160","40000"
"Leaver Dept.","2023","Science and Engineering","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Science and Engineering","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East Midlands (England)","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East of England","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East of England","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","Westminster","London","25","[c]","44560","41440"
"Leaver Dept.","2023","Security","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North West (England)","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Northern Ireland","Antrim and Newtownabbey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Wales","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands (England)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","London","Westminster","London","35","[c]","44710","42710"
"Leaver Dept.","2023","Social Research","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","North West (England)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","North West (England)","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","South East (England)","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Wales","Monmouthshire and Newport","Outside London","15","[c]","33860","31560"
"Leaver Dept.","2023","Social Research","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Research","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","East of England","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","London","Tower Hamlets","London","20","[c]","37100","33250"
"Leaver Dept.","2023","Statistics","London","Westminster","London","90","[c]","39610","34250"
"Leaver Dept.","2023","Statistics","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","North West (England)","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","North West (England)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","South East (England)","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","South East (England)","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","South West (England)","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Wales","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Wales","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Wales","Monmouthshire and Newport","Outside London","10","[c]","37660","34680"
"Leaver Dept.","2023","Statistics","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Yorkshire and The Humber","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Statistics","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","East Midlands (England)","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","Hackney and Newham","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","London","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","North East (England)","Sunderland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","North East (England)","Tyneside","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","North West (England)","Greater Manchester South West","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","North West (England)","Liverpool","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","North West (England)","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Northern Ireland","Belfast","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Scotland","City of Edinburgh","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","South East (England)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","South West (England)","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Wales","Cardiff and Vale of Glamorgan","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","West Midlands (England)","Birmingham","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Yorkshire and The Humber","Bradford","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tax","Yorkshire and The Humber","Leeds","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Norwich and East Norfolk","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Croydon","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Tower Hamlets","London","170","[c]","43570","36680"
"Leaver Dept.","2023","Unknown","London","Westminster","London","1545","[c]","45170","39460"
"Leaver Dept.","2023","Unknown","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Tyneside","Outside London","50","[c]","28420","24860"
"Leaver Dept.","2023","Unknown","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Greater Manchester South West","Outside London","25","[c]","37430","37300"
"Leaver Dept.","2023","Unknown","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Manchester","Outside London","20","[c]","37110","34400"
"Leaver Dept.","2023","Unknown","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
