"Status","Year","Age","Disability","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Declared disabled","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Department for Work and Pensions","95","85","29640","31280"
"In post","2023","60-64","Declared disabled","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","HM Revenue and Customs","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Home Office","20","20","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Ministry of Defence","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Ministry of Justice","95","90","31710","29660"
"In post","2023","60-64","Declared disabled","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Black","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Department for Work and Pensions","40","30","28320","28120"
"In post","2023","60-64","Declared disabled","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","HM Revenue and Customs","15","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Home Office","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Ministry of Defence","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Ministry of Justice","40","30","30750","29050"
"In post","2023","60-64","Declared disabled","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Department for Work and Pensions","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Ministry of Justice","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Department for Transport","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Department for Work and Pensions","135","110","28270","28120"
"In post","2023","60-64","Declared disabled","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","HM Land Registry","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","HM Revenue and Customs","25","20","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Home Office","25","25","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Ministry of Defence","50","40","38480","37670"
"In post","2023","60-64","Declared disabled","Undeclared","Ministry of Justice","45","40","28840","25480"
"In post","2023","60-64","Declared disabled","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Scottish Government","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Cabinet Office","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Department for Business, Energy and Industrial Strategy","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Department for Transport","10","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Department for Work and Pensions","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","HM Land Registry","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","HM Revenue and Customs","55","40","32280","28130"
"In post","2023","60-64","Declared disabled","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Ministry of Defence","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Ministry of Justice","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Scottish Government","25","20","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","UK Statistics Authority","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Attorney General's Departments","85","70","47470","55170"
"In post","2023","60-64","Declared disabled","White","Cabinet Office","60","55","47140","40450"
"In post","2023","60-64","Declared disabled","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Department for Business, Energy and Industrial Strategy","80","65","36730","34670"
"In post","2023","60-64","Declared disabled","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Department for Education","30","30","49310","46600"
"In post","2023","60-64","Declared disabled","White","Department for Environment, Food and Rural Affairs","110","100","32800","27500"
"In post","2023","60-64","Declared disabled","White","Department for International Trade","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Department for Levelling Up, Housing and Communities","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Department for Transport","195","150","28840","27450"
"In post","2023","60-64","Declared disabled","White","Department for Work and Pensions","2140","1635","27840","28120"
"In post","2023","60-64","Declared disabled","White","Department of Health and Social Care","20","20","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Food Standards Agency","10","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Foreign, Commonwealth and Development Office","30","25","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","HM Land Registry","65","50","33230","28080"
"In post","2023","60-64","Declared disabled","White","HM Revenue and Customs","665","525","32320","28130"
"In post","2023","60-64","Declared disabled","White","HM Treasury","15","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Home Office","215","180","32200","26760"
"In post","2023","60-64","Declared disabled","White","Ministry of Defence","615","560","33900","29570"
"In post","2023","60-64","Declared disabled","White","Ministry of Justice","1110","920","29720","28480"
"In post","2023","60-64","Declared disabled","White","National Crime Agency","20","20","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Office for Standards in Education, Children's Services and Skills","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Scottish Government","120","100","38410","32510"
"In post","2023","60-64","Declared disabled","White","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","UK Statistics Authority","50","40","28340","22760"
"In post","2023","60-64","Declared disabled","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","White","Welsh Government","35","30","38810","30610"
"In post","2023","60-64","Declared non-disabled","Asian","Attorney General's Departments","30","25","43940","30560"
"In post","2023","60-64","Declared non-disabled","Asian","Cabinet Office","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Department for Business, Energy and Industrial Strategy","20","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Department for Education","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Department for Environment, Food and Rural Affairs","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Department for Levelling Up, Housing and Communities","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Department for Transport","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Department for Work and Pensions","360","285","28960","28120"
"In post","2023","60-64","Declared non-disabled","Asian","Department of Health and Social Care","20","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Foreign, Commonwealth and Development Office","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","HM Land Registry","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","HM Revenue and Customs","185","160","36850","34370"
"In post","2023","60-64","Declared non-disabled","Asian","HM Treasury","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Home Office","235","195","31490","29750"
"In post","2023","60-64","Declared non-disabled","Asian","Ministry of Defence","90","80","32760","27150"
"In post","2023","60-64","Declared non-disabled","Asian","Ministry of Justice","175","160","32000","27190"
"In post","2023","60-64","Declared non-disabled","Asian","National Crime Agency","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Attorney General's Departments","30","30","41640","33310"
"In post","2023","60-64","Declared non-disabled","Black","Cabinet Office","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Department for Business, Energy and Industrial Strategy","30","30","32450","30160"
"In post","2023","60-64","Declared non-disabled","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Department for Education","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Department for Environment, Food and Rural Affairs","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Department for International Trade","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Department for Transport","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Department for Work and Pensions","290","255","30430","29790"
"In post","2023","60-64","Declared non-disabled","Black","Department of Health and Social Care","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Food Standards Agency","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Foreign, Commonwealth and Development Office","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","HM Revenue and Customs","120","105","33840","32550"
"In post","2023","60-64","Declared non-disabled","Black","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Home Office","170","150","33340","30200"
"In post","2023","60-64","Declared non-disabled","Black","Ministry of Defence","60","55","33620","27500"
"In post","2023","60-64","Declared non-disabled","Black","Ministry of Justice","320","300","32380","29660"
"In post","2023","60-64","Declared non-disabled","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
