"Status","Year","Ethnicity","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Mid Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Monmouthshire and Newport","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Nottingham","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Nottingham","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Perth and Kinross, and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Peterborough","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Powys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Redbridge and Waltham Forest","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sheffield","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Solihull","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Staffordshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Stoke-on-Trent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tower Hamlets","Heterosexual / straight","55","[c]","35690","33400"
"Leaver Dept.","2023","Asian","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tyneside","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Surrey","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Westminster","Heterosexual / straight","415","[c]","43440","38160"
"Leaver Dept.","2023","Asian","Westminster","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Westminster","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Westminster","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wolverhampton","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
