"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Outer London - South","AA/AO","25","[c]","25100","25630"
"Leaver CS","2023","60-64","Outer London - South","EO","30","[c]","31040","30410"
"Leaver CS","2023","60-64","Outer London - South","G6/G7","25","[c]","65940","66460"
"Leaver CS","2023","60-64","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outer London - South","SEO/HEO","45","[c]","38980","37500"
"Leaver CS","2023","60-64","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outer London - West and North West","AA/AO","20","[c]","25610","25480"
"Leaver CS","2023","60-64","Outer London - West and North West","EO","30","[c]","30840","30500"
"Leaver CS","2023","60-64","Outer London - West and North West","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Outer London - West and North West","SEO/HEO","20","[c]","39510","39420"
"Leaver CS","2023","60-64","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Shropshire and Staffordshire","AA/AO","65","[c]","21520","21500"
"Leaver CS","2023","60-64","Shropshire and Staffordshire","EO","50","[c]","28180","28120"
"Leaver CS","2023","60-64","Shropshire and Staffordshire","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Shropshire and Staffordshire","SEO/HEO","25","[c]","37610","34850"
"Leaver CS","2023","60-64","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South Yorkshire","AA/AO","40","[c]","21760","21690"
"Leaver CS","2023","60-64","South Yorkshire","EO","25","[c]","27830","27570"
"Leaver CS","2023","60-64","South Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","South Yorkshire","SEO/HEO","15","[c]","38050","34970"
"Leaver CS","2023","60-64","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Southern Scotland","AA/AO","30","[c]","22240","21690"
"Leaver CS","2023","60-64","Southern Scotland","EO","25","[c]","29680","28120"
"Leaver CS","2023","60-64","Southern Scotland","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Southern Scotland","SEO/HEO","20","[c]","38800","38330"
"Leaver CS","2023","60-64","Surrey, East and West Sussex","AA/AO","40","[c]","21470","21690"
"Leaver CS","2023","60-64","Surrey, East and West Sussex","EO","45","[c]","28240","28120"
"Leaver CS","2023","60-64","Surrey, East and West Sussex","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Surrey, East and West Sussex","SEO/HEO","20","[c]","39300","37550"
"Leaver CS","2023","60-64","Surrey, East and West Sussex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Tees Valley and Durham","AA/AO","65","[c]","22110","21690"
"Leaver CS","2023","60-64","Tees Valley and Durham","EO","30","[c]","27940","28120"
"Leaver CS","2023","60-64","Tees Valley and Durham","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Tees Valley and Durham","SEO/HEO","20","[c]","36490","34290"
"Leaver CS","2023","60-64","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","35","[c]","46800","38420"
"Leaver CS","2023","60-64","West Central Scotland","AA/AO","90","[c]","22890","21690"
"Leaver CS","2023","60-64","West Central Scotland","EO","55","[c]","31060","28120"
"Leaver CS","2023","60-64","West Central Scotland","G6/G7","20","[c]","68280","65280"
"Leaver CS","2023","60-64","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Central Scotland","SEO/HEO","45","[c]","43790","42620"
"Leaver CS","2023","60-64","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands","AA/AO","55","[c]","21310","21410"
"Leaver CS","2023","60-64","West Midlands","EO","50","[c]","27670","28120"
"Leaver CS","2023","60-64","West Midlands","G6/G7","25","[c]","55290","55960"
"Leaver CS","2023","60-64","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Midlands","SEO/HEO","40","[c]","39000","36850"
"Leaver CS","2023","60-64","West Midlands","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Wales and The Valleys","AA/AO","100","[c]","21410","21690"
"Leaver CS","2023","60-64","West Wales and The Valleys","EO","30","[c]","27650","27820"
"Leaver CS","2023","60-64","West Wales and The Valleys","G6/G7","15","[c]","74880","73920"
"Leaver CS","2023","60-64","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Wales and The Valleys","SEO/HEO","35","[c]","38910","38160"
"Leaver CS","2023","60-64","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Yorkshire","AA/AO","45","[c]","22030","21690"
"Leaver CS","2023","60-64","West Yorkshire","EO","55","[c]","28270","28120"
"Leaver CS","2023","60-64","West Yorkshire","G6/G7","30","[c]","60290","61610"
"Leaver CS","2023","60-64","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","West Yorkshire","SEO/HEO","65","[c]","37240","36540"
"Leaver CS","2023","60-64","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bedfordshire and Hertfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bedfordshire and Hertfordshire","EO","15","[c]","28850","28750"
"Leaver CS","2023","65+","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bedfordshire and Hertfordshire","SEO/HEO","10","[c]","40780","39860"
"Leaver CS","2023","65+","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","55","[c]","23420","22220"
"Leaver CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","EO","30","[c]","28450","28680"
"Leaver CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","25","[c]","40450","37610"
"Leaver CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cheshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cheshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cheshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cheshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cornwall and Isles of Scilly","AA/AO","15","[c]","21900","21690"
"Leaver CS","2023","65+","Cornwall and Isles of Scilly","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cumbria","AA/AO","15","[c]","21910","21300"
"Leaver CS","2023","65+","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cumbria","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Derbyshire and Nottinghamshire","AA/AO","40","[c]","21620","21690"
"Leaver CS","2023","65+","Derbyshire and Nottinghamshire","EO","25","[c]","27730","27820"
"Leaver CS","2023","65+","Derbyshire and Nottinghamshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Derbyshire and Nottinghamshire","SEO/HEO","20","[c]","35900","34680"
"Leaver CS","2023","65+","Derbyshire and Nottinghamshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Devon","AA/AO","70","[c]","22370","21690"
"Leaver CS","2023","65+","Devon","EO","25","[c]","27980","28120"
"Leaver CS","2023","65+","Devon","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Devon","SEO/HEO","15","[c]","38200","36080"
"Leaver CS","2023","65+","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Dorset and Somerset","AA/AO","35","[c]","21500","21690"
"Leaver CS","2023","65+","Dorset and Somerset","EO","20","[c]","27600","27610"
"Leaver CS","2023","65+","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Dorset and Somerset","SEO/HEO","20","[c]","40070","40440"
"Leaver CS","2023","65+","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Anglia","AA/AO","75","[c]","22070","21690"
"Leaver CS","2023","65+","East Anglia","EO","35","[c]","28460","28120"
"Leaver CS","2023","65+","East Anglia","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Anglia","SEO/HEO","25","[c]","38130","37480"
"Leaver CS","2023","65+","East Anglia","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Wales","AA/AO","65","[c]","22130","22040"
"Leaver CS","2023","65+","East Wales","EO","35","[c]","28340","28150"
"Leaver CS","2023","65+","East Wales","G6/G7","15","[c]","66640","66810"
"Leaver CS","2023","65+","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Wales","SEO/HEO","30","[c]","40870","40750"
"Leaver CS","2023","65+","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Yorkshire and Northern Lincolnshire","AA/AO","25","[c]","21560","21590"
"Leaver CS","2023","65+","East Yorkshire and Northern Lincolnshire","EO","15","[c]","28060","28120"
"Leaver CS","2023","65+","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Eastern Scotland","AA/AO","100","[c]","23970","23340"
"Leaver CS","2023","65+","Eastern Scotland","EO","50","[c]","30030","28120"
"Leaver CS","2023","65+","Eastern Scotland","G6/G7","15","[c]","62490","61410"
"Leaver CS","2023","65+","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Eastern Scotland","SEO/HEO","35","[c]","42130","42290"
"Leaver CS","2023","65+","Essex","AA/AO","35","[c]","23170","23630"
"Leaver CS","2023","65+","Essex","EO","25","[c]","30030","31280"
"Leaver CS","2023","65+","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Essex","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Essex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","60","[c]","21710","21690"
"Leaver CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","EO","55","[c]","28260","28060"
"Leaver CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20","[c]","56200","56450"
"Leaver CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","80","[c]","39120","39070"
"Leaver CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Greater Manchester","AA/AO","65","[c]","21360","21500"
"Leaver CS","2023","65+","Greater Manchester","EO","40","[c]","27430","28120"
"Leaver CS","2023","65+","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Greater Manchester","SEO/HEO","35","[c]","39320","39730"
"Leaver CS","2023","65+","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Hampshire and Isle of Wight","AA/AO","130","[c]","21770","21200"
"Leaver CS","2023","65+","Hampshire and Isle of Wight","EO","55","[c]","29180","28120"
"Leaver CS","2023","65+","Hampshire and Isle of Wight","G6/G7","15","[c]","64750","63500"
"Leaver CS","2023","65+","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Hampshire and Isle of Wight","SEO/HEO","60","[c]","37300","35560"
"Leaver CS","2023","65+","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Herefordshire, Worcestershire and Warwickshire","AA/AO","30","[c]","21280","21430"
"Leaver CS","2023","65+","Herefordshire, Worcestershire and Warwickshire","EO","15","[c]","27170","27450"
"Leaver CS","2023","65+","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Herefordshire, Worcestershire and Warwickshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Highlands and Islands","AA/AO","15","[c]","23860","23900"
"Leaver CS","2023","65+","Highlands and Islands","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Inner London - East","AA/AO","45","[c]","25090","25480"
"Leaver CS","2023","65+","Inner London - East","EO","25","[c]","32470","32520"
"Leaver CS","2023","65+","Inner London - East","G6/G7","20","[c]","69480","70470"
"Leaver CS","2023","65+","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Inner London - East","SEO/HEO","35","[c]","45160","44990"
"Leaver CS","2023","65+","Inner London - East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Inner London - West","AA/AO","50","[c]","25060","25120"
"Leaver CS","2023","65+","Inner London - West","EO","40","[c]","30260","30230"
"Leaver CS","2023","65+","Inner London - West","G6/G7","60","[c]","62890","63090"
"Leaver CS","2023","65+","Inner London - West","SCS level","15","[c]","117710","101000"
"Leaver CS","2023","65+","Inner London - West","SEO/HEO","55","[c]","42020","41090"
"Leaver CS","2023","65+","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Kent","AA/AO","35","[c]","24340","24250"
"Leaver CS","2023","65+","Kent","EO","30","[c]","29010","27650"
"Leaver CS","2023","65+","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Kent","SEO/HEO","20","[c]","36640","33960"
"Leaver CS","2023","65+","Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lancashire","AA/AO","90","[c]","21770","21690"
"Leaver CS","2023","65+","Lancashire","EO","45","[c]","28190","28080"
"Leaver CS","2023","65+","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lancashire","SEO/HEO","15","[c]","34350","34850"
"Leaver CS","2023","65+","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Leicestershire, Rutland and Northamptonshire","AA/AO","35","[c]","22500","21690"
"Leaver CS","2023","65+","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lincolnshire","AA/AO","25","[c]","22220","21600"
"Leaver CS","2023","65+","Lincolnshire","EO","15","[c]","28410","28120"
"Leaver CS","2023","65+","Lincolnshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Merseyside","AA/AO","105","[c]","21720","21780"
"Leaver CS","2023","65+","Merseyside","EO","65","[c]","27660","28120"
"Leaver CS","2023","65+","Merseyside","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Merseyside","SEO/HEO","20","[c]","36440","34850"
"Leaver CS","2023","65+","Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Yorkshire","AA/AO","30","[c]","21170","21380"
"Leaver CS","2023","65+","North Yorkshire","EO","15","[c]","28190","26780"
"Leaver CS","2023","65+","North Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Yorkshire","SEO/HEO","10","[c]","39180","38940"
"Leaver CS","2023","65+","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northern Ireland","AA/AO","15","[c]","21680","21500"
"Leaver CS","2023","65+","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northumberland, and Tyne and Wear","AA/AO","160","[c]","21690","21690"
"Leaver CS","2023","65+","Northumberland, and Tyne and Wear","EO","45","[c]","27510","27810"
"Leaver CS","2023","65+","Northumberland, and Tyne and Wear","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northumberland, and Tyne and Wear","SEO/HEO","20","[c]","38770","34970"
"Leaver CS","2023","65+","Northumberland, and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - East and North East","AA/AO","25","[c]","25580","25610"
"Leaver CS","2023","65+","Outer London - East and North East","EO","20","[c]","31540","31420"
"Leaver CS","2023","65+","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - South","AA/AO","40","[c]","24510","25060"
"Leaver CS","2023","65+","Outer London - South","EO","35","[c]","30900","30620"
"Leaver CS","2023","65+","Outer London - South","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - South","SEO/HEO","25","[c]","43530","44860"
"Leaver CS","2023","65+","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - West and North West","AA/AO","40","[c]","25110","25480"
"Leaver CS","2023","65+","Outer London - West and North West","EO","30","[c]","31070","31230"
"Leaver CS","2023","65+","Outer London - West and North West","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Outer London - West and North West","SEO/HEO","15","[c]","39290","38930"
"Leaver CS","2023","65+","Outer London - West and North West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Shropshire and Staffordshire","AA/AO","40","[c]","21790","21590"
"Leaver CS","2023","65+","Shropshire and Staffordshire","EO","35","[c]","29180","28120"
"Leaver CS","2023","65+","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Shropshire and Staffordshire","SEO/HEO","20","[c]","34860","34470"
"Leaver CS","2023","65+","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","South Yorkshire","AA/AO","45","[c]","21780","21690"
"Leaver CS","2023","65+","South Yorkshire","EO","15","[c]","27720","27650"
"Leaver CS","2023","65+","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","South Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","South Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Southern Scotland","AA/AO","40","[c]","23680","23340"
"Leaver CS","2023","65+","Southern Scotland","EO","25","[c]","28270","27570"
"Leaver CS","2023","65+","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Southern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Surrey, East and West Sussex","AA/AO","50","[c]","22530","21690"
"Leaver CS","2023","65+","Surrey, East and West Sussex","EO","45","[c]","28970","28230"
"Leaver CS","2023","65+","Surrey, East and West Sussex","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Surrey, East and West Sussex","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tees Valley and Durham","AA/AO","70","[c]","21780","21690"
"Leaver CS","2023","65+","Tees Valley and Durham","EO","20","[c]","27810","28120"
"Leaver CS","2023","65+","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tees Valley and Durham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","15","[c]","42610","33480"
"Leaver CS","2023","65+","West Central Scotland","AA/AO","95","[c]","22530","21590"
"Leaver CS","2023","65+","West Central Scotland","EO","60","[c]","30190","28120"
"Leaver CS","2023","65+","West Central Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","SEO/HEO","20","[c]","40650","42050"
"Leaver CS","2023","65+","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","AA/AO","55","[c]","21500","21590"
"Leaver CS","2023","65+","West Midlands","EO","35","[c]","27790","28120"
"Leaver CS","2023","65+","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","SEO/HEO","15","[c]","37130","37420"
"Leaver CS","2023","65+","West Midlands","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","AA/AO","100","[c]","21440","21690"
"Leaver CS","2023","65+","West Wales and The Valleys","EO","35","[c]","27540","27570"
"Leaver CS","2023","65+","West Wales and The Valleys","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","SEO/HEO","20","[c]","42230","40680"
"Leaver CS","2023","65+","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","AA/AO","50","[c]","21650","21690"
"Leaver CS","2023","65+","West Yorkshire","EO","40","[c]","27620","27770"
"Leaver CS","2023","65+","West Yorkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","SEO/HEO","25","[c]","37920","37880"
"Leaver CS","2023","65+","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","EO","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
