"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Undeclared","HM Courts and Tribunals Service","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","HM Prison and Probation Service","85","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","HM Revenue and Customs (excl. agencies)","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","HM Treasury (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Home Office","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Ministry of Defence (excl. agencies)","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Office of Rail and Road","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","UK Health Security Agency","35","[c]","42720","40070"
"Leaver CS","2023","30-39","Undeclared","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Advisory, Conciliation and Arbitration Service","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Animal and Plant Health Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Cabinet Office (excl. agencies)","45","[c]","48070","51290"
"Leaver CS","2023","30-39","Unknown","Central Civil Service Fast Stream","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Charity Commission","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Crown Commercial Service","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Crown Prosecution Service","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Defence Equipment and Support","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Defence Science and Technology Laboratory","75","[c]","41890","39890"
"Leaver CS","2023","30-39","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department for Education (excl. agencies)","60","[c]","43210","39550"
"Leaver CS","2023","30-39","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department for International Trade","35","[c]","47110","51710"
"Leaver CS","2023","30-39","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department for Transport (excl. agencies)","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Department for Work and Pensions (excl. agencies)","195","[c]","30180","28120"
"Leaver CS","2023","30-39","Unknown","Department of Health and Social Care (excl. agencies)","105","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Driver and Vehicle Licensing Agency","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Driver and Vehicle Standards Agency","30","[c]","28050","26780"
"Leaver CS","2023","30-39","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Education and Skills Funding Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","70","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Government Actuary's Department","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Government Commercial Organisation","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Government Legal Department","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Courts and Tribunals Service","70","[c]","26080","21780"
"Leaver CS","2023","30-39","Unknown","HM Land Registry","50","[c]","36010","35040"
"Leaver CS","2023","30-39","Unknown","HM Prison and Probation Service","465","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Revenue and Customs (excl. agencies)","265","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","HM Treasury (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Home Office","210","[c]","32220","26400"
"Leaver CS","2023","30-39","Unknown","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Intellectual Property Office","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Maritime and Coastguard Agency","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Medicines and Healthcare Products Regulatory Agency","45","[c]","41330","40860"
"Leaver CS","2023","30-39","Unknown","Ministry of Defence (excl. agencies)","160","[c]","34860","31030"
"Leaver CS","2023","30-39","Unknown","Ministry of Justice (excl. agencies)","40","[c]","48600","48790"
"Leaver CS","2023","30-39","Unknown","National Crime Agency","60","[c]","39080","38020"
"Leaver CS","2023","30-39","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northern Ireland Office","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Office of the Public Guardian","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Royal Fleet Auxiliary","45","[c]","40080","38090"
"Leaver CS","2023","30-39","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Scottish Courts and Tribunals Service","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Scottish Government (excl. agencies)","50","[c]","40720","34730"
"Leaver CS","2023","30-39","Unknown","Scottish Prison Service","95","[c]","30600","28490"
"Leaver CS","2023","30-39","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Serious Fraud Office","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Social Security Scotland","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Submarine Delivery Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","The Insolvency Service","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Debt Management Office","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Health Security Agency","130","[c]","44420","40880"
"Leaver CS","2023","30-39","Unknown","UK Hydrographic Office","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Space Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","UK Statistics Authority","50","[c]","36620","32090"
"Leaver CS","2023","30-39","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Valuation Office Agency","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Welsh Government (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Crown Prosecution Service","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Department for Work and Pensions (excl. agencies)","200","[c]","28430","27570"
"Leaver CS","2023","40-49","Declared disabled","Department of Health and Social Care (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Driver and Vehicle Licensing Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Driver and Vehicle Standards Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Government Legal Department","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Courts and Tribunals Service","30","[c]","29090","21780"
"Leaver CS","2023","40-49","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Prison and Probation Service","130","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Revenue and Customs (excl. agencies)","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Health and Safety Executive","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Home Office","35","[c]","34250","27650"
"Leaver CS","2023","40-49","Declared disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Defence (excl. agencies)","40","[c]","35570","33650"
"Leaver CS","2023","40-49","Declared disabled","Ministry of Justice (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Crime Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scottish Government (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Health Security Agency","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Animal and Plant Health Agency","30","[c]","32970","29750"
"Leaver CS","2023","40-49","Declared non-disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","85","[c]","58390","56430"
"Leaver CS","2023","40-49","Declared non-disabled","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Charity Commission","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Companies House","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Crown Prosecution Service","40","[c]","42700","40670"
"Leaver CS","2023","40-49","Declared non-disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","70","[c]","44250","40790"
"Leaver CS","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","50","[c]","60190","62120"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","35","[c]","53110","51640"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","75","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","35","[c]","55550","54630"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Transport (excl. agencies)","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","795","[c]","28240","27570"
"Leaver CS","2023","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","60","[c]","26020","22500"
"Leaver CS","2023","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","55","[c]","31490","27710"
"Leaver CS","2023","40-49","Declared non-disabled","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Education and Skills Funding Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","FCDO Services","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Forestry and Land Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Government Internal Audit Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Government Legal Department","50","[c]","61040","65500"
"Leaver CS","2023","40-49","Declared non-disabled","Government Property Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","135","[c]","27640","21780"
"Leaver CS","2023","40-49","Declared non-disabled","HM Land Registry","35","[c]","42160","39490"
"Leaver CS","2023","40-49","Declared non-disabled","HM Prison and Probation Service","580","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Revenue and Customs (excl. agencies)","250","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","HM Treasury (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Health and Safety Executive","30","[c]","44480","44020"
"Leaver CS","2023","40-49","Declared non-disabled","Home Office","180","[c]","39290","32160"
"Leaver CS","2023","40-49","Declared non-disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Intellectual Property Office","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Legal Aid Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Maritime and Coastguard Agency","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Met Office","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Ministry of Defence (excl. agencies)","255","[c]","36730","33300"
"Leaver CS","2023","40-49","Declared non-disabled","Ministry of Justice (excl. agencies)","60","[c]","49900","46920"
"Leaver CS","2023","40-49","Declared non-disabled","National Crime Agency","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","National Savings and Investments","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","40","[c]","59060","65190"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","50","[c]","57850","56620"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Planning Inspectorate","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
