"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","East Midlands (England)","SEO/HEO","HEO","125","120","34200","34700"
"In post","2023","Project Delivery","East Midlands (England)","SEO/HEO","SEO","140","135","41460","41880"
"In post","2023","Project Delivery","East Midlands (England)","Unknown","Unknown","15","15","46190","42620"
"In post","2023","Project Delivery","East of England","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Project Delivery","East of England","EO","EO","70","65","27720","27790"
"In post","2023","Project Delivery","East of England","G6/G7","G6","70","70","68730","68000"
"In post","2023","Project Delivery","East of England","G6/G7","G7","125","120","55350","55240"
"In post","2023","Project Delivery","East of England","SCS level","SCS level","15","15","89190","84790"
"In post","2023","Project Delivery","East of England","SEO/HEO","HEO","165","160","34790","34300"
"In post","2023","Project Delivery","East of England","SEO/HEO","SEO","220","210","42420","41890"
"In post","2023","Project Delivery","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","London","AA/AO","AO","60","60","26230","26560"
"In post","2023","Project Delivery","London","EO","EO","405","390","31040","31380"
"In post","2023","Project Delivery","London","G6/G7","G6","870","835","72670","71820"
"In post","2023","Project Delivery","London","G6/G7","G7","1540","1490","59040","57620"
"In post","2023","Project Delivery","London","SCS level","SCS level","450","435","94890","86950"
"In post","2023","Project Delivery","London","SEO/HEO","HEO","1110","1085","36590","36620"
"In post","2023","Project Delivery","London","SEO/HEO","SEO","1030","1005","44660","45040"
"In post","2023","Project Delivery","North East (England)","AA/AO","AO","25","25","22500","22520"
"In post","2023","Project Delivery","North East (England)","EO","EO","130","120","27930","28130"
"In post","2023","Project Delivery","North East (England)","G6/G7","G6","105","105","68830","71300"
"In post","2023","Project Delivery","North East (England)","G6/G7","G7","340","330","55960","56870"
"In post","2023","Project Delivery","North East (England)","SCS level","SCS level","15","15","85610","78250"
"In post","2023","Project Delivery","North East (England)","SEO/HEO","HEO","350","330","34330","34700"
"In post","2023","Project Delivery","North East (England)","SEO/HEO","SEO","460","435","41510","42140"
"In post","2023","Project Delivery","North West (England)","AA/AO","AO","65","60","22380","22520"
"In post","2023","Project Delivery","North West (England)","EO","EO","235","215","27900","28120"
"In post","2023","Project Delivery","North West (England)","G6/G7","G6","205","200","68490","68890"
"In post","2023","Project Delivery","North West (England)","G6/G7","G7","525","510","55160","56870"
"In post","2023","Project Delivery","North West (England)","SCS level","SCS level","30","30","85540","78560"
"In post","2023","Project Delivery","North West (England)","SEO/HEO","HEO","585","545","34080","34700"
"In post","2023","Project Delivery","North West (England)","SEO/HEO","SEO","675","655","41170","42140"
"In post","2023","Project Delivery","North West (England)","Unknown","Unknown","155","150","44730","42620"
"In post","2023","Project Delivery","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","EO","EO","10","10","28460","28130"
"In post","2023","Project Delivery","Northern Ireland","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","G6/G7","G7","25","25","56520","57420"
"In post","2023","Project Delivery","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland","SEO/HEO","HEO","35","30","35020","34850"
"In post","2023","Project Delivery","Northern Ireland","SEO/HEO","SEO","30","30","42150","42140"
"In post","2023","Project Delivery","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Overseas","G6/G7","G6","20","20","71300","66060"
"In post","2023","Project Delivery","Overseas","G6/G7","G7","30","30","61820","57000"
"In post","2023","Project Delivery","Overseas","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Project Delivery","Overseas","SEO/HEO","HEO","30","30","38960","35810"
"In post","2023","Project Delivery","Overseas","SEO/HEO","SEO","30","30","62950","64340"
"In post","2023","Project Delivery","Overseas","Unknown","Unknown","25","25","52350","43590"
"In post","2023","Project Delivery","Scotland","AA/AO","AO","15","15","22680","22520"
"In post","2023","Project Delivery","Scotland","EO","EO","95","90","27750","28120"
"In post","2023","Project Delivery","Scotland","G6/G7","G6","70","65","69330","71110"
"In post","2023","Project Delivery","Scotland","G6/G7","G7","185","180","54960","55780"
"In post","2023","Project Delivery","Scotland","SCS level","SCS level","15","15","94220","98000"
"In post","2023","Project Delivery","Scotland","SEO/HEO","HEO","265","250","34740","34950"
"In post","2023","Project Delivery","Scotland","SEO/HEO","SEO","230","220","42220","42140"
"In post","2023","Project Delivery","Scotland","Unknown","Unknown","95","95","42340","42620"
"In post","2023","Project Delivery","South East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","South East (England)","AA/AO","AO","30","25","23160","22520"
"In post","2023","Project Delivery","South East (England)","EO","EO","155","145","27500","27140"
"In post","2023","Project Delivery","South East (England)","G6/G7","G6","130","130","67410","66140"
"In post","2023","Project Delivery","South East (England)","G6/G7","G7","380","365","53900","54440"
"In post","2023","Project Delivery","South East (England)","SCS level","SCS level","30","30","88840","85000"
"In post","2023","Project Delivery","South East (England)","SEO/HEO","HEO","430","415","33430","33990"
"In post","2023","Project Delivery","South East (England)","SEO/HEO","SEO","520","505","40950","41060"
"In post","2023","Project Delivery","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","South West (England)","AA/AO","AA","35","35","18860","19080"
"In post","2023","Project Delivery","South West (England)","AA/AO","AO","135","135","22480","22220"
"In post","2023","Project Delivery","South West (England)","EO","EO","310","295","26220","26000"
"In post","2023","Project Delivery","South West (England)","G6/G7","G6","320","310","66910","66140"
"In post","2023","Project Delivery","South West (England)","G6/G7","G7","1150","1115","52410","52000"
"In post","2023","Project Delivery","South West (England)","SCS level","SCS level","60","55","89810","86020"
"In post","2023","Project Delivery","South West (England)","SEO/HEO","HEO","1095","1045","32600","32500"
"In post","2023","Project Delivery","South West (England)","SEO/HEO","SEO","1490","1435","40900","41090"
"In post","2023","Project Delivery","South West (England)","Unknown","Unknown","1420","1385","42990","41050"
"In post","2023","Project Delivery","Unknown","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Project Delivery","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Unknown","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Wales","AA/AO","AO","20","15","22800","22500"
"In post","2023","Project Delivery","Wales","EO","EO","120","110","27630","27450"
"In post","2023","Project Delivery","Wales","G6/G7","G6","100","95","74190","78500"
"In post","2023","Project Delivery","Wales","G6/G7","G7","120","115","54940","53960"
"In post","2023","Project Delivery","Wales","SCS level","SCS level","15","15","86330","77000"
"In post","2023","Project Delivery","Wales","SEO/HEO","HEO","175","170","33820","34210"
"In post","2023","Project Delivery","Wales","SEO/HEO","SEO","165","160","41430","41780"
"In post","2023","Project Delivery","West Midlands (England)","AA/AO","AO","20","20","21950","21690"
"In post","2023","Project Delivery","West Midlands (England)","EO","EO","110","100","27810","28120"
"In post","2023","Project Delivery","West Midlands (England)","G6/G7","G6","90","85","67250","66860"
"In post","2023","Project Delivery","West Midlands (England)","G6/G7","G7","240","235","54280","54440"
"In post","2023","Project Delivery","West Midlands (England)","SCS level","SCS level","25","25","90980","78430"
"In post","2023","Project Delivery","West Midlands (England)","SEO/HEO","HEO","275","260","33920","34170"
"In post","2023","Project Delivery","West Midlands (England)","SEO/HEO","SEO","320","315","41290","41780"
"In post","2023","Project Delivery","Yorkshire and The Humber","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Yorkshire and The Humber","EO","EO","105","95","27480","28120"
"In post","2023","Project Delivery","Yorkshire and The Humber","G6/G7","G6","90","90","67020","66860"
"In post","2023","Project Delivery","Yorkshire and The Humber","G6/G7","G7","225","215","53420","51770"
"In post","2023","Project Delivery","Yorkshire and The Humber","SCS level","SCS level","15","15","80370","78030"
"In post","2023","Project Delivery","Yorkshire and The Humber","SEO/HEO","HEO","275","255","33360","34170"
"In post","2023","Project Delivery","Yorkshire and The Humber","SEO/HEO","SEO","275","265","39580","38470"
"In post","2023","Property","East Midlands (England)","AA/AO","AA","75","75","19480","19770"
"In post","2023","Property","East Midlands (England)","AA/AO","AO","55","50","22430","22520"
"In post","2023","Property","East Midlands (England)","EO","EO","85","75","27330","27470"
"In post","2023","Property","East Midlands (England)","G6/G7","G6","25","25","66600","66230"
"In post","2023","Property","East Midlands (England)","G6/G7","G7","75","70","55910","56700"
"In post","2023","Property","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","East Midlands (England)","SEO/HEO","HEO","115","110","33440","34300"
"In post","2023","Property","East Midlands (England)","SEO/HEO","SEO","90","85","42300","42510"
"In post","2023","Property","East of England","AA/AO","AA","75","75","19190","18830"
"In post","2023","Property","East of England","AA/AO","AO","55","50","23180","22520"
"In post","2023","Property","East of England","EO","EO","100","95","27860","27810"
"In post","2023","Property","East of England","G6/G7","G6","15","15","65800","65770"
"In post","2023","Property","East of England","G6/G7","G7","55","50","54300","55110"
"In post","2023","Property","East of England","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Property","East of England","SEO/HEO","HEO","150","145","34350","34300"
"In post","2023","Property","East of England","SEO/HEO","SEO","125","120","43120","43070"
"In post","2023","Property","London","AA/AO","AA","40","40","22100","21830"
"In post","2023","Property","London","AA/AO","AO","85","75","26690","26920"
"In post","2023","Property","London","EO","EO","275","260","31180","31540"
"In post","2023","Property","London","G6/G7","G6","100","95","69670","68950"
"In post","2023","Property","London","G6/G7","G7","245","240","60010","59050"
"In post","2023","Property","London","SCS level","SCS level","40","40","95710","92780"
"In post","2023","Property","London","SEO/HEO","HEO","295","285","36570","36350"
"In post","2023","Property","London","SEO/HEO","SEO","285","275","46670","46430"
"In post","2023","Property","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","North East (England)","AA/AO","AA","25","25","20250","18830"
"In post","2023","Property","North East (England)","AA/AO","AO","295","280","22530","22520"
"In post","2023","Property","North East (England)","EO","EO","140","135","26950","26890"
"In post","2023","Property","North East (England)","G6/G7","G6","15","15","66600","66860"
"In post","2023","Property","North East (England)","G6/G7","G7","65","65","55240","56060"
"In post","2023","Property","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","North East (England)","SEO/HEO","HEO","110","105","32780","32970"
"In post","2023","Property","North East (England)","SEO/HEO","SEO","90","90","42200","42510"
"In post","2023","Property","North West (England)","AA/AO","AA","30","30","19120","18830"
"In post","2023","Property","North West (England)","AA/AO","AO","80","75","22480","22520"
"In post","2023","Property","North West (England)","EO","EO","150","140","27150","27080"
"In post","2023","Property","North West (England)","G6/G7","G6","25","25","65510","66230"
"In post","2023","Property","North West (England)","G6/G7","G7","110","105","54750","54680"
"In post","2023","Property","North West (England)","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Property","North West (England)","SEO/HEO","HEO","160","155","33160","32970"
"In post","2023","Property","North West (England)","SEO/HEO","SEO","170","160","42160","41510"
"In post","2023","Property","Northern Ireland","AA/AO","AA","35","30","19520","19580"
"In post","2023","Property","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Northern Ireland","EO","EO","10","10","[c]","[c]"
"In post","2023","Property","Northern Ireland","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Property","Northern Ireland","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Property","Northern Ireland","SEO/HEO","HEO","20","20","35560","34740"
"In post","2023","Property","Northern Ireland","SEO/HEO","SEO","20","20","42750","42050"
"In post","2023","Property","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Overseas","G6/G7","G7","10","10","62130","61280"
"In post","2023","Property","Overseas","SEO/HEO","HEO","25","25","42680","41310"
"In post","2023","Property","Overseas","SEO/HEO","SEO","25","25","47630","44690"
"In post","2023","Property","Scotland","AA/AO","AA","115","110","21340","20280"
"In post","2023","Property","Scotland","AA/AO","AO","115","110","31180","31490"
"In post","2023","Property","Scotland","EO","EO","65","65","33250","32510"
"In post","2023","Property","Scotland","G6/G7","G6","15","15","69210","68080"
"In post","2023","Property","Scotland","G6/G7","G7","45","45","56050","56180"
"In post","2023","Property","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Property","Scotland","SEO/HEO","HEO","115","110","36680","34300"
"In post","2023","Property","Scotland","SEO/HEO","SEO","90","85","43950","42360"
"In post","2023","Property","South East (England)","AA/AO","AA","80","75","19170","18830"
"In post","2023","Property","South East (England)","AA/AO","AO","40","35","23030","22520"
"In post","2023","Property","South East (England)","EO","EO","185","175","27980","27470"
"In post","2023","Property","South East (England)","G6/G7","G6","55","55","66890","65410"
"In post","2023","Property","South East (England)","G6/G7","G7","100","100","56230","56180"
"In post","2023","Property","South East (England)","SCS level","SCS level","15","10","92850","88100"
"In post","2023","Property","South East (England)","SEO/HEO","HEO","225","220","34660","34300"
"In post","2023","Property","South East (England)","SEO/HEO","SEO","220","210","43500","42890"
"In post","2023","Property","South East (England)","Unknown","Unknown","35","35","23870","23800"
"In post","2023","Property","South West (England)","AA/AO","AA","50","50","19290","18830"
"In post","2023","Property","South West (England)","AA/AO","AO","295","270","22520","22520"
"In post","2023","Property","South West (England)","EO","EO","205","195","27100","27140"
"In post","2023","Property","South West (England)","G6/G7","G6","30","30","64670","64530"
"In post","2023","Property","South West (England)","G6/G7","G7","115","110","54830","55110"
"In post","2023","Property","South West (England)","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Property","South West (England)","SEO/HEO","HEO","260","250","33490","33990"
"In post","2023","Property","South West (England)","SEO/HEO","SEO","215","210","42520","41800"
"In post","2023","Property","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Property","Unknown","SEO/HEO","HEO","15","15","41790","40000"
"In post","2023","Property","Unknown","SEO/HEO","SEO","20","20","46210","44330"
"In post","2023","Property","Wales","AA/AO","AA","20","20","19140","18830"
"In post","2023","Property","Wales","AA/AO","AO","80","70","22570","22520"
"In post","2023","Property","Wales","EO","EO","110","105","27270","27400"
"In post","2023","Property","Wales","G6/G7","G6","10","10","67650","67160"
"In post","2023","Property","Wales","G6/G7","G7","65","65","55360","56060"
"In post","2023","Property","Wales","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Property","Wales","SEO/HEO","HEO","140","130","33140","32970"
"In post","2023","Property","Wales","SEO/HEO","SEO","100","95","42250","41510"
"In post","2023","Property","West Midlands (England)","AA/AO","AA","40","40","19100","18830"
"In post","2023","Property","West Midlands (England)","AA/AO","AO","80","70","22510","22520"
"In post","2023","Property","West Midlands (England)","EO","EO","120","110","27100","27140"
"In post","2023","Property","West Midlands (England)","G6/G7","G6","35","35","64140","65410"
"In post","2023","Property","West Midlands (England)","G6/G7","G7","100","100","54220","55110"
"In post","2023","Property","West Midlands (England)","SCS level","SCS level","15","15","107730","96900"
"In post","2023","Property","West Midlands (England)","SEO/HEO","HEO","160","155","33410","33980"
"In post","2023","Property","West Midlands (England)","SEO/HEO","SEO","155","145","42220","41800"
"In post","2023","Property","Yorkshire and The Humber","AA/AO","AA","40","35","19060","18830"
"In post","2023","Property","Yorkshire and The Humber","AA/AO","AO","80","75","22540","22520"
"In post","2023","Property","Yorkshire and The Humber","EO","EO","150","135","27380","27470"
"In post","2023","Property","Yorkshire and The Humber","G6/G7","G6","40","40","64900","64680"
"In post","2023","Property","Yorkshire and The Humber","G6/G7","G7","140","140","53690","53040"
"In post","2023","Property","Yorkshire and The Humber","SCS level","SCS level","10","10","86210","77290"
"In post","2023","Property","Yorkshire and The Humber","SEO/HEO","HEO","185","180","33230","33990"
"In post","2023","Property","Yorkshire and The Humber","SEO/HEO","SEO","180","170","41690","41500"
"In post","2023","Security","East Midlands (England)","AA/AO","AA","35","35","22870","21380"
"In post","2023","Security","East Midlands (England)","AA/AO","AO","65","65","33750","35010"
"In post","2023","Security","East Midlands (England)","EO","EO","20","20","33310","27960"
"In post","2023","Security","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Security","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","East Midlands (England)","SEO/HEO","HEO","20","20","36010","34170"
"In post","2023","Security","East Midlands (England)","SEO/HEO","SEO","15","15","42800","41780"
"In post","2023","Security","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","East of England","AA/AO","AA","125","120","23040","21380"
"In post","2023","Security","East of England","AA/AO","AO","180","180","35270","40880"
"In post","2023","Security","East of England","EO","EO","90","90","36130","33470"
"In post","2023","Security","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Security","East of England","G6/G7","G7","15","15","62610","59770"
"In post","2023","Security","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","East of England","SEO/HEO","HEO","90","90","42750","38680"
"In post","2023","Security","East of England","SEO/HEO","SEO","35","35","50040","46000"
"In post","2023","Security","London","AA/AO","AA","150","150","24270","24380"
"In post","2023","Security","London","AA/AO","AO","200","190","32560","28950"
"In post","2023","Security","London","EO","EO","255","250","32490","31340"
"In post","2023","Security","London","G6/G7","G6","135","135","71280","70100"
"In post","2023","Security","London","G6/G7","G7","300","295","58700","58970"
"In post","2023","Security","London","SCS level","SCS level","60","60","91100","83730"
"In post","2023","Security","London","SEO/HEO","HEO","355","350","38120","37850"
"In post","2023","Security","London","SEO/HEO","SEO","280","280","45010","44450"
"In post","2023","Security","North East (England)","AA/AO","AA","15","15","21380","21380"
"In post","2023","Security","North East (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Security","North East (England)","EO","EO","15","15","27840","28120"
"In post","2023","Security","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Security","North East (England)","G6/G7","G7","10","10","58010","57970"
"In post","2023","Security","North East (England)","SEO/HEO","HEO","20","20","33860","34170"
"In post","2023","Security","North East (England)","SEO/HEO","SEO","10","10","41570","42510"
"In post","2023","Security","North West (England)","AA/AO","AA","95","90","21960","21380"
"In post","2023","Security","North West (England)","AA/AO","AO","90","85","29450","26950"
"In post","2023","Security","North West (England)","EO","EO","55","50","30920","28120"
"In post","2023","Security","North West (England)","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Security","North West (England)","G6/G7","G7","20","20","53990","55280"
"In post","2023","Security","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","North West (England)","SEO/HEO","HEO","65","60","34820","34170"
"In post","2023","Security","North West (England)","SEO/HEO","SEO","40","40","41110","41100"
"In post","2023","Security","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Northern Ireland","AA/AO","AA","315","315","22120","22130"
"In post","2023","Security","Northern Ireland","AA/AO","AO","35","35","22730","22970"
"In post","2023","Security","Northern Ireland","EO","EO","25","25","29350","28220"
"In post","2023","Security","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Northern Ireland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Security","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Overseas","EO","EO","35","35","30750","28840"
"In post","2023","Security","Overseas","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Security","Overseas","G6/G7","G7","15","15","54650","54000"
"In post","2023","Security","Overseas","SEO/HEO","HEO","50","50","38380","37170"
"In post","2023","Security","Overseas","SEO/HEO","SEO","40","40","47790","47260"
"In post","2023","Security","Scotland","AA/AO","AA","410","380","22170","21380"
"In post","2023","Security","Scotland","AA/AO","AO","810","795","34620","40880"
"In post","2023","Security","Scotland","EO","EO","185","175","35670","29570"
"In post","2023","Security","Scotland","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Security","Scotland","G6/G7","G7","25","25","54920","54130"
"In post","2023","Security","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","Scotland","SEO/HEO","HEO","150","150","37730","33020"
"In post","2023","Security","Scotland","SEO/HEO","SEO","30","30","43320","41200"
"In post","2023","Security","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","South East (England)","AA/AO","AA","435","430","22540","21380"
"In post","2023","Security","South East (England)","AA/AO","AO","810","800","34990","36010"
"In post","2023","Security","South East (England)","EO","EO","235","230","37240","32400"
"In post","2023","Security","South East (England)","G6/G7","G6","10","10","69710","68510"
"In post","2023","Security","South East (England)","G6/G7","G7","45","45","55450","55750"
"In post","2023","Security","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","South East (England)","SEO/HEO","HEO","195","185","38990","34980"
"In post","2023","Security","South East (England)","SEO/HEO","SEO","105","100","45210","42370"
"In post","2023","Security","South East (England)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Security","South West (England)","AA/AO","AA","510","495","23000","21380"
"In post","2023","Security","South West (England)","AA/AO","AO","375","365","33630","30700"
"In post","2023","Security","South West (England)","EO","EO","185","185","31410","27470"
"In post","2023","Security","South West (England)","G6/G7","G6","10","10","74790","72480"
"In post","2023","Security","South West (England)","G6/G7","G7","65","65","53370","52600"
"In post","2023","Security","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","South West (England)","SEO/HEO","HEO","125","120","36090","33990"
"In post","2023","Security","South West (England)","SEO/HEO","SEO","105","105","41690","41000"
"In post","2023","Security","South West (England)","Unknown","Unknown","35","30","41350","39000"
"In post","2023","Security","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","EO","EO","45","45","25130","24610"
"In post","2023","Security","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","SEO/HEO","HEO","15","15","35700","35570"
"In post","2023","Security","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Wales","AA/AO","AA","150","150","23190","21380"
"In post","2023","Security","Wales","AA/AO","AO","45","40","24280","22500"
"In post","2023","Security","Wales","EO","EO","50","45","27470","27470"
"In post","2023","Security","Wales","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Security","Wales","G6/G7","G7","15","15","55730","57000"
"In post","2023","Security","Wales","SEO/HEO","HEO","35","35","32980","31940"
"In post","2023","Security","Wales","SEO/HEO","SEO","35","35","41460","41100"
"In post","2023","Security","West Midlands (England)","AA/AO","AA","115","115","22490","21380"
"In post","2023","Security","West Midlands (England)","AA/AO","AO","95","95","35150","40880"
"In post","2023","Security","West Midlands (England)","EO","EO","60","60","30630","27740"
"In post","2023","Security","West Midlands (England)","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Security","West Midlands (England)","G6/G7","G7","20","20","56300","57810"
"In post","2023","Security","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Midlands (England)","SEO/HEO","HEO","30","30","35250","34300"
"In post","2023","Security","West Midlands (England)","SEO/HEO","SEO","35","30","42600","42510"
"In post","2023","Security","Yorkshire and The Humber","AA/AO","AA","110","100","22330","21380"
"In post","2023","Security","Yorkshire and The Humber","AA/AO","AO","305","290","30620","27480"
"In post","2023","Security","Yorkshire and The Humber","EO","EO","215","200","28520","27110"
"In post","2023","Security","Yorkshire and The Humber","G6/G7","G6","15","15","66300","66060"
"In post","2023","Security","Yorkshire and The Humber","G6/G7","G7","45","40","55740","54000"
"In post","2023","Security","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Security","Yorkshire and The Humber","SEO/HEO","HEO","175","170","35100","34320"
"In post","2023","Security","Yorkshire and The Humber","SEO/HEO","SEO","65","60","41030","41050"
"In post","2023","Unknown","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","EO","EO","20","15","27980","28120"
"In post","2023","Unknown","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","SEO/HEO","HEO","20","20","31680","31180"
"In post","2023","Unknown","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Unknown","East of England","G6/G7","G7","10","5","[c]","[c]"
"In post","2023","Unknown","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","AA/AO","AO","30","30","26930","25610"
"In post","2023","Unknown","London","EO","EO","145","140","30750","32520"
"In post","2023","Unknown","London","G6/G7","G6","155","145","71130","72550"
"In post","2023","Unknown","London","G6/G7","G7","300","285","56370","55290"
"In post","2023","Unknown","London","SCS level","SCS level","85","85","87080","81690"
"In post","2023","Unknown","London","SEO/HEO","HEO","970","960","32660","30170"
"In post","2023","Unknown","London","SEO/HEO","SEO","230","225","43850","43760"
"In post","2023","Unknown","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","AA/AO","AO","10","10","21650","21690"
"In post","2023","Unknown","North East (England)","EO","EO","15","10","28110","28120"
"In post","2023","Unknown","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","G6/G7","G7","15","15","51930","51460"
"In post","2023","Unknown","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","SEO/HEO","HEO","25","25","32250","32960"
"In post","2023","Unknown","North East (England)","SEO/HEO","SEO","25","25","38290","37710"
"In post","2023","Unknown","North West (England)","AA/AO","AO","50","50","21700","21690"
"In post","2023","Unknown","North West (England)","EO","EO","20","20","27980","28120"
"In post","2023","Unknown","North West (England)","G6/G7","G6","10","5","[c]","[c]"
"In post","2023","Unknown","North West (England)","G6/G7","G7","35","35","54460","51870"
"In post","2023","Unknown","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","SEO/HEO","HEO","55","55","31320","30130"
"In post","2023","Unknown","North West (England)","SEO/HEO","SEO","15","15","39520","38470"
"In post","2023","Unknown","Northern Ireland","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","EO","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G6/G7","G7","10","10","53600","51770"
"In post","2023","Unknown","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
