"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Communications","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","East Anglia","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","East Anglia","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Essex","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Inner London - East","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Inner London - East","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Inner London - East","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Inner London - West","G6/G7","20","[c]","62510","60710"
"Leaver CS","2023","Counter Fraud","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Inner London - West","SEO/HEO","35","[c]","39120","39220"
"Leaver CS","2023","Counter Fraud","London","Outer London - East and North East","AA/AO","20","[c]","25430","25610"
"Leaver CS","2023","Counter Fraud","London","Outer London - East and North East","EO","10","[c]","32630","32520"
"Leaver CS","2023","Counter Fraud","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Outer London - South","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Outer London - South","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Outer London - South","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Outer London - South","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","EO","20","[c]","27950","28120"
"Leaver CS","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Greater Manchester","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Greater Manchester","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Greater Manchester","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Lancashire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Merseyside","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Merseyside","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Eastern Scotland","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Southern Scotland","AA/AO","20","[c]","21550","21690"
"Leaver CS","2023","Counter Fraud","Scotland","Southern Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","West Central Scotland","AA/AO","20","[c]","21560","21690"
"Leaver CS","2023","Counter Fraud","Scotland","West Central Scotland","EO","25","[c]","27430","27570"
"Leaver CS","2023","Counter Fraud","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","West Central Scotland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Kent","AA/AO","15","[c]","24990","25360"
"Leaver CS","2023","Counter Fraud","South East (England)","Kent","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Kent","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","EO","15","[c]","29330","29290"
"Leaver CS","2023","Counter Fraud","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","East Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","East Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","West Wales and The Valleys","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","West Wales and The Valleys","EO","10","[c]","28020","28120"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","West Midlands","EO","25","[c]","27680","28120"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","West Midlands","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","15","[c]","21520","21690"
"Leaver CS","2023","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Bedfordshire and Hertfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Essex","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Inner London - East","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Outer London - South","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Northumberland, and Tyne and Wear","AA/AO","100","[c]","21570","21690"
"Leaver CS","2023","Debt","North East (England)","Northumberland, and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Greater Manchester","AA/AO","15","[c]","21550","21690"
"Leaver CS","2023","Debt","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Merseyside","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Eastern Scotland","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Highlands and Islands","AA/AO","15","[c]","21640","21690"
"Leaver CS","2023","Debt","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Southern Scotland","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","West Central Scotland","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","West Central Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Dorset and Somerset","AA/AO","15","[c]","21620","21690"
"Leaver CS","2023","Debt","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","AA/AO","10","[c]","23670","24520"
"Leaver CS","2023","Debt","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","East Wales","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","West Wales and The Valleys","AA/AO","25","[c]","21580","21690"
"Leaver CS","2023","Debt","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","35","[c]","21520","21500"
"Leaver CS","2023","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","West Midlands","AA/AO","150","[c]","21570","21690"
"Leaver CS","2023","Debt","West Midlands (England)","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","South Yorkshire","AA/AO","30","[c]","21570","21690"
"Leaver CS","2023","Debt","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","West Yorkshire","AA/AO","50","[c]","21520","21590"
"Leaver CS","2023","Debt","Yorkshire and The Humber","West Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","5","[c]","[c]","[c]"
