"Status","Year","Age","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","55","50","38850","34300"
"In post","2023","60-64","Human Resources","Cheshire","Outside London","10","10","36750","38640"
"In post","2023","60-64","Human Resources","Cornwall and Isles of Scilly","Outside London","15","15","33790","31930"
"In post","2023","60-64","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Derbyshire and Nottinghamshire","Outside London","25","20","44060","36990"
"In post","2023","60-64","Human Resources","Devon","Outside London","25","20","35310","34170"
"In post","2023","60-64","Human Resources","Dorset and Somerset","Outside London","30","30","35340","33880"
"In post","2023","60-64","Human Resources","East Anglia","Outside London","30","30","31820","30770"
"In post","2023","60-64","Human Resources","East Wales","Outside London","45","40","34610","31750"
"In post","2023","60-64","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","70","65","28510","27740"
"In post","2023","60-64","Human Resources","Eastern Scotland","Outside London","35","30","39200","37060"
"In post","2023","60-64","Human Resources","Essex","Outside London","10","10","35250","34620"
"In post","2023","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","100","95","36850","34300"
"In post","2023","60-64","Human Resources","Greater Manchester","Outside London","25","20","40250","35330"
"In post","2023","60-64","Human Resources","Hampshire and Isle of Wight","Outside London","125","120","34770","33740"
"In post","2023","60-64","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","25","20","33400","32410"
"In post","2023","60-64","Human Resources","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Inner London - East","London","30","30","49830","46870"
"In post","2023","60-64","Human Resources","Inner London - West","London","105","90","52370","44290"
"In post","2023","60-64","Human Resources","Kent","Outside London","10","10","35740","32340"
"In post","2023","60-64","Human Resources","Lancashire","Outside London","25","20","41190","38080"
"In post","2023","60-64","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Lincolnshire","Outside London","15","15","25390","22330"
"In post","2023","60-64","Human Resources","Merseyside","Outside London","30","25","37150","34990"
"In post","2023","60-64","Human Resources","North Yorkshire","Outside London","20","20","35010","34300"
"In post","2023","60-64","Human Resources","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Northumberland, and Tyne and Wear","Outside London","60","45","33200","28120"
"In post","2023","60-64","Human Resources","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Outer London - South","London","30","25","44470","38580"
"In post","2023","60-64","Human Resources","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Shropshire and Staffordshire","Outside London","85","85","35290","34300"
"In post","2023","60-64","Human Resources","South Yorkshire","Outside London","30","20","37220","34170"
"In post","2023","60-64","Human Resources","Southern Scotland","Outside London","10","10","35360","34170"
"In post","2023","60-64","Human Resources","Surrey, East and West Sussex","Outside London","10","10","38430","41510"
"In post","2023","60-64","Human Resources","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","West Central Scotland","Outside London","35","30","33620","29650"
"In post","2023","60-64","Human Resources","West Midlands","Outside London","25","20","35120","34170"
"In post","2023","60-64","Human Resources","West Wales and The Valleys","Outside London","25","20","35930","33850"
"In post","2023","60-64","Human Resources","West Yorkshire","Outside London","35","30","36540","32710"
"In post","2023","60-64","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","41870","42700"
"In post","2023","60-64","Internal Audit","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","Inner London - West","London","25","20","53940","52530"
"In post","2023","60-64","Internal Audit","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Bedfordshire and Hertfordshire","Outside London","15","10","46780","58820"
"In post","2023","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","15","47370","54380"
"In post","2023","60-64","Legal","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Derbyshire and Nottinghamshire","Outside London","30","25","37720","34420"
"In post","2023","60-64","Legal","Devon","Outside London","10","10","47870","56450"
"In post","2023","60-64","Legal","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","East Anglia","Outside London","15","10","42400","31850"
"In post","2023","60-64","Legal","East Wales","Outside London","30","20","40710","42510"
"In post","2023","60-64","Legal","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Eastern Scotland","Outside London","10","10","62090","60630"
"In post","2023","60-64","Legal","Essex","Outside London","10","10","50230","54100"
"In post","2023","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","25","51600","56040"
"In post","2023","60-64","Legal","Greater Manchester","Outside London","35","30","49810","50000"
"In post","2023","60-64","Legal","Hampshire and Isle of Wight","Outside London","15","15","48600","49260"
"In post","2023","60-64","Legal","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Inner London - East","London","45","40","51060","45960"
"In post","2023","60-64","Legal","Inner London - West","London","230","205","56370","62520"
"In post","2023","60-64","Legal","Kent","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Lancashire","Outside London","20","20","38830","29730"
"In post","2023","60-64","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Legal","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Merseyside","Outside London","30","20","39340","34850"
"In post","2023","60-64","Legal","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","North Yorkshire","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Northumberland, and Tyne and Wear","Outside London","30","20","35220","29730"
"In post","2023","60-64","Legal","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Outer London - South","London","20","20","55820","53790"
"In post","2023","60-64","Legal","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","South Yorkshire","Outside London","15","10","43390","53750"
"In post","2023","60-64","Legal","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Surrey, East and West Sussex","Outside London","15","10","51310","49290"
"In post","2023","60-64","Legal","Tees Valley and Durham","Outside London","15","10","50200","56450"
"In post","2023","60-64","Legal","West Central Scotland","Outside London","20","15","68020","65280"
"In post","2023","60-64","Legal","West Midlands","Outside London","50","45","40010","29290"
"In post","2023","60-64","Legal","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Legal","West Yorkshire","Outside London","40","30","40830","33810"
"In post","2023","60-64","No function","Bedfordshire and Hertfordshire","Outside London","320","280","32010","29690"
"In post","2023","60-64","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","570","500","32890","29120"
"In post","2023","60-64","No function","Cheshire","Outside London","305","245","31890","28120"
"In post","2023","60-64","No function","Cornwall and Isles of Scilly","Outside London","180","155","27080","27080"
"In post","2023","60-64","No function","Cumbria","Outside London","115","95","28560","26840"
"In post","2023","60-64","No function","Derbyshire and Nottinghamshire","Outside London","855","705","30550","28120"
"In post","2023","60-64","No function","Devon","Outside London","540","425","29050","28080"
"In post","2023","60-64","No function","Dorset and Somerset","Outside London","490","405","30820","28120"
"In post","2023","60-64","No function","East Anglia","Outside London","1020","870","29520","27980"
"In post","2023","60-64","No function","East Wales","Outside London","910","735","29080","27250"
"In post","2023","60-64","No function","East Yorkshire and Northern Lincolnshire","Outside London","385","300","29590","28120"
"In post","2023","60-64","No function","Eastern Scotland","Outside London","840","655","30890","28120"
"In post","2023","60-64","No function","Essex","Outside London","365","295","30230","29050"
"In post","2023","60-64","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1260","1085","37450","33480"
"In post","2023","60-64","No function","Greater Manchester","Outside London","1140","920","28470","27260"
"In post","2023","60-64","No function","Hampshire and Isle of Wight","Outside London","1180","960","29040","25100"
"In post","2023","60-64","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","285","240","29430","27450"
"In post","2023","60-64","No function","Highlands and Islands","Outside London","155","125","27730","28120"
"In post","2023","60-64","No function","Inner London - East","London","790","700","38290","33050"
"In post","2023","60-64","No function","Inner London - West","London","1535","1415","45660","37510"
"In post","2023","60-64","No function","Kent","Outside London","690","560","30950","28480"
"In post","2023","60-64","No function","Lancashire","Outside London","1130","875","27710","26650"
"In post","2023","60-64","No function","Leicestershire, Rutland and Northamptonshire","Outside London","485","405","28050","27400"
"In post","2023","60-64","No function","Lincolnshire","Outside London","315","270","28800","26840"
"In post","2023","60-64","No function","Merseyside","Outside London","1585","1270","27650","24570"
"In post","2023","60-64","No function","North Eastern Scotland","Outside London","90","70","37680","28120"
"In post","2023","60-64","No function","North Yorkshire","Outside London","305","270","31080","27740"
"In post","2023","60-64","No function","Northern Ireland","Outside London","185","155","30170","27770"
"In post","2023","60-64","No function","Northumberland, and Tyne and Wear","Outside London","1715","1275","26140","22520"
"In post","2023","60-64","No function","Outer London - East and North East","London","385","325","31390","30930"
"In post","2023","60-64","No function","Outer London - South","London","830","735","35840","31450"
"In post","2023","60-64","No function","Outer London - West and North West","London","780","645","33940","31470"
"In post","2023","60-64","No function","Overseas","Overseas","105","105","65520","64340"
"In post","2023","60-64","No function","Shropshire and Staffordshire","Outside London","635","520","28880","28080"
"In post","2023","60-64","No function","South Yorkshire","Outside London","595","460","28770","26940"
"In post","2023","60-64","No function","Southern Scotland","Outside London","435","325","27570","26650"
"In post","2023","60-64","No function","Surrey, East and West Sussex","Outside London","720","590","30840","28120"
"In post","2023","60-64","No function","Tees Valley and Durham","Outside London","830","620","28750","28080"
"In post","2023","60-64","No function","Unknown","Unknown","60","50","33320","34330"
"In post","2023","60-64","No function","West Central Scotland","Outside London","1095","845","28930","27450"
"In post","2023","60-64","No function","West Midlands","Outside London","1230","1005","30210","28120"
"In post","2023","60-64","No function","West Wales and The Valleys","Outside London","1170","880","26200","22500"
"In post","2023","60-64","No function","West Yorkshire","Outside London","870","690","30690","28120"
"In post","2023","60-64","Project Delivery","Bedfordshire and Hertfordshire","Outside London","25","25","52710","46110"
"In post","2023","60-64","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","15","42690","40840"
"In post","2023","60-64","Project Delivery","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Cumbria","Outside London","25","20","48360","52020"
"In post","2023","60-64","Project Delivery","Derbyshire and Nottinghamshire","Outside London","20","20","42980","36990"
"In post","2023","60-64","Project Delivery","Devon","Outside London","30","25","53030","42520"
"In post","2023","60-64","Project Delivery","Dorset and Somerset","Outside London","20","20","41850","41120"
"In post","2023","60-64","Project Delivery","East Anglia","Outside London","35","30","42030","39110"
"In post","2023","60-64","Project Delivery","East Wales","Outside London","25","20","51920","42330"
"In post","2023","60-64","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Eastern Scotland","Outside London","20","20","45750","41500"
"In post","2023","60-64","Project Delivery","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","350","305","45250","42620"
"In post","2023","60-64","Project Delivery","Greater Manchester","Outside London","35","25","46580","44620"
"In post","2023","60-64","Project Delivery","Hampshire and Isle of Wight","Outside London","85","75","47020","43980"
"In post","2023","60-64","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Inner London - East","London","110","95","59610","48570"
"In post","2023","60-64","Project Delivery","Inner London - West","London","150","140","55210","48120"
"In post","2023","60-64","Project Delivery","Kent","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Lancashire","Outside London","60","45","38370","36990"
"In post","2023","60-64","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Merseyside","Outside London","45","35","38640","35000"
"In post","2023","60-64","Project Delivery","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Northumberland, and Tyne and Wear","Outside London","85","65","42280","41040"
"In post","2023","60-64","Project Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Outer London - South","London","40","35","52170","47410"
"In post","2023","60-64","Project Delivery","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Shropshire and Staffordshire","Outside London","30","25","48830","43540"
"In post","2023","60-64","Project Delivery","South Yorkshire","Outside London","25","20","40620","38470"
"In post","2023","60-64","Project Delivery","Southern Scotland","Outside London","25","20","48160","42510"
"In post","2023","60-64","Project Delivery","Surrey, East and West Sussex","Outside London","15","10","43720","34970"
"In post","2023","60-64","Project Delivery","Tees Valley and Durham","Outside London","10","10","37180","36280"
"In post","2023","60-64","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","West Central Scotland","Outside London","40","30","41190","35000"
"In post","2023","60-64","Project Delivery","West Midlands","Outside London","35","30","41450","38470"
"In post","2023","60-64","Project Delivery","West Wales and The Valleys","Outside London","10","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","West Yorkshire","Outside London","50","35","43400","38470"
"In post","2023","60-64","Property","Bedfordshire and Hertfordshire","Outside London","10","10","46120","36570"
"In post","2023","60-64","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","40","37950","35450"
"In post","2023","60-64","Property","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Property","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Derbyshire and Nottinghamshire","Outside London","25","25","43010","42510"
"In post","2023","60-64","Property","Devon","Outside London","60","55","28280","22520"
"In post","2023","60-64","Property","Dorset and Somerset","Outside London","15","15","31040","27810"
"In post","2023","60-64","Property","East Anglia","Outside London","60","55","34450","34300"
"In post","2023","60-64","Property","East Wales","Outside London","30","30","30310","27080"
"In post","2023","60-64","Property","East Yorkshire and Northern Lincolnshire","Outside London","10","10","34960","32970"
"In post","2023","60-64","Property","Eastern Scotland","Outside London","35","30","37690","36990"
"In post","2023","60-64","Property","Essex","Outside London","15","10","29070","27810"
"In post","2023","60-64","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","45","37770","34300"
"In post","2023","60-64","Property","Greater Manchester","Outside London","15","15","36300","35020"
"In post","2023","60-64","Property","Hampshire and Isle of Wight","Outside London","50","45","33470","34300"
"In post","2023","60-64","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","31690","29060"
"In post","2023","60-64","Property","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Property","Inner London - East","London","35","30","49950","39670"
"In post","2023","60-64","Property","Inner London - West","London","60","55","50270","43760"
"In post","2023","60-64","Property","Kent","Outside London","15","10","35920","34700"
"In post","2023","60-64","Property","Lancashire","Outside London","15","10","32740","34450"
"In post","2023","60-64","Property","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","35780","36490"
"In post","2023","60-64","Property","Lincolnshire","Outside London","15","15","32950","28440"
"In post","2023","60-64","Property","Merseyside","Outside London","30","25","34790","28840"
"In post","2023","60-64","Property","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Property","North Yorkshire","Outside London","20","20","30700","33990"
"In post","2023","60-64","Property","Northern Ireland","Outside London","25","25","28360","20310"
"In post","2023","60-64","Property","Northumberland, and Tyne and Wear","Outside London","35","30","35450","32260"
"In post","2023","60-64","Property","Outer London - East and North East","London","10","5","[c]","[c]"
"In post","2023","60-64","Property","Outer London - South","London","30","25","37880","35680"
"In post","2023","60-64","Property","Outer London - West and North West","London","25","20","40150","37460"
"In post","2023","60-64","Property","Overseas","Overseas","10","10","47600","44230"
"In post","2023","60-64","Property","Shropshire and Staffordshire","Outside London","30","25","37490","34640"
"In post","2023","60-64","Property","South Yorkshire","Outside London","15","10","32390","29880"
"In post","2023","60-64","Property","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Property","Surrey, East and West Sussex","Outside London","25","20","38490","35080"
"In post","2023","60-64","Property","Tees Valley and Durham","Outside London","30","25","29260","22520"
"In post","2023","60-64","Property","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Property","West Central Scotland","Outside London","20","20","31860","29530"
"In post","2023","60-64","Property","West Midlands","Outside London","25","20","30880","28880"
"In post","2023","60-64","Property","West Wales and The Valleys","Outside London","30","20","33020","31510"
"In post","2023","60-64","Property","West Yorkshire","Outside London","30","25","39960","38410"
"In post","2023","60-64","Security","Bedfordshire and Hertfordshire","Outside London","10","10","25360","21380"
"In post","2023","60-64","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","75","70","34550","34320"
"In post","2023","60-64","Security","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Security","Cumbria","Outside London","10","10","21540","21380"
"In post","2023","60-64","Security","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Devon","Outside London","55","50","28940","22330"
"In post","2023","60-64","Security","Dorset and Somerset","Outside London","25","20","25980","21380"
"In post","2023","60-64","Security","East Anglia","Outside London","35","30","36230","36330"
"In post","2023","60-64","Security","East Wales","Outside London","25","25","24310","21380"
"In post","2023","60-64","Security","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Eastern Scotland","Outside London","20","15","25120","21380"
"In post","2023","60-64","Security","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","65","30540","25220"
"In post","2023","60-64","Security","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Security","Hampshire and Isle of Wight","Outside London","100","90","27610","22220"
"In post","2023","60-64","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","29480","23330"
"In post","2023","60-64","Security","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Inner London - East","London","15","10","46330","47820"
"In post","2023","60-64","Security","Inner London - West","London","90","85","44170","38190"
"In post","2023","60-64","Security","Kent","Outside London","10","10","22930","21380"
"In post","2023","60-64","Security","Lancashire","Outside London","10","10","30730","27500"
"In post","2023","60-64","Security","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","60-64","Security","Merseyside","Outside London","10","10","29680","23110"
"In post","2023","60-64","Security","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","North Yorkshire","Outside London","75","65","30220","25970"
"In post","2023","60-64","Security","Northern Ireland","Outside London","35","35","22970","22130"
"In post","2023","60-64","Security","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Security","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Outer London - South","London","20","15","29440","26400"
"In post","2023","60-64","Security","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","60-64","Security","Overseas","Overseas","15","15","39420","40620"
"In post","2023","60-64","Security","Shropshire and Staffordshire","Outside London","25","20","29170","22190"
"In post","2023","60-64","Security","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Security","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Security","Surrey, East and West Sussex","Outside London","15","15","23530","21380"
"In post","2023","60-64","Security","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","West Central Scotland","Outside London","90","70","29360","21970"
"In post","2023","60-64","Security","West Midlands","Outside London","10","10","24670","21550"
"In post","2023","60-64","Security","West Wales and The Valleys","Outside London","15","15","29980","25650"
"In post","2023","60-64","Security","West Yorkshire","Outside London","10","10","36870","33410"
"In post","2023","60-64","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","East Wales","Outside London","265","230","45710","39690"
"In post","2023","60-64","Unknown","Eastern Scotland","Outside London","520","460","44790","38330"
"In post","2023","60-64","Unknown","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","65","45750","49260"
"In post","2023","60-64","Unknown","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Hampshire and Isle of Wight","Outside London","50","40","50240","49260"
"In post","2023","60-64","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Highlands and Islands","Outside London","70","60","35410","33260"
"In post","2023","60-64","Unknown","Inner London - East","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Inner London - West","London","60","55","49760","45920"
"In post","2023","60-64","Unknown","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","North Eastern Scotland","Outside London","55","45","38880","38330"
"In post","2023","60-64","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Southern Scotland","Outside London","85","75","34370","31940"
"In post","2023","60-64","Unknown","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Unknown","135","135","45360","41060"
"In post","2023","60-64","Unknown","West Central Scotland","Outside London","220","200","42690","37830"
"In post","2023","60-64","Unknown","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","West Wales and The Valleys","Outside London","225","195","43560","39690"
"In post","2023","60-64","Unknown","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","East Wales","Outside London","15","10","41020","30480"
"In post","2023","65+","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","5","48620","49260"
"In post","2023","65+","Analysis","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Hampshire and Isle of Wight","Outside London","20","15","40820","41680"
"In post","2023","65+","Analysis","Inner London - East","London","5","5","[c]","[c]"
"In post","2023","65+","Analysis","Inner London - West","London","25","20","58470","46000"
"In post","2023","65+","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","Outer London - South","London","5","5","[c]","[c]"
"In post","2023","65+","Analysis","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
