"Status","Year","Organisation","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","National Crime Agency","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Nottingham","Heterosexual / straight","45","40","40900","38310"
"In post","2023","National Crime Agency","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Nottingham","Unknown","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","Heterosexual / straight","100","100","48260","47380"
"In post","2023","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Sheffield","Heterosexual / straight","60","60","38700","36270"
"In post","2023","National Crime Agency","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Sheffield","Unknown","15","15","[c]","[c]"
"In post","2023","National Crime Agency","South Nottinghamshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","National Crime Agency","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Staffordshire CC","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","National Crime Agency","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Sunderland","Heterosexual / straight","80","80","39170","38310"
"In post","2023","National Crime Agency","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Sunderland","Undeclared","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Sunderland","Unknown","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","Heterosexual / straight","70","65","47650","47380"
"In post","2023","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","National Crime Agency","Wakefield","Heterosexual / straight","120","120","41970","39480"
"In post","2023","National Crime Agency","Wakefield","LGBO","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Wakefield","Undeclared","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Wakefield","Unknown","25","25","[c]","[c]"
"In post","2023","National Crime Agency","Warrington","Heterosexual / straight","1000","980","39720","38310"
"In post","2023","National Crime Agency","Warrington","LGBO","65","65","38000","38310"
"In post","2023","National Crime Agency","Warrington","Undeclared","75","75","38790","38310"
"In post","2023","National Crime Agency","Warrington","Unknown","95","95","41880","40440"
"In post","2023","National Crime Agency","West Sussex (North East)","Heterosexual / straight","60","60","43590","41910"
"In post","2023","National Crime Agency","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","West Sussex (North East)","Undeclared","5","5","[c]","[c]"
"In post","2023","National Crime Agency","West Sussex (North East)","Unknown","15","15","[c]","[c]"
"In post","2023","National Infrastructure Commission","Camden and City of London","Heterosexual / straight","40","40","57190","54620"
"In post","2023","National Infrastructure Commission","Camden and City of London","LGBO","5","5","[c]","[c]"
"In post","2023","National Infrastructure Commission","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Infrastructure Commission","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Infrastructure Commission","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","City of Edinburgh","Heterosexual / straight","175","170","42710","38330"
"In post","2023","National Records of Scotland","City of Edinburgh","LGBO","20","20","[c]","[c]"
"In post","2023","National Records of Scotland","City of Edinburgh","Undeclared","15","15","[c]","[c]"
"In post","2023","National Records of Scotland","City of Edinburgh","Unknown","230","215","35090","29940"
"In post","2023","National Records of Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","Dumfries and Galloway","Unknown","15","10","[c]","[c]"
"In post","2023","National Records of Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","Durham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","National Savings and Investments","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","Glasgow City","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","National Savings and Investments","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","Mid Lancashire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","National Savings and Investments","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","Mid Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2023","National Savings and Investments","Westminster","Heterosexual / straight","100","95","53300","48470"
"In post","2023","National Savings and Investments","Westminster","LGBO","5","5","[c]","[c]"
"In post","2023","National Savings and Investments","Westminster","Undeclared","45","45","59340","53640"
"In post","2023","Northern Ireland Office","Belfast","Heterosexual / straight","50","50","38800","37680"
"In post","2023","Northern Ireland Office","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Belfast","Unknown","20","20","[c]","[c]"
"In post","2023","Northern Ireland Office","Westminster","Heterosexual / straight","50","50","55670","55720"
"In post","2023","Northern Ireland Office","Westminster","LGBO","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Westminster","Unknown","25","25","[c]","[c]"
"In post","2023","Office for Budget Responsibility","Westminster","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Office for Budget Responsibility","Westminster","LGBO","5","5","[c]","[c]"
"In post","2023","Office for Budget Responsibility","Westminster","Undeclared","5","5","[c]","[c]"
"In post","2023","Office for Budget Responsibility","Westminster","Unknown","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Barking & Dagenham and Havering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Barnet","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Barnsley, Doncaster and Rotherham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Berkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","Heterosexual / straight","65","65","38930","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bradford","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Breckland and South Norfolk","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Heterosexual / straight","170","160","40200","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","LGBO","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Undeclared","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Unknown","25","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bromley","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cheshire East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Coventry","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Croydon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Devon CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Dorset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Durham","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Ealing","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Riding of Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Sussex CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Harrow and Hillingdon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kent Thames Gateway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
