"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Outside London","Heterosexual / straight","50","[c]","37550","39090"
"Leaver Dept.","2023","30-39","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","London","Heterosexual / straight","45","[c]","46910","44480"
"Leaver Dept.","2023","30-39","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Outside London","Heterosexual / straight","95","[c]","38190","36050"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","Heterosexual / straight","30","[c]","49540","45920"
"Leaver Dept.","2023","30-39","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Outside London","Heterosexual / straight","45","[c]","37400","35310"
"Leaver Dept.","2023","30-39","Finance","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","London","Heterosexual / straight","35","[c]","48370","43680"
"Leaver Dept.","2023","30-39","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","Heterosexual / straight","95","[c]","35430","32070"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intelligence Analysis","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intelligence Analysis","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intelligence Analysis","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Legal","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Medicine","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","London","Heterosexual / straight","195","[c]","38180","32520"
"Leaver Dept.","2023","30-39","Operational Delivery","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","London","Unknown","85","[c]","42070","36850"
"Leaver Dept.","2023","30-39","Operational Delivery","Outside London","Heterosexual / straight","790","[c]","27770","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","Outside London","LGBO","75","[c]","28390","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","Outside London","Undeclared","60","[c]","28310","27570"
"Leaver Dept.","2023","30-39","Operational Delivery","Outside London","Unknown","380","[c]","27080","25880"
"Leaver Dept.","2023","30-39","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Operational Research","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Outside London","Heterosexual / straight","35","[c]","27190","26050"
"Leaver Dept.","2023","30-39","Other","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","London","Heterosexual / straight","400","[c]","50010","53130"
"Leaver Dept.","2023","30-39","Policy","London","LGBO","45","[c]","48830","53130"
"Leaver Dept.","2023","30-39","Policy","London","Undeclared","55","[c]","49550","51730"
"Leaver Dept.","2023","30-39","Policy","London","Unknown","125","[c]","49640","53370"
"Leaver Dept.","2023","30-39","Policy","Outside London","Heterosexual / straight","125","[c]","39600","37590"
"Leaver Dept.","2023","30-39","Policy","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Outside London","Heterosexual / straight","65","[c]","40580","38040"
"Leaver Dept.","2023","30-39","Project Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Heterosexual / straight","305","[c]","50450","54700"
"Leaver Dept.","2023","30-39","Unknown","London","LGBO","45","[c]","50050","54700"
"Leaver Dept.","2023","30-39","Unknown","London","Undeclared","70","[c]","49230","54700"
"Leaver Dept.","2023","30-39","Unknown","London","Unknown","150","[c]","47080","42890"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Heterosexual / straight","140","[c]","37170","34250"
"Leaver Dept.","2023","30-39","Unknown","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Unknown","50","[c]","38760","33250"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Outside London","Heterosexual / straight","35","[c]","39850","39230"
"Leaver Dept.","2023","40-49","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Outside London","Heterosexual / straight","90","[c]","44000","42750"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Outside London","Unknown","35","[c]","[c]","[c]"
