"Status","Year","Age","Disability","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Declared non-disabled","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","50","[c]","37850","38470"
"Leaver CS","2023","40-49","Declared non-disabled","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North West (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South East (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South West (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","EO","50","[c]","30360","30100"
"Leaver CS","2023","40-49","Unknown","London","G6/G7","180","[c]","63780","62500"
"Leaver CS","2023","40-49","Unknown","London","SCS level","50","[c]","100950","95230"
"Leaver CS","2023","40-49","Unknown","London","SEO/HEO","120","[c]","39840","40650"
"Leaver CS","2023","40-49","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North East (England)","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Northern Ireland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scotland","AA/AO","90","[c]","24090","23260"
"Leaver CS","2023","40-49","Unknown","Scotland","EO","35","[c]","32210","31960"
"Leaver CS","2023","40-49","Unknown","Scotland","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Scotland","SEO/HEO","40","[c]","39070","38170"
"Leaver CS","2023","40-49","Unknown","South East (England)","AA/AO","60","[c]","23880","22400"
"Leaver CS","2023","40-49","Unknown","South East (England)","EO","35","[c]","27410","26880"
"Leaver CS","2023","40-49","Unknown","South East (England)","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South East (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South West (England)","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South West (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","South West (England)","G6/G7","40","[c]","56650","51360"
"Leaver CS","2023","40-49","Unknown","South West (England)","SEO/HEO","50","[c]","38330","39460"
"Leaver CS","2023","40-49","Unknown","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","G6/G7","45","[c]","57280","55000"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East Midlands (England)","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East of England","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East of England","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East of England","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","EO","40","[c]","31260","31060"
"Leaver CS","2023","50-59","Declared disabled","London","G6/G7","40","[c]","65440","62690"
"Leaver CS","2023","50-59","Declared disabled","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","SEO/HEO","40","[c]","39920","39040"
"Leaver CS","2023","50-59","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North East (England)","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North East (England)","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North East (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North West (England)","AA/AO","85","[c]","21530","21690"
"Leaver CS","2023","50-59","Declared disabled","North West (England)","EO","40","[c]","27680","28120"
"Leaver CS","2023","50-59","Declared disabled","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North West (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Scotland","AA/AO","35","[c]","23250","21690"
"Leaver CS","2023","50-59","Declared disabled","Scotland","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Scotland","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South East (England)","AA/AO","40","[c]","23040","21200"
"Leaver CS","2023","50-59","Declared disabled","South East (England)","EO","40","[c]","28210","28060"
"Leaver CS","2023","50-59","Declared disabled","South East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South East (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South West (England)","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South West (England)","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South West (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Wales","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Wales","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Wales","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","West Midlands (England)","AA/AO","40","[c]","21560","21690"
"Leaver CS","2023","50-59","Declared disabled","West Midlands (England)","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","West Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Yorkshire and The Humber","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Yorkshire and The Humber","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Yorkshire and The Humber","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","East Midlands (England)","AA/AO","105","[c]","21600","21690"
"Leaver CS","2023","50-59","Declared non-disabled","East Midlands (England)","EO","80","[c]","27370","27570"
"Leaver CS","2023","50-59","Declared non-disabled","East Midlands (England)","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","East Midlands (England)","SEO/HEO","65","[c]","38310","37420"
"Leaver CS","2023","50-59","Declared non-disabled","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","East of England","AA/AO","95","[c]","22520","21780"
"Leaver CS","2023","50-59","Declared non-disabled","East of England","EO","100","[c]","28790","29290"
"Leaver CS","2023","50-59","Declared non-disabled","East of England","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","East of England","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","East of England","SEO/HEO","65","[c]","39810","38720"
"Leaver CS","2023","50-59","Declared non-disabled","East of England","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","London","AA/AO","95","[c]","25040","25480"
"Leaver CS","2023","50-59","Declared non-disabled","London","EO","155","[c]","30620","31060"
"Leaver CS","2023","50-59","Declared non-disabled","London","G6/G7","180","[c]","62590","61420"
"Leaver CS","2023","50-59","Declared non-disabled","London","SCS level","80","[c]","109320","96420"
"Leaver CS","2023","50-59","Declared non-disabled","London","SEO/HEO","170","[c]","40810","41510"
"Leaver CS","2023","50-59","Declared non-disabled","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","North East (England)","AA/AO","115","[c]","21480","21690"
"Leaver CS","2023","50-59","Declared non-disabled","North East (England)","EO","50","[c]","27510","27570"
"Leaver CS","2023","50-59","Declared non-disabled","North East (England)","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","North East (England)","SEO/HEO","60","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","North West (England)","AA/AO","235","[c]","21680","21500"
"Leaver CS","2023","50-59","Declared non-disabled","North West (England)","EO","145","[c]","27400","27570"
"Leaver CS","2023","50-59","Declared non-disabled","North West (England)","G6/G7","70","[c]","61480","58580"
"Leaver CS","2023","50-59","Declared non-disabled","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","North West (England)","SEO/HEO","135","[c]","38820","38470"
"Leaver CS","2023","50-59","Declared non-disabled","North West (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Northern Ireland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Scotland","AA/AO","150","[c]","23270","21690"
"Leaver CS","2023","50-59","Declared non-disabled","Scotland","EO","95","[c]","28580","28120"
"Leaver CS","2023","50-59","Declared non-disabled","Scotland","G6/G7","35","[c]","66070","65280"
"Leaver CS","2023","50-59","Declared non-disabled","Scotland","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Scotland","SEO/HEO","80","[c]","42660","41500"
"Leaver CS","2023","50-59","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","South East (England)","AA/AO","215","[c]","22790","21260"
"Leaver CS","2023","50-59","Declared non-disabled","South East (England)","EO","170","[c]","28470","27570"
"Leaver CS","2023","50-59","Declared non-disabled","South East (England)","G6/G7","45","[c]","65130","62700"
"Leaver CS","2023","50-59","Declared non-disabled","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","South East (England)","SEO/HEO","95","[c]","38490","38670"
"Leaver CS","2023","50-59","Declared non-disabled","South East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","South West (England)","AA/AO","125","[c]","22580","21690"
"Leaver CS","2023","50-59","Declared non-disabled","South West (England)","EO","120","[c]","28430","27570"
"Leaver CS","2023","50-59","Declared non-disabled","South West (England)","G6/G7","75","[c]","61570","60580"
"Leaver CS","2023","50-59","Declared non-disabled","South West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","South West (England)","SEO/HEO","160","[c]","40040","41200"
"Leaver CS","2023","50-59","Declared non-disabled","South West (England)","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Wales","AA/AO","115","[c]","21740","21690"
"Leaver CS","2023","50-59","Declared non-disabled","Wales","EO","50","[c]","27900","28120"
"Leaver CS","2023","50-59","Declared non-disabled","Wales","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Wales","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Wales","SEO/HEO","75","[c]","40180","39040"
"Leaver CS","2023","50-59","Declared non-disabled","Wales","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands (England)","AA/AO","130","[c]","22150","21500"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands (England)","EO","100","[c]","27920","27570"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands (England)","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands (England)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands (England)","SEO/HEO","75","[c]","39860","39300"
"Leaver CS","2023","50-59","Declared non-disabled","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Yorkshire and The Humber","AA/AO","95","[c]","22750","21690"
