"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Gwynedd","AA/AO","20","15","21920","21690"
"In post","2023","65+","Gwynedd","EO","10","5","[c]","[c]"
"In post","2023","65+","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Hackney and Newham","AA/AO","90","75","26330","26920"
"In post","2023","65+","Hackney and Newham","EO","80","65","33020","32540"
"In post","2023","65+","Hackney and Newham","G6/G7","35","25","70780","66710"
"In post","2023","65+","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Hackney and Newham","SEO/HEO","80","65","42640","42060"
"In post","2023","65+","Haringey and Islington","AA/AO","35","30","26420","25480"
"In post","2023","65+","Haringey and Islington","EO","10","5","[c]","[c]"
"In post","2023","65+","Haringey and Islington","SEO/HEO","10","10","[c]","[c]"
"In post","2023","65+","Haringey and Islington","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Harrow and Hillingdon","AA/AO","80","70","25320","25610"
"In post","2023","65+","Harrow and Hillingdon","EO","100","65","31690","31450"
"In post","2023","65+","Harrow and Hillingdon","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Harrow and Hillingdon","SEO/HEO","20","15","40100","39360"
"In post","2023","65+","Harrow and Hillingdon","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Hartlepool and Stockton-on-Tees","AA/AO","15","10","22910","23230"
"In post","2023","65+","Hartlepool and Stockton-on-Tees","EO","15","10","29390","28120"
"In post","2023","65+","Hartlepool and Stockton-on-Tees","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Heart of Essex","AA/AO","15","10","20930","19930"
"In post","2023","65+","Heart of Essex","EO","5","5","[c]","[c]"
"In post","2023","65+","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Heart of Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Herefordshire, County of","EO","5","5","[c]","[c]"
"In post","2023","65+","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Hertfordshire CC","AA/AO","45","40","25500","25610"
"In post","2023","65+","Hertfordshire CC","EO","35","25","31130","31280"
"In post","2023","65+","Hertfordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Hertfordshire CC","SEO/HEO","20","15","42330","39780"
"In post","2023","65+","Hertfordshire CC","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Hounslow and Richmond upon Thames","AA/AO","55","40","25090","25480"
"In post","2023","65+","Hounslow and Richmond upon Thames","EO","25","20","31130","31230"
"In post","2023","65+","Hounslow and Richmond upon Thames","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Hounslow and Richmond upon Thames","SEO/HEO","20","20","38910","37410"
"In post","2023","65+","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","15","10","21940","21690"
"In post","2023","65+","Inverclyde, East Renfrewshire, and Renfrewshire","EO","15","10","28600","28120"
"In post","2023","65+","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","15","10","23520","23430"
"In post","2023","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","5","5","[c]","[c]"
"In post","2023","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","10","10","40650","38800"
"In post","2023","65+","Isle of Anglesey","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Isle of Wight","AA/AO","20","15","23770","22490"
"In post","2023","65+","Isle of Wight","EO","5","5","[c]","[c]"
"In post","2023","65+","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","10","10","26910","27010"
"In post","2023","65+","Kensington & Chelsea and Hammersmith & Fulham","EO","10","10","32540","32520"
"In post","2023","65+","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Kent Thames Gateway","AA/AO","30","25","25240","25340"
"In post","2023","65+","Kent Thames Gateway","EO","10","10","31740","31280"
"In post","2023","65+","Kent Thames Gateway","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Kingston upon Hull, City of","AA/AO","20","15","24040","21690"
"In post","2023","65+","Kingston upon Hull, City of","EO","20","10","28320","28120"
"In post","2023","65+","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Kingston upon Hull, City of","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Lambeth","AA/AO","20","15","28790","28400"
"In post","2023","65+","Lambeth","EO","20","20","36370","34340"
"In post","2023","65+","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Lambeth","SEO/HEO","15","15","48010","45700"
"In post","2023","65+","Lambeth","Unknown","15","10","42120","36040"
"In post","2023","65+","Lancaster and Wyre","AA/AO","10","5","23040","21760"
"In post","2023","65+","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Lancaster and Wyre","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Leeds","AA/AO","65","50","22020","22400"
"In post","2023","65+","Leeds","EO","55","35","28790","28120"
"In post","2023","65+","Leeds","G6/G7","10","10","62800","59290"
"In post","2023","65+","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Leeds","SEO/HEO","45","35","38570","36990"
"In post","2023","65+","Leeds","Unknown","10","10","30080","29050"
"In post","2023","65+","Leicester","AA/AO","25","20","21680","21780"
"In post","2023","65+","Leicester","EO","10","5","[c]","[c]"
"In post","2023","65+","Leicester","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Leicestershire CC and Rutland","AA/AO","35","30","23160","22330"
"In post","2023","65+","Leicestershire CC and Rutland","EO","15","10","28770","28100"
"In post","2023","65+","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Leicestershire CC and Rutland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Lewisham and Southwark","AA/AO","35","25","30100","34390"
"In post","2023","65+","Lewisham and Southwark","EO","10","10","32090","32520"
"In post","2023","65+","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Lewisham and Southwark","Unknown","15","15","39550","42290"
"In post","2023","65+","Lincolnshire CC","AA/AO","45","35","22350","21690"
"In post","2023","65+","Lincolnshire CC","EO","25","20","27960","28090"
"In post","2023","65+","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Lincolnshire CC","SEO/HEO","15","15","38710","34970"
"In post","2023","65+","Lincolnshire CC","Unknown","10","10","33850","29050"
"In post","2023","65+","Lisburn and Castlereagh","AA/AO","10","5","21850","22130"
"In post","2023","65+","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Liverpool","AA/AO","220","165","22370","22400"
"In post","2023","65+","Liverpool","EO","85","65","28000","28120"
"In post","2023","65+","Liverpool","G6/G7","15","10","58960","59290"
"In post","2023","65+","Liverpool","SEO/HEO","30","25","36780","36930"
"In post","2023","65+","Liverpool","Unknown","15","10","29600","28290"
"In post","2023","65+","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","10","5","[c]","[c]"
"In post","2023","65+","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Luton","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Luton","EO","15","10","29740","28450"
"In post","2023","65+","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Manchester","AA/AO","35","25","22290","21780"
"In post","2023","65+","Manchester","EO","30","20","29240","28120"
"In post","2023","65+","Manchester","G6/G7","15","15","62220","56460"
"In post","2023","65+","Manchester","SEO/HEO","40","30","38740","38210"
"In post","2023","65+","Manchester","Unknown","10","10","28290","27170"
"In post","2023","65+","Medway","AA/AO","20","15","22900","22410"
"In post","2023","65+","Medway","EO","5","5","[c]","[c]"
"In post","2023","65+","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Medway","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Merton, Kingston upon Thames and Sutton","AA/AO","10","10","24400","23930"
"In post","2023","65+","Merton, Kingston upon Thames and Sutton","EO","10","10","31410","31450"
"In post","2023","65+","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Merton, Kingston upon Thames and Sutton","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Mid Kent","AA/AO","10","10","22830","23230"
"In post","2023","65+","Mid Kent","EO","10","5","[c]","[c]"
"In post","2023","65+","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mid Kent","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Mid Lancashire","AA/AO","80","60","22690","21780"
"In post","2023","65+","Mid Lancashire","EO","40","30","29050","28130"
"In post","2023","65+","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mid Lancashire","SEO/HEO","25","15","39800","37130"
"In post","2023","65+","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Milton Keynes","AA/AO","20","15","24020","22690"
"In post","2023","65+","Milton Keynes","EO","25","20","28670","28120"
"In post","2023","65+","Milton Keynes","G6/G7","25","15","59230","58880"
"In post","2023","65+","Milton Keynes","SEO/HEO","15","10","40890","35910"
"In post","2023","65+","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Monmouthshire and Newport","AA/AO","40","25","22450","21380"
"In post","2023","65+","Monmouthshire and Newport","EO","30","20","27850","28110"
"In post","2023","65+","Monmouthshire and Newport","G6/G7","15","10","59220","60190"
"In post","2023","65+","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Monmouthshire and Newport","SEO/HEO","20","15","40090","39690"
"In post","2023","65+","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","North Hampshire","AA/AO","25","20","23500","22220"
"In post","2023","65+","North Hampshire","EO","10","10","28210","28120"
"In post","2023","65+","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","North Hampshire","SEO/HEO","20","15","41340","37310"
"In post","2023","65+","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","North Lanarkshire","AA/AO","20","15","22150","21690"
"In post","2023","65+","North Lanarkshire","EO","20","15","29970","28120"
"In post","2023","65+","North Lanarkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","North Northamptonshire","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","North Northamptonshire","EO","10","5","[c]","[c]"
"In post","2023","65+","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","North Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2023","65+","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","North Yorkshire CC","AA/AO","45","40","21350","21380"
"In post","2023","65+","North Yorkshire CC","EO","15","15","28310","28120"
"In post","2023","65+","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","North Yorkshire CC","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","North Yorkshire CC","Unknown","5","5","[c]","[c]"
"In post","2023","65+","North and North East Lincolnshire","AA/AO","10","5","[c]","[c]"
"In post","2023","65+","North and North East Lincolnshire","EO","5","5","[c]","[c]"
"In post","2023","65+","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","North and West Norfolk","AA/AO","15","15","24880","21580"
"In post","2023","65+","North and West Norfolk","EO","10","5","27840","28120"
"In post","2023","65+","North and West Norfolk","SEO/HEO","15","10","41430","38910"
"In post","2023","65+","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Northumberland","EO","5","5","[c]","[c]"
"In post","2023","65+","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Norwich and East Norfolk","AA/AO","20","15","22150","21690"
"In post","2023","65+","Norwich and East Norfolk","EO","25","20","27990","28120"
"In post","2023","65+","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Norwich and East Norfolk","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Norwich and East Norfolk","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Nottingham","AA/AO","75","55","22640","22500"
"In post","2023","65+","Nottingham","EO","40","30","28110","28120"
"In post","2023","65+","Nottingham","G6/G7","15","15","59680","59290"
"In post","2023","65+","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Nottingham","SEO/HEO","45","35","39230","37590"
"In post","2023","65+","Nottingham","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","G6/G7","10","10","70200","67360"
"In post","2023","65+","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Overseas","SEO/HEO","15","15","43920","43940"
"In post","2023","65+","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Oxfordshire CC","AA/AO","45","35","22690","22220"
"In post","2023","65+","Oxfordshire CC","EO","25","20","28230","28120"
"In post","2023","65+","Oxfordshire CC","G6/G7","10","5","59850","54400"
"In post","2023","65+","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Oxfordshire CC","SEO/HEO","25","20","39760","35020"
"In post","2023","65+","Oxfordshire CC","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Perth and Kinross, and Stirling","AA/AO","20","20","25170","26220"
"In post","2023","65+","Perth and Kinross, and Stirling","EO","10","10","33890","37060"
"In post","2023","65+","Perth and Kinross, and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Perth and Kinross, and Stirling","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Peterborough","AA/AO","35","30","21660","22220"
"In post","2023","65+","Peterborough","EO","20","15","27620","28080"
"In post","2023","65+","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Peterborough","SEO/HEO","15","10","37810","34850"
"In post","2023","65+","Peterborough","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Plymouth","AA/AO","45","35","23580","22520"
"In post","2023","65+","Plymouth","EO","25","15","29090","28120"
"In post","2023","65+","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Plymouth","SEO/HEO","25","20","42690","41680"
"In post","2023","65+","Plymouth","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Portsmouth","AA/AO","65","60","22460","22220"
"In post","2023","65+","Portsmouth","EO","35","30","29080","28120"
"In post","2023","65+","Portsmouth","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Portsmouth","SEO/HEO","50","40","40010","36990"
"In post","2023","65+","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Powys","AA/AO","10","10","22120","21600"
"In post","2023","65+","Powys","EO","10","5","[c]","[c]"
"In post","2023","65+","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Powys","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Redbridge and Waltham Forest","AA/AO","55","40","24880","25610"
"In post","2023","65+","Redbridge and Waltham Forest","EO","30","20","32010","32520"
"In post","2023","65+","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Sandwell","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Scottish Borders","AA/AO","10","10","27740","27740"
"In post","2023","65+","Scottish Borders","EO","5","5","[c]","[c]"
"In post","2023","65+","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Sefton","AA/AO","60","45","21580","21780"
"In post","2023","65+","Sefton","EO","30","20","28270","28120"
"In post","2023","65+","Sefton","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Sefton","SEO/HEO","10","10","38330","37540"
"In post","2023","65+","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Sheffield","AA/AO","75","55","21870","21780"
"In post","2023","65+","Sheffield","EO","40","30","27510","26940"
"In post","2023","65+","Sheffield","G6/G7","15","10","59290","56250"
"In post","2023","65+","Sheffield","SEO/HEO","20","15","37960","38470"
"In post","2023","65+","Sheffield","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Shropshire","AA/AO","15","10","22940","22330"
"In post","2023","65+","Shropshire","EO","25","25","29630","28480"
"In post","2023","65+","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Shropshire","SEO/HEO","15","15","40380","37110"
"In post","2023","65+","Solihull","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","Solihull","EO","15","10","30120","28120"
"In post","2023","65+","Solihull","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Somerset CC","AA/AO","30","20","22300","21690"
"In post","2023","65+","Somerset CC","EO","25","20","28100","28120"
"In post","2023","65+","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Somerset CC","SEO/HEO","35","30","38470","36050"
"In post","2023","65+","Somerset CC","Unknown","10","5","[c]","[c]"
"In post","2023","65+","South Ayrshire","AA/AO","5","5","[c]","[c]"
"In post","2023","65+","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","65+","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","South Hampshire","AA/AO","225","135","21600","21200"
"In post","2023","65+","South Hampshire","EO","50","40","28180","28120"
"In post","2023","65+","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","South Hampshire","SEO/HEO","30","25","36120","34970"
"In post","2023","65+","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","South Lanarkshire","AA/AO","45","30","22710","22520"
"In post","2023","65+","South Lanarkshire","EO","30","20","28890","29730"
"In post","2023","65+","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","South Lanarkshire","SEO/HEO","15","10","37070","36960"
"In post","2023","65+","South Nottinghamshire","AA/AO","10","10","23590","22220"
"In post","2023","65+","South Nottinghamshire","EO","10","10","28490","28120"
"In post","2023","65+","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","South Teesside","AA/AO","15","15","21290","21690"
"In post","2023","65+","South Teesside","EO","15","10","27870","28120"
"In post","2023","65+","South Teesside","Unknown","5","5","[c]","[c]"
"In post","2023","65+","South West Wales","AA/AO","30","25","22760","21690"
"In post","2023","65+","South West Wales","EO","25","15","28730","28120"
"In post","2023","65+","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","South West Wales","SEO/HEO","15","10","41130","39690"
"In post","2023","65+","South West Wales","Unknown","5","5","[c]","[c]"
"In post","2023","65+","South and West Derbyshire","AA/AO","10","5","26490","24070"
"In post","2023","65+","South and West Derbyshire","EO","15","10","28430","28120"
"In post","2023","65+","South and West Derbyshire","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","South and West Derbyshire","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Southampton","AA/AO","15","10","22590","21780"
"In post","2023","65+","Southampton","EO","15","10","27460","28120"
"In post","2023","65+","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Southampton","SEO/HEO","10","10","[c]","[c]"
"In post","2023","65+","Southampton","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Southend-on-Sea","AA/AO","10","5","22410","22520"
"In post","2023","65+","Southend-on-Sea","EO","10","5","[c]","[c]"
"In post","2023","65+","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Southend-on-Sea","SEO/HEO","10","5","[c]","[c]"
"In post","2023","65+","Southend-on-Sea","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Staffordshire CC","AA/AO","50","35","24380","23230"
"In post","2023","65+","Staffordshire CC","EO","35","25","27450","27460"
"In post","2023","65+","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Staffordshire CC","SEO/HEO","20","20","36420","34300"
"In post","2023","65+","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Stoke-on-Trent","AA/AO","10","10","21100","21780"
"In post","2023","65+","Stoke-on-Trent","EO","5","5","[c]","[c]"
"In post","2023","65+","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Stoke-on-Trent","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Suffolk CC","AA/AO","70","55","22960","22330"
"In post","2023","65+","Suffolk CC","EO","25","20","27600","28120"
"In post","2023","65+","Suffolk CC","G6/G7","5","5","[c]","[c]"
"In post","2023","65+","Suffolk CC","SEO/HEO","25","20","40190","41200"
"In post","2023","65+","Suffolk CC","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Sunderland","AA/AO","80","60","22260","22520"
"In post","2023","65+","Sunderland","EO","30","20","29450","28120"
"In post","2023","65+","Sunderland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","65+","Sunderland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","65+","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Swansea","AA/AO","170","110","21210","21690"
"In post","2023","65+","Swansea","EO","30","20","28230","28080"
"In post","2023","65+","Swansea","G6/G7","10","10","64030","56450"
"In post","2023","65+","Swansea","SEO/HEO","40","30","39950","34970"
"In post","2023","65+","Swansea","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Swindon","EO","10","5","[c]","[c]"
"In post","2023","65+","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","65+","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Telford and Wrekin","AA/AO","25","20","22460","22220"
"In post","2023","65+","Telford and Wrekin","EO","15","10","28530","28120"
"In post","2023","65+","Telford and Wrekin","G6/G7","10","5","[c]","[c]"
"In post","2023","65+","Telford and Wrekin","SEO/HEO","25","15","40080","36990"
"In post","2023","65+","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Thurrock","EO","5","5","[c]","[c]"
"In post","2023","65+","Torbay","AA/AO","10","5","[c]","[c]"
"In post","2023","65+","Torbay","EO","5","5","[c]","[c]"
"In post","2023","65+","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tower Hamlets","AA/AO","20","15","25260","25480"
"In post","2023","65+","Tower Hamlets","EO","15","15","31920","32520"
"In post","2023","65+","Tower Hamlets","G6/G7","30","25","67070","64050"
"In post","2023","65+","Tower Hamlets","SCS level","15","10","102720","90560"
"In post","2023","65+","Tower Hamlets","SEO/HEO","25","20","43360","44080"
"In post","2023","65+","Tower Hamlets","Unknown","5","5","[c]","[c]"
