"Status","Year","Region_ITL3","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Powys","Outside London","Male","Undeclared","35","30","29830","24520"
"In post","2023","Powys","Outside London","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Powys","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Powys","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","London","Female","Heterosexual / straight","640","570","31690","32520"
"In post","2023","Redbridge and Waltham Forest","London","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","London","Female","Undeclared","105","90","28310","25610"
"In post","2023","Redbridge and Waltham Forest","London","Female","Unknown","270","225","28990","26330"
"In post","2023","Redbridge and Waltham Forest","London","Male","Heterosexual / straight","330","320","32070","32520"
"In post","2023","Redbridge and Waltham Forest","London","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","London","Male","Undeclared","40","40","29310","31450"
"In post","2023","Redbridge and Waltham Forest","London","Male","Unknown","110","105","31030","31330"
"In post","2023","Redbridge and Waltham Forest","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Redbridge and Waltham Forest","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","Outside London","Female","Heterosexual / straight","200","175","28840","28120"
"In post","2023","Sandwell","Outside London","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Sandwell","Outside London","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Sandwell","Outside London","Female","Unknown","75","65","26730","28120"
"In post","2023","Sandwell","Outside London","Male","Heterosexual / straight","105","105","30230","28120"
"In post","2023","Sandwell","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","Outside London","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Sandwell","Outside London","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Sandwell","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sandwell","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","Outside London","Female","Heterosexual / straight","145","130","33830","29450"
"In post","2023","Scottish Borders","Outside London","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Scottish Borders","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","Outside London","Female","Unknown","150","135","29420","27740"
"In post","2023","Scottish Borders","Outside London","Male","Heterosexual / straight","140","135","34670","29450"
"In post","2023","Scottish Borders","Outside London","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Scottish Borders","Outside London","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Scottish Borders","Outside London","Male","Unknown","120","115","31960","27740"
"In post","2023","Scottish Borders","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Borders","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sefton","Outside London","Female","Heterosexual / straight","1850","1665","31410","28120"
"In post","2023","Sefton","Outside London","Female","LGBO","85","80","31410","28120"
"In post","2023","Sefton","Outside London","Female","Undeclared","185","160","30180","28120"
"In post","2023","Sefton","Outside London","Female","Unknown","620","570","27450","25750"
"In post","2023","Sefton","Outside London","Male","Heterosexual / straight","1325","1285","33930","28120"
"In post","2023","Sefton","Outside London","Male","LGBO","90","85","29860","28120"
"In post","2023","Sefton","Outside London","Male","Undeclared","140","135","34990","28120"
"In post","2023","Sefton","Outside London","Male","Unknown","420","410","29250","25880"
"In post","2023","Sefton","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sefton","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sefton","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Sheffield","Outside London","Female","Heterosexual / straight","3235","2875","35080","32000"
"In post","2023","Sheffield","Outside London","Female","LGBO","190","185","35360","32310"
"In post","2023","Sheffield","Outside London","Female","Undeclared","325","290","34350","31970"
"In post","2023","Sheffield","Outside London","Female","Unknown","820","750","30210","25750"
"In post","2023","Sheffield","Outside London","Male","Heterosexual / straight","2410","2340","37420","32650"
"In post","2023","Sheffield","Outside London","Male","LGBO","185","180","36060","34170"
"In post","2023","Sheffield","Outside London","Male","Undeclared","305","295","36000","33540"
"In post","2023","Sheffield","Outside London","Male","Unknown","800","780","32510","25880"
"In post","2023","Sheffield","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sheffield","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Shetland Islands","Outside London","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Shetland Islands","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Shetland Islands","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Shetland Islands","Outside London","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Shetland Islands","Outside London","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Shetland Islands","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Shetland Islands","Outside London","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Shetland Islands","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Shetland Islands","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Shetland Islands","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Shropshire","Outside London","Female","Heterosexual / straight","415","385","30160","27790"
"In post","2023","Shropshire","Outside London","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Shropshire","Outside London","Female","Undeclared","35","30","31330","28120"
"In post","2023","Shropshire","Outside London","Female","Unknown","75","65","31440","28120"
"In post","2023","Shropshire","Outside London","Male","Heterosexual / straight","535","520","32420","30980"
"In post","2023","Shropshire","Outside London","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Shropshire","Outside London","Male","Undeclared","65","65","32980","30740"
"In post","2023","Shropshire","Outside London","Male","Unknown","100","90","33090","30320"
"In post","2023","Shropshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Shropshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Solihull","Outside London","Female","Heterosexual / straight","450","400","30980","27900"
"In post","2023","Solihull","Outside London","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Solihull","Outside London","Female","Undeclared","60","50","30160","27650"
"In post","2023","Solihull","Outside London","Female","Unknown","200","185","27640","25750"
"In post","2023","Solihull","Outside London","Male","Heterosexual / straight","325","310","31620","27970"
"In post","2023","Solihull","Outside London","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Solihull","Outside London","Male","Undeclared","35","35","33650","33190"
"In post","2023","Solihull","Outside London","Male","Unknown","135","135","30250","25880"
"In post","2023","Solihull","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Solihull","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Somerset CC","Outside London","Female","Heterosexual / straight","870","780","31930","28120"
"In post","2023","Somerset CC","Outside London","Female","LGBO","55","50","30340","28120"
"In post","2023","Somerset CC","Outside London","Female","Undeclared","130","115","32820","28740"
"In post","2023","Somerset CC","Outside London","Female","Unknown","180","160","30620","28120"
"In post","2023","Somerset CC","Outside London","Male","Heterosexual / straight","910","880","36220","34370"
"In post","2023","Somerset CC","Outside London","Male","LGBO","35","35","29130","27810"
"In post","2023","Somerset CC","Outside London","Male","Undeclared","125","120","34520","34170"
"In post","2023","Somerset CC","Outside London","Male","Unknown","240","230","34770","31350"
"In post","2023","Somerset CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Somerset CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South Ayrshire","Outside London","Female","Heterosexual / straight","95","85","30830","28120"
"In post","2023","South Ayrshire","Outside London","Female","LGBO","5","5","[c]","[c]"
"In post","2023","South Ayrshire","Outside London","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","South Ayrshire","Outside London","Female","Unknown","45","40","32520","28120"
"In post","2023","South Ayrshire","Outside London","Male","Heterosexual / straight","60","55","29580","28120"
"In post","2023","South Ayrshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South Ayrshire","Outside London","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","South Ayrshire","Outside London","Male","Unknown","20","20","[c]","[c]"
"In post","2023","South Ayrshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","South Ayrshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South Hampshire","Outside London","Female","Heterosexual / straight","1625","1375","32350","28120"
"In post","2023","South Hampshire","Outside London","Female","LGBO","85","80","32120","31060"
"In post","2023","South Hampshire","Outside London","Female","Undeclared","130","115","32970","30560"
"In post","2023","South Hampshire","Outside London","Female","Unknown","375","305","30460","25300"
"In post","2023","South Hampshire","Outside London","Male","Heterosexual / straight","1425","1275","32230","28600"
"In post","2023","South Hampshire","Outside London","Male","LGBO","65","60","31810","31060"
"In post","2023","South Hampshire","Outside London","Male","Undeclared","135","125","33020","33140"
"In post","2023","South Hampshire","Outside London","Male","Unknown","360","325","31980","27500"
"In post","2023","South Hampshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","South Hampshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South Lanarkshire","Outside London","Female","Heterosexual / straight","1350","1190","32980","28130"
"In post","2023","South Lanarkshire","Outside London","Female","LGBO","60","60","28980","26170"
"In post","2023","South Lanarkshire","Outside London","Female","Undeclared","75","65","31850","28120"
"In post","2023","South Lanarkshire","Outside London","Female","Unknown","820","720","29770","25060"
"In post","2023","South Lanarkshire","Outside London","Male","Heterosexual / straight","735","700","35620","29900"
"In post","2023","South Lanarkshire","Outside London","Male","LGBO","65","65","32940","28120"
"In post","2023","South Lanarkshire","Outside London","Male","Undeclared","65","60","33990","28130"
"In post","2023","South Lanarkshire","Outside London","Male","Unknown","580","555","31540","27650"
"In post","2023","South Lanarkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","South Lanarkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South Nottinghamshire","Outside London","Female","Heterosexual / straight","420","390","35660","30940"
"In post","2023","South Nottinghamshire","Outside London","Female","LGBO","25","25","[c]","[c]"
"In post","2023","South Nottinghamshire","Outside London","Female","Undeclared","45","40","32420","28120"
"In post","2023","South Nottinghamshire","Outside London","Female","Unknown","85","80","32200","28880"
"In post","2023","South Nottinghamshire","Outside London","Male","Heterosexual / straight","350","340","34100","31510"
"In post","2023","South Nottinghamshire","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2023","South Nottinghamshire","Outside London","Male","Undeclared","55","50","34030","31300"
"In post","2023","South Nottinghamshire","Outside London","Male","Unknown","75","70","33700","28880"
"In post","2023","South Nottinghamshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","South Nottinghamshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South Teesside","Outside London","Female","Heterosexual / straight","755","655","28500","28120"
"In post","2023","South Teesside","Outside London","Female","LGBO","40","35","28640","28120"
"In post","2023","South Teesside","Outside London","Female","Undeclared","110","95","26870","26650"
"In post","2023","South Teesside","Outside London","Female","Unknown","140","115","26490","22870"
"In post","2023","South Teesside","Outside London","Male","Heterosexual / straight","340","330","27410","26650"
"In post","2023","South Teesside","Outside London","Male","LGBO","30","25","[c]","[c]"
"In post","2023","South Teesside","Outside London","Male","Undeclared","65","60","26600","26780"
"In post","2023","South Teesside","Outside London","Male","Unknown","95","95","27040","25880"
"In post","2023","South Teesside","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","South Teesside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South West Wales","Outside London","Female","Heterosexual / straight","750","685","32490","28120"
"In post","2023","South West Wales","Outside London","Female","LGBO","35","30","34080","30610"
"In post","2023","South West Wales","Outside London","Female","Undeclared","95","85","33730","28120"
"In post","2023","South West Wales","Outside London","Female","Unknown","105","90","27980","25830"
"In post","2023","South West Wales","Outside London","Male","Heterosexual / straight","470","460","33770","28120"
"In post","2023","South West Wales","Outside London","Male","LGBO","25","25","[c]","[c]"
"In post","2023","South West Wales","Outside London","Male","Undeclared","80","75","35980","30610"
"In post","2023","South West Wales","Outside London","Male","Unknown","75","70","29780","28100"
"In post","2023","South West Wales","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","South West Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","South and West Derbyshire","Outside London","Female","Heterosexual / straight","505","455","34180","29150"
"In post","2023","South and West Derbyshire","Outside London","Female","LGBO","50","45","33900","32420"
"In post","2023","South and West Derbyshire","Outside London","Female","Undeclared","65","60","35720","30940"
"In post","2023","South and West Derbyshire","Outside London","Female","Unknown","95","80","31970","28300"
"In post","2023","South and West Derbyshire","Outside London","Male","Heterosexual / straight","360","345","38530","32920"
"In post","2023","South and West Derbyshire","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2023","South and West Derbyshire","Outside London","Male","Undeclared","60","55","42200","36630"
"In post","2023","South and West Derbyshire","Outside London","Male","Unknown","85","75","36420","31760"
"In post","2023","South and West Derbyshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","South and West Derbyshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Southampton","Outside London","Female","Heterosexual / straight","515","460","31980","28120"
"In post","2023","Southampton","Outside London","Female","LGBO","35","35","31640","28120"
"In post","2023","Southampton","Outside London","Female","Undeclared","70","65","34360","31450"
"In post","2023","Southampton","Outside London","Female","Unknown","70","60","30110","26840"
"In post","2023","Southampton","Outside London","Male","Heterosexual / straight","360","355","38790","33220"
"In post","2023","Southampton","Outside London","Male","LGBO","30","30","35360","28120"
"In post","2023","Southampton","Outside London","Male","Undeclared","65","60","38150","31940"
"In post","2023","Southampton","Outside London","Male","Unknown","65","60","34230","27490"
"In post","2023","Southampton","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Southampton","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Southend-on-Sea","Outside London","Female","Heterosexual / straight","180","150","30270","31280"
"In post","2023","Southend-on-Sea","Outside London","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Southend-on-Sea","Outside London","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Southend-on-Sea","Outside London","Female","Unknown","60","45","30370","29890"
"In post","2023","Southend-on-Sea","Outside London","Male","Heterosexual / straight","95","90","33850","31280"
"In post","2023","Southend-on-Sea","Outside London","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Southend-on-Sea","Outside London","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Southend-on-Sea","Outside London","Male","Unknown","30","25","[c]","[c]"
"In post","2023","Southend-on-Sea","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Southend-on-Sea","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","Outside London","Female","Heterosexual / straight","1770","1640","33220","29570"
"In post","2023","Staffordshire CC","Outside London","Female","LGBO","135","130","32030","30440"
"In post","2023","Staffordshire CC","Outside London","Female","Undeclared","170","155","33560","28480"
"In post","2023","Staffordshire CC","Outside London","Female","Unknown","340","315","30460","28120"
"In post","2023","Staffordshire CC","Outside London","Male","Heterosexual / straight","1485","1435","35180","32920"
"In post","2023","Staffordshire CC","Outside London","Male","LGBO","70","70","31220","28880"
"In post","2023","Staffordshire CC","Outside London","Male","Undeclared","175","170","34460","32130"
"In post","2023","Staffordshire CC","Outside London","Male","Unknown","325","310","31870","29890"
"In post","2023","Staffordshire CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Staffordshire CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","Outside London","Female","Heterosexual / straight","620","560","28180","25750"
"In post","2023","Stoke-on-Trent","Outside London","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Stoke-on-Trent","Outside London","Female","Undeclared","50","40","28080","26020"
"In post","2023","Stoke-on-Trent","Outside London","Female","Unknown","125","115","27960","25750"
"In post","2023","Stoke-on-Trent","Outside London","Male","Heterosexual / straight","275","260","29160","26410"
"In post","2023","Stoke-on-Trent","Outside London","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Stoke-on-Trent","Outside London","Male","Undeclared","35","30","30600","27810"
"In post","2023","Stoke-on-Trent","Outside London","Male","Unknown","70","65","29610","25790"
"In post","2023","Stoke-on-Trent","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Stoke-on-Trent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","Outside London","Female","Heterosexual / straight","1565","1410","30580","28120"
"In post","2023","Suffolk CC","Outside London","Female","LGBO","85","80","28570","27360"
"In post","2023","Suffolk CC","Outside London","Female","Undeclared","170","150","30230","28120"
"In post","2023","Suffolk CC","Outside London","Female","Unknown","445","390","30140","28120"
"In post","2023","Suffolk CC","Outside London","Male","Heterosexual / straight","1335","1295","32680","30640"
"In post","2023","Suffolk CC","Outside London","Male","LGBO","60","60","30360","28510"
"In post","2023","Suffolk CC","Outside London","Male","Undeclared","205","195","31940","29730"
"In post","2023","Suffolk CC","Outside London","Male","Unknown","425","405","32330","29430"
"In post","2023","Suffolk CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Suffolk CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","Outside London","Female","Heterosexual / straight","1985","1635","27150","22520"
"In post","2023","Sunderland","Outside London","Female","LGBO","55","55","26770","22520"
"In post","2023","Sunderland","Outside London","Female","Undeclared","175","140","25520","22520"
"In post","2023","Sunderland","Outside London","Female","Unknown","560","450","25180","22520"
"In post","2023","Sunderland","Outside London","Male","Heterosexual / straight","795","750","29470","28120"
"In post","2023","Sunderland","Outside London","Male","LGBO","55","55","28980","26840"
"In post","2023","Sunderland","Outside London","Male","Undeclared","100","90","27930","24990"
"In post","2023","Sunderland","Outside London","Male","Unknown","260","245","28130","22520"
"In post","2023","Sunderland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Sunderland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","Outside London","Female","Heterosexual / straight","3660","3195","28110","23390"
"In post","2023","Swansea","Outside London","Female","LGBO","200","185","26350","22500"
"In post","2023","Swansea","Outside London","Female","Undeclared","880","675","25360","22500"
"In post","2023","Swansea","Outside London","Female","Unknown","765","675","26700","22500"
"In post","2023","Swansea","Outside London","Male","Heterosexual / straight","2475","2380","31950","27450"
"In post","2023","Swansea","Outside London","Male","LGBO","140","135","28820","22500"
"In post","2023","Swansea","Outside London","Male","Undeclared","575","545","30790","26960"
"In post","2023","Swansea","Outside London","Male","Unknown","580","545","30580","27260"
"In post","2023","Swansea","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Swansea","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Swindon","Outside London","Female","Heterosexual / straight","240","220","33040","28120"
"In post","2023","Swindon","Outside London","Female","LGBO","10","5","[c]","[c]"
"In post","2023","Swindon","Outside London","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Swindon","Outside London","Female","Unknown","35","30","33820","30120"
"In post","2023","Swindon","Outside London","Male","Heterosexual / straight","115","110","36840","31190"
"In post","2023","Swindon","Outside London","Male","LGBO","10","5","[c]","[c]"
"In post","2023","Swindon","Outside London","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Swindon","Outside London","Male","Unknown","40","35","37200","31280"
"In post","2023","Swindon","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Swindon","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Telford and Wrekin","Outside London","Female","Heterosexual / straight","890","810","35720","34170"
"In post","2023","Telford and Wrekin","Outside London","Female","LGBO","35","35","32370","28120"
"In post","2023","Telford and Wrekin","Outside London","Female","Undeclared","110","100","34060","29730"
"In post","2023","Telford and Wrekin","Outside London","Female","Unknown","225","205","33160","28120"
"In post","2023","Telford and Wrekin","Outside London","Male","Heterosexual / straight","735","715","40340","36990"
"In post","2023","Telford and Wrekin","Outside London","Male","LGBO","50","50","35610","33760"
"In post","2023","Telford and Wrekin","Outside London","Male","Undeclared","95","90","37780","34930"
"In post","2023","Telford and Wrekin","Outside London","Male","Unknown","280","270","38800","34700"
"In post","2023","Telford and Wrekin","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Telford and Wrekin","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Thurrock","Outside London","Female","Heterosexual / straight","125","115","29450","31280"
"In post","2023","Thurrock","Outside London","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Thurrock","Outside London","Female","Undeclared","20","15","[c]","[c]"
"In post","2023","Thurrock","Outside London","Female","Unknown","40","40","26030","25750"
"In post","2023","Thurrock","Outside London","Male","Heterosexual / straight","130","130","28230","26180"
"In post","2023","Thurrock","Outside London","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Thurrock","Outside London","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Thurrock","Outside London","Male","Unknown","50","50","24570","22400"
"In post","2023","Thurrock","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Thurrock","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Torbay","Outside London","Female","Heterosexual / straight","175","140","28370","28120"
"In post","2023","Torbay","Outside London","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Torbay","Outside London","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Torbay","Outside London","Female","Unknown","40","35","25720","23640"
"In post","2023","Torbay","Outside London","Male","Heterosexual / straight","70","65","29120","28120"
"In post","2023","Torbay","Outside London","Male","LGBO","20","15","[c]","[c]"
"In post","2023","Torbay","Outside London","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Torbay","Outside London","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Torbay","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Torbay","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tower Hamlets","London","Female","Heterosexual / straight","2345","2245","49570","43650"
"In post","2023","Tower Hamlets","London","Female","LGBO","165","155","46040","39940"
"In post","2023","Tower Hamlets","London","Female","Undeclared","305","295","52130","49640"
"In post","2023","Tower Hamlets","London","Female","Unknown","535","500","46490","41510"
"In post","2023","Tower Hamlets","London","Male","Heterosexual / straight","1960","1930","53330","53540"
"In post","2023","Tower Hamlets","London","Male","LGBO","240","240","54030","56260"
"In post","2023","Tower Hamlets","London","Male","Undeclared","260","250","56090","55860"
"In post","2023","Tower Hamlets","London","Male","Unknown","500","495","51170","43650"
"In post","2023","Tower Hamlets","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Tower Hamlets","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Tyneside","Outside London","Female","Heterosexual / straight","7205","6450","32200","28120"
"In post","2023","Tyneside","Outside London","Female","LGBO","425","405","31340","28120"
"In post","2023","Tyneside","Outside London","Female","Undeclared","555","480","31320","28120"
"In post","2023","Tyneside","Outside London","Female","Unknown","2360","2005","28660","25750"
"In post","2023","Tyneside","Outside London","Male","Heterosexual / straight","5560","5380","35190","30940"
"In post","2023","Tyneside","Outside London","Male","LGBO","475","465","33180","28120"
"In post","2023","Tyneside","Outside London","Male","Undeclared","645","620","34660","29730"
"In post","2023","Tyneside","Outside London","Male","Unknown","1950","1865","32080","28120"
"In post","2023","Tyneside","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Tyneside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Heterosexual / straight","320","300","35050","28880"
"In post","2023","Unknown","Unknown","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Undeclared","45","45","31970","28120"
"In post","2023","Unknown","Unknown","Female","Unknown","275","270","37190","34250"
"In post","2023","Unknown","Unknown","Male","Heterosexual / straight","320","310","38100","33820"
"In post","2023","Unknown","Unknown","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Undeclared","45","45","34450","33320"
"In post","2023","Unknown","Unknown","Male","Unknown","1660","1650","41700","39560"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Wakefield","Outside London","Female","Heterosexual / straight","745","680","31990","28880"
"In post","2023","Wakefield","Outside London","Female","LGBO","80","75","32030","31750"
"In post","2023","Wakefield","Outside London","Female","Undeclared","70","60","33240","31540"
"In post","2023","Wakefield","Outside London","Female","Unknown","140","125","29700","28480"
"In post","2023","Wakefield","Outside London","Male","Heterosexual / straight","575","545","34500","32920"
"In post","2023","Wakefield","Outside London","Male","LGBO","25","20","[c]","[c]"
"In post","2023","Wakefield","Outside London","Male","Undeclared","70","65","34820","32920"
"In post","2023","Wakefield","Outside London","Male","Unknown","165","155","31990","28880"
"In post","2023","Wakefield","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Wakefield","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Walsall","Outside London","Female","Heterosexual / straight","175","155","29180","28120"
"In post","2023","Walsall","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Walsall","Outside London","Female","Undeclared","20","15","[c]","[c]"
"In post","2023","Walsall","Outside London","Female","Unknown","40","30","28410","28120"
"In post","2023","Walsall","Outside London","Male","Heterosexual / straight","65","65","29350","28120"
"In post","2023","Walsall","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Walsall","Outside London","Male","Undeclared","10","5","[c]","[c]"
"In post","2023","Walsall","Outside London","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Walsall","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Walsall","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Wandsworth","London","Female","Heterosexual / straight","280","265","34050","32520"
"In post","2023","Wandsworth","London","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Wandsworth","London","Female","Undeclared","45","40","31150","25610"
"In post","2023","Wandsworth","London","Female","Unknown","135","120","31320","32520"
"In post","2023","Wandsworth","London","Male","Heterosexual / straight","290","285","35350","34980"
"In post","2023","Wandsworth","London","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Wandsworth","London","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Wandsworth","London","Male","Unknown","110","105","34730","33800"
