"Status","Year","Age","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Department for Transport","Sefton","Outside London","10","10","39630","33200"
"In post","2023","50-59","Department for Transport","Sheffield","Outside London","15","15","31060","28680"
"In post","2023","50-59","Department for Transport","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","Shropshire","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Department for Transport","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","Somerset CC","Outside London","10","10","27950","27490"
"In post","2023","50-59","Department for Transport","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","South Hampshire","Outside London","35","35","32840","30400"
"In post","2023","50-59","Department for Transport","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","South Nottinghamshire","Outside London","15","15","28880","28020"
"In post","2023","50-59","Department for Transport","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Department for Transport","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","Southampton","Outside London","120","115","46040","41500"
"In post","2023","50-59","Department for Transport","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","Staffordshire CC","Outside London","55","55","30970","28040"
"In post","2023","50-59","Department for Transport","Stoke-on-Trent","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Department for Transport","Suffolk CC","Outside London","30","25","31020","29360"
"In post","2023","50-59","Department for Transport","Sunderland","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department for Transport","Swansea","Outside London","1490","1350","29500","22500"
"In post","2023","50-59","Department for Transport","Swindon","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Department for Transport","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","Tyneside","Outside London","80","80","28430","27260"
"In post","2023","50-59","Department for Transport","Wakefield","Outside London","15","15","30260","27450"
"In post","2023","50-59","Department for Transport","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","Warwickshire CC","Outside London","10","10","29300","27400"
"In post","2023","50-59","Department for Transport","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","West Kent","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department for Transport","West Lothian","Outside London","25","25","33660","32270"
"In post","2023","50-59","Department for Transport","West Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Department for Transport","West Surrey","Outside London","20","20","35770","31490"
"In post","2023","50-59","Department for Transport","West Sussex (North East)","Outside London","10","5","[c]","[c]"
"In post","2023","50-59","Department for Transport","West Sussex (South West)","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department for Transport","Westminster","London","510","500","56670","55740"
"In post","2023","50-59","Department for Transport","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department for Transport","Wirral","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department for Transport","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Transport","Worcestershire CC","Outside London","10","10","29210","27450"
"In post","2023","50-59","Department for Transport","York","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","135","125","44640","28120"
"In post","2023","50-59","Department for Work and Pensions","Angus and Dundee City","Outside London","225","205","25760","21690"
"In post","2023","50-59","Department for Work and Pensions","Barking & Dagenham and Havering","London","150","135","33310","32520"
"In post","2023","50-59","Department for Work and Pensions","Barnet","London","105","95","31770","32520"
"In post","2023","50-59","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Outside London","480","415","26570","28120"
"In post","2023","50-59","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","90","75","29070","28120"
"In post","2023","50-59","Department for Work and Pensions","Bedford","Outside London","80","70","32960","29080"
"In post","2023","50-59","Department for Work and Pensions","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Work and Pensions","Berkshire","Outside London","125","115","31380","31280"
"In post","2023","50-59","Department for Work and Pensions","Bexley and Greenwich","London","130","125","32810","32520"
"In post","2023","50-59","Department for Work and Pensions","Birmingham","Outside London","760","690","28900","28120"
"In post","2023","50-59","Department for Work and Pensions","Blackburn with Darwen","Outside London","55","45","29750","28120"
"In post","2023","50-59","Department for Work and Pensions","Blackpool","Outside London","1975","1825","33550","28120"
"In post","2023","50-59","Department for Work and Pensions","Bournemouth, Christchurch and Poole","Outside London","90","80","27970","28120"
"In post","2023","50-59","Department for Work and Pensions","Bradford","Outside London","235","205","27180","28120"
"In post","2023","50-59","Department for Work and Pensions","Breckland and South Norfolk","Outside London","30","25","29310","28120"
"In post","2023","50-59","Department for Work and Pensions","Brent","London","65","60","32140","32520"
"In post","2023","50-59","Department for Work and Pensions","Bridgend and Neath Port Talbot","Outside London","125","110","28060","28120"
"In post","2023","50-59","Department for Work and Pensions","Brighton and Hove","Outside London","75","65","28820","28120"
"In post","2023","50-59","Department for Work and Pensions","Bristol, City of","Outside London","300","270","28600","28120"
"In post","2023","50-59","Department for Work and Pensions","Bromley","London","120","115","32680","32520"
"In post","2023","50-59","Department for Work and Pensions","Buckinghamshire","Outside London","60","55","29360","28120"
"In post","2023","50-59","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","Outside London","20","15","27790","28120"
"In post","2023","50-59","Department for Work and Pensions","Calderdale and Kirklees","Outside London","230","210","28640","28120"
"In post","2023","50-59","Department for Work and Pensions","Cambridgeshire CC","Outside London","80","75","31070","28120"
"In post","2023","50-59","Department for Work and Pensions","Camden and City of London","London","15","15","32510","32520"
"In post","2023","50-59","Department for Work and Pensions","Cardiff and Vale of Glamorgan","Outside London","140","130","34370","28120"
"In post","2023","50-59","Department for Work and Pensions","Central Bedfordshire","Outside London","10","10","27940","28120"
"In post","2023","50-59","Department for Work and Pensions","Central Hampshire","Outside London","45","40","29020","28120"
"In post","2023","50-59","Department for Work and Pensions","Central Valleys","Outside London","545","505","28530","28120"
"In post","2023","50-59","Department for Work and Pensions","Cheshire East","Outside London","70","65","32410","28120"
"In post","2023","50-59","Department for Work and Pensions","Cheshire West and Chester","Outside London","90","80","27270","28120"
"In post","2023","50-59","Department for Work and Pensions","Chorley and West Lancashire","Outside London","40","40","28980","28120"
"In post","2023","50-59","Department for Work and Pensions","City of Edinburgh","Outside London","110","105","30870","28120"
"In post","2023","50-59","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","105","100","28840","28120"
"In post","2023","50-59","Department for Work and Pensions","Conwy and Denbighshire","Outside London","50","50","28610","28120"
"In post","2023","50-59","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","295","265","27440","28120"
"In post","2023","50-59","Department for Work and Pensions","Coventry","Outside London","135","125","26660","28120"
"In post","2023","50-59","Department for Work and Pensions","Croydon","London","70","65","32630","32520"
"In post","2023","50-59","Department for Work and Pensions","Darlington","Outside London","30","25","27870","28120"
"In post","2023","50-59","Department for Work and Pensions","Derby","Outside London","215","190","25640","21690"
"In post","2023","50-59","Department for Work and Pensions","Devon CC","Outside London","430","380","27250","28120"
"In post","2023","50-59","Department for Work and Pensions","Dorset","Outside London","50","45","29740","28120"
"In post","2023","50-59","Department for Work and Pensions","Dudley","Outside London","365","315","26470","28120"
"In post","2023","50-59","Department for Work and Pensions","Dumfries and Galloway","Outside London","30","30","27850","28120"
"In post","2023","50-59","Department for Work and Pensions","Durham","Outside London","255","225","27080","28120"
"In post","2023","50-59","Department for Work and Pensions","Ealing","London","135","125","32900","32520"
"In post","2023","50-59","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","180","160","26130","28120"
"In post","2023","50-59","Department for Work and Pensions","East Cumbria","Outside London","50","45","34130","28120"
"In post","2023","50-59","Department for Work and Pensions","East Derbyshire","Outside London","120","105","27090","28120"
"In post","2023","50-59","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","80","70","27460","28120"
"In post","2023","50-59","Department for Work and Pensions","East Kent","Outside London","360","340","30450","31280"
"In post","2023","50-59","Department for Work and Pensions","East Lancashire","Outside London","65","60","28330","28120"
"In post","2023","50-59","Department for Work and Pensions","East Lothian and Midlothian","Outside London","25","25","28460","28120"
"In post","2023","50-59","Department for Work and Pensions","East Merseyside","Outside London","245","215","27830","28120"
"In post","2023","50-59","Department for Work and Pensions","East Riding of Yorkshire","Outside London","40","35","28460","28120"
"In post","2023","50-59","Department for Work and Pensions","East Surrey","Outside London","50","45","35960","31280"
"In post","2023","50-59","Department for Work and Pensions","East Sussex CC","Outside London","375","335","26690","28120"
"In post","2023","50-59","Department for Work and Pensions","Enfield","London","80","75","31960","32520"
"In post","2023","50-59","Department for Work and Pensions","Essex Haven Gateway","Outside London","125","115","32550","31280"
"In post","2023","50-59","Department for Work and Pensions","Essex Thames Gateway","Outside London","250","230","29750","31280"
"In post","2023","50-59","Department for Work and Pensions","Falkirk","Outside London","295","255","27440","28120"
"In post","2023","50-59","Department for Work and Pensions","Flintshire and Wrexham","Outside London","220","200","27140","28120"
"In post","2023","50-59","Department for Work and Pensions","Glasgow City","Outside London","925","845","27480","28120"
"In post","2023","50-59","Department for Work and Pensions","Gloucestershire CC","Outside London","90","80","28800","28120"
"In post","2023","50-59","Department for Work and Pensions","Greater Manchester North East","Outside London","145","130","28950","28120"
"In post","2023","50-59","Department for Work and Pensions","Greater Manchester North West","Outside London","535","475","25900","26630"
"In post","2023","50-59","Department for Work and Pensions","Greater Manchester South East","Outside London","285","255","25440","21690"
"In post","2023","50-59","Department for Work and Pensions","Greater Manchester South West","Outside London","300","275","26340","28120"
"In post","2023","50-59","Department for Work and Pensions","Gwent Valleys","Outside London","105","95","28830","28120"
"In post","2023","50-59","Department for Work and Pensions","Gwynedd","Outside London","125","115","25030","21690"
"In post","2023","50-59","Department for Work and Pensions","Hackney and Newham","London","135","125","32820","32520"
"In post","2023","50-59","Department for Work and Pensions","Haringey and Islington","London","120","110","31950","32520"
"In post","2023","50-59","Department for Work and Pensions","Harrow and Hillingdon","London","135","120","32050","32520"
"In post","2023","50-59","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","120","105","27690","28120"
"In post","2023","50-59","Department for Work and Pensions","Heart of Essex","Outside London","55","55","39400","32520"
"In post","2023","50-59","Department for Work and Pensions","Herefordshire, County of","Outside London","30","25","29050","28120"
"In post","2023","50-59","Department for Work and Pensions","Hertfordshire CC","Outside London","285","260","31310","31280"
"In post","2023","50-59","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","75","70","32800","32520"
"In post","2023","50-59","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","150","140","26610","28120"
"In post","2023","50-59","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","90","80","27650","28120"
"In post","2023","50-59","Department for Work and Pensions","Isle of Anglesey","Outside London","20","15","29400","28120"
"In post","2023","50-59","Department for Work and Pensions","Isle of Wight","Outside London","95","85","26640","28120"
"In post","2023","50-59","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","40","40","33080","32520"
"In post","2023","50-59","Department for Work and Pensions","Kent Thames Gateway","Outside London","85","80","30630","31280"
"In post","2023","50-59","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","215","185","26980","28120"
"In post","2023","50-59","Department for Work and Pensions","Lambeth","London","150","140","32610","32520"
"In post","2023","50-59","Department for Work and Pensions","Lancaster and Wyre","Outside London","70","65","26440","28120"
"In post","2023","50-59","Department for Work and Pensions","Leeds","Outside London","820","770","38010","34170"
"In post","2023","50-59","Department for Work and Pensions","Leicester","Outside London","260","225","26190","28120"
"In post","2023","50-59","Department for Work and Pensions","Leicestershire CC and Rutland","Outside London","60","55","28960","28120"
"In post","2023","50-59","Department for Work and Pensions","Lewisham and Southwark","London","85","80","32300","32520"
"In post","2023","50-59","Department for Work and Pensions","Lincolnshire CC","Outside London","220","200","27720","28120"
"In post","2023","50-59","Department for Work and Pensions","Liverpool","Outside London","225","200","27680","28120"
"In post","2023","50-59","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","25","20","28890","28120"
"In post","2023","50-59","Department for Work and Pensions","Luton","Outside London","45","40","28230","28120"
"In post","2023","50-59","Department for Work and Pensions","Manchester","Outside London","395","380","41160","34170"
"In post","2023","50-59","Department for Work and Pensions","Medway","Outside London","70","65","32240","31280"
"In post","2023","50-59","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","105","95","32480","32520"
"In post","2023","50-59","Department for Work and Pensions","Mid Kent","Outside London","70","65","34110","31280"
"In post","2023","50-59","Department for Work and Pensions","Mid Lancashire","Outside London","735","660","25570","21690"
"In post","2023","50-59","Department for Work and Pensions","Milton Keynes","Outside London","55","50","29590","28120"
"In post","2023","50-59","Department for Work and Pensions","Monmouthshire and Newport","Outside London","45","40","29330","28120"
"In post","2023","50-59","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","35","35","24530","21690"
"In post","2023","50-59","Department for Work and Pensions","North Hampshire","Outside London","55","50","32590","28120"
"In post","2023","50-59","Department for Work and Pensions","North Lanarkshire","Outside London","295","255","25330","21690"
"In post","2023","50-59","Department for Work and Pensions","North Northamptonshire","Outside London","135","120","26540","28120"
"In post","2023","50-59","Department for Work and Pensions","North Nottinghamshire","Outside London","90","80","29100","28120"
"In post","2023","50-59","Department for Work and Pensions","North Yorkshire CC","Outside London","85","80","30410","28120"
"In post","2023","50-59","Department for Work and Pensions","North and North East Lincolnshire","Outside London","180","160","27590","28120"
"In post","2023","50-59","Department for Work and Pensions","North and West Norfolk","Outside London","55","50","27660","28120"
"In post","2023","50-59","Department for Work and Pensions","Northumberland","Outside London","60","55","28490","28120"
"In post","2023","50-59","Department for Work and Pensions","Norwich and East Norfolk","Outside London","230","200","28020","28120"
"In post","2023","50-59","Department for Work and Pensions","Nottingham","Outside London","250","230","27820","28120"
"In post","2023","50-59","Department for Work and Pensions","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Work and Pensions","Oxfordshire CC","Outside London","80","75","29310","28120"
"In post","2023","50-59","Department for Work and Pensions","Perth and Kinross, and Stirling","Outside London","55","50","28290","28120"
"In post","2023","50-59","Department for Work and Pensions","Peterborough","Outside London","80","70","27790","28120"
"In post","2023","50-59","Department for Work and Pensions","Plymouth","Outside London","125","110","29990","28120"
"In post","2023","50-59","Department for Work and Pensions","Portsmouth","Outside London","55","50","28740","28120"
"In post","2023","50-59","Department for Work and Pensions","Powys","Outside London","25","25","27180","28120"
"In post","2023","50-59","Department for Work and Pensions","Redbridge and Waltham Forest","London","440","405","29710","30680"
"In post","2023","50-59","Department for Work and Pensions","Sandwell","Outside London","100","90","28400","28120"
"In post","2023","50-59","Department for Work and Pensions","Scottish Borders","Outside London","10","10","28090","28120"
"In post","2023","50-59","Department for Work and Pensions","Sefton","Outside London","700","650","36300","29930"
"In post","2023","50-59","Department for Work and Pensions","Sheffield","Outside London","780","720","38250","34170"
"In post","2023","50-59","Department for Work and Pensions","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department for Work and Pensions","Shropshire","Outside London","55","45","28950","28120"
"In post","2023","50-59","Department for Work and Pensions","Solihull","Outside London","40","30","28360","28120"
"In post","2023","50-59","Department for Work and Pensions","Somerset CC","Outside London","210","185","27680","28120"
"In post","2023","50-59","Department for Work and Pensions","South Ayrshire","Outside London","35","30","29550","28120"
"In post","2023","50-59","Department for Work and Pensions","South Hampshire","Outside London","90","80","27590","28120"
"In post","2023","50-59","Department for Work and Pensions","South Lanarkshire","Outside London","65","55","28700","28120"
"In post","2023","50-59","Department for Work and Pensions","South Nottinghamshire","Outside London","35","35","43060","28120"
"In post","2023","50-59","Department for Work and Pensions","South Teesside","Outside London","370","325","26200","28120"
"In post","2023","50-59","Department for Work and Pensions","South West Wales","Outside London","140","125","27170","28120"
"In post","2023","50-59","Department for Work and Pensions","South and West Derbyshire","Outside London","225","210","37680","32850"
"In post","2023","50-59","Department for Work and Pensions","Southampton","Outside London","60","55","27690","28120"
"In post","2023","50-59","Department for Work and Pensions","Southend-on-Sea","Outside London","55","45","31190","31280"
"In post","2023","50-59","Department for Work and Pensions","Staffordshire CC","Outside London","165","145","28570","28120"
"In post","2023","50-59","Department for Work and Pensions","Stoke-on-Trent","Outside London","65","60","29840","28120"
"In post","2023","50-59","Department for Work and Pensions","Suffolk CC","Outside London","175","160","28110","28120"
"In post","2023","50-59","Department for Work and Pensions","Sunderland","Outside London","450","385","26790","28120"
"In post","2023","50-59","Department for Work and Pensions","Swansea","Outside London","205","185","26080","21690"
"In post","2023","50-59","Department for Work and Pensions","Swindon","Outside London","55","50","28760","28120"
"In post","2023","50-59","Department for Work and Pensions","Telford and Wrekin","Outside London","125","110","27860","28120"
"In post","2023","50-59","Department for Work and Pensions","Thurrock","Outside London","25","25","33530","32520"
"In post","2023","50-59","Department for Work and Pensions","Torbay","Outside London","95","80","26860","28120"
"In post","2023","50-59","Department for Work and Pensions","Tower Hamlets","London","95","85","39120","32520"
"In post","2023","50-59","Department for Work and Pensions","Tyneside","Outside London","1765","1620","32810","28120"
"In post","2023","50-59","Department for Work and Pensions","Unknown","Unknown","110","105","35550","28120"
"In post","2023","50-59","Department for Work and Pensions","Wakefield","Outside London","110","100","28950","28120"
"In post","2023","50-59","Department for Work and Pensions","Walsall","Outside London","70","60","28400","28120"
"In post","2023","50-59","Department for Work and Pensions","Wandsworth","London","40","35","29460","25610"
"In post","2023","50-59","Department for Work and Pensions","Warrington","Outside London","135","120","25760","21690"
"In post","2023","50-59","Department for Work and Pensions","Warwickshire CC","Outside London","175","155","26720","28120"
"In post","2023","50-59","Department for Work and Pensions","West Cumbria","Outside London","70","60","27580","28120"
"In post","2023","50-59","Department for Work and Pensions","West Essex","Outside London","30","30","32710","31820"
"In post","2023","50-59","Department for Work and Pensions","West Kent","Outside London","25","25","31880","31280"
"In post","2023","50-59","Department for Work and Pensions","West Lothian","Outside London","50","50","29010","28120"
"In post","2023","50-59","Department for Work and Pensions","West Northamptonshire","Outside London","70","65","29160","28120"
"In post","2023","50-59","Department for Work and Pensions","West Surrey","Outside London","85","80","34110","31280"
"In post","2023","50-59","Department for Work and Pensions","West Sussex (North East)","Outside London","50","45","27570","28120"
"In post","2023","50-59","Department for Work and Pensions","West Sussex (South West)","Outside London","135","125","27930","28120"
"In post","2023","50-59","Department for Work and Pensions","Westminster","London","705","690","49200","43760"
"In post","2023","50-59","Department for Work and Pensions","Wiltshire","Outside London","55","50","30220","28120"
"In post","2023","50-59","Department for Work and Pensions","Wirral","Outside London","480","420","25580","21690"
"In post","2023","50-59","Department for Work and Pensions","Wolverhampton","Outside London","290","250","25680","21690"
"In post","2023","50-59","Department for Work and Pensions","Worcestershire CC","Outside London","125","110","27020","28120"
"In post","2023","50-59","Department for Work and Pensions","York","Outside London","110","100","33910","32800"
"In post","2023","50-59","Department of Health and Social Care","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Barnet","London","215","200","50610","46000"
"In post","2023","50-59","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Birmingham","Outside London","75","70","52030","44460"
"In post","2023","50-59","Department of Health and Social Care","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Brighton and Hove","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Bristol, City of","Outside London","60","55","54280","49400"
"In post","2023","50-59","Department of Health and Social Care","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Cambridgeshire CC","Outside London","40","35","57910","52370"
"In post","2023","50-59","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Devon CC","Outside London","15","15","57380","50740"
"In post","2023","50-59","Department of Health and Social Care","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Durham","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","East Kent","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","East Lancashire","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","East Merseyside","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Gloucestershire CC","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Harrow and Hillingdon","London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Hertfordshire CC","Outside London","80","80","51600","46550"
"In post","2023","50-59","Department of Health and Social Care","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Leeds","Outside London","250","240","50100","50420"
"In post","2023","50-59","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Liverpool","Outside London","20","20","56120","42450"
"In post","2023","50-59","Department of Health and Social Care","Manchester","Outside London","45","40","41550","35570"
"In post","2023","50-59","Department of Health and Social Care","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Mid Lancashire","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","North Yorkshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Nottingham","Outside London","35","35","57020","49590"
"In post","2023","50-59","Department of Health and Social Care","Oxfordshire CC","Outside London","90","80","48950","52000"
"In post","2023","50-59","Department of Health and Social Care","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Department of Health and Social Care","Plymouth","Outside London","[c]","[c]","[c]","[c]"
