"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","No function","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Inner London - West","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Veterinarian","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Policy","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Tax","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Tax","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Knowledge and Information Management","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Medicine","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Other","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Policy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Economics","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Economics","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Economics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Economics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Finance","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Geography","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Delivery","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Research","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Other","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Other","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","105","[c]","35320","30650"
"Leaver CS","2023","Unknown","Analysis","Science and Engineering","Hampshire and Isle of Wight","60","[c]","38090","39890"
"Leaver CS","2023","Unknown","Analysis","Science and Engineering","Kent","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Social Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Social Research","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Social Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","Inner London - West","35","[c]","30450","24900"
"Leaver CS","2023","Unknown","Analysis","Statistics","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Inner London - West","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Inner London - West","85","[c]","73420","68000"
"Leaver CS","2023","Unknown","Commercial","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Inner London - West","65","[c]","39870","39070"
"Leaver CS","2023","Unknown","Communications","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Communications","Outer London - South","[c]","[c]","[c]","[c]"
