"Status","Year","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Property","West Midlands (England)","70","[c]","29570","22520"
"New entrant CS","2023","Property","Yorkshire and The Humber","70","[c]","34530","30370"
"New entrant CS","2023","Psychology","East Midlands (England)","10","[c]","27580","28480"
"New entrant CS","2023","Psychology","East of England","15","[c]","30190","28480"
"New entrant CS","2023","Psychology","London","15","[c]","31980","31310"
"New entrant CS","2023","Psychology","North East (England)","10","[c]","29190","28480"
"New entrant CS","2023","Psychology","North West (England)","20","[c]","28670","28480"
"New entrant CS","2023","Psychology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","South East (England)","35","[c]","32690","28480"
"New entrant CS","2023","Psychology","South West (England)","10","[c]","35000","29710"
"New entrant CS","2023","Psychology","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","West Midlands (England)","20","[c]","29340","28480"
"New entrant CS","2023","Psychology","Yorkshire and The Humber","15","[c]","29820","28480"
"New entrant CS","2023","Science and Engineering","East Midlands (England)","45","[c]","34270","32500"
"New entrant CS","2023","Science and Engineering","East of England","70","[c]","34080","32500"
"New entrant CS","2023","Science and Engineering","London","140","[c]","39360","33500"
"New entrant CS","2023","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","North West (England)","70","[c]","36580","31730"
"New entrant CS","2023","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Scotland","60","[c]","33090","32500"
"New entrant CS","2023","Science and Engineering","South East (England)","215","[c]","31500","30650"
"New entrant CS","2023","Science and Engineering","South West (England)","820","[c]","31980","30650"
"New entrant CS","2023","Science and Engineering","Wales","15","[c]","35380","30960"
"New entrant CS","2023","Science and Engineering","West Midlands (England)","30","[c]","35550","32000"
"New entrant CS","2023","Science and Engineering","Yorkshire and The Humber","55","[c]","34860","30960"
"New entrant CS","2023","Security","East Midlands (England)","15","[c]","34360","31270"
"New entrant CS","2023","Security","East of England","45","[c]","35050","27500"
"New entrant CS","2023","Security","London","75","[c]","37600","34940"
"New entrant CS","2023","Security","North East (England)","10","[c]","36080","34170"
"New entrant CS","2023","Security","North West (England)","50","[c]","33510","28340"
"New entrant CS","2023","Security","Northern Ireland","20","[c]","22180","22130"
"New entrant CS","2023","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Scotland","135","[c]","27250","25350"
"New entrant CS","2023","Security","South East (England)","185","[c]","29640","27500"
"New entrant CS","2023","Security","South West (England)","175","[c]","29330","27500"
"New entrant CS","2023","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Wales","15","[c]","31600","27500"
"New entrant CS","2023","Security","West Midlands (England)","25","[c]","26660","27500"
"New entrant CS","2023","Security","Yorkshire and The Humber","65","[c]","29920","27500"
"New entrant CS","2023","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","London","80","[c]","37660","36670"
"New entrant CS","2023","Social Research","North East (England)","30","[c]","33610","31560"
"New entrant CS","2023","Social Research","North West (England)","15","[c]","32470","34170"
"New entrant CS","2023","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South East (England)","20","[c]","32430","31560"
"New entrant CS","2023","Social Research","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Wales","45","[c]","32780","31560"
"New entrant CS","2023","Social Research","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Yorkshire and The Humber","15","[c]","40890","39360"
"New entrant CS","2023","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","London","175","[c]","30900","28840"
"New entrant CS","2023","Statistics","North East (England)","20","[c]","32940","31070"
"New entrant CS","2023","Statistics","North West (England)","25","[c]","32790","34400"
"New entrant CS","2023","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","South East (England)","40","[c]","33280","31800"
"New entrant CS","2023","Statistics","South West (England)","30","[c]","31140","30550"
"New entrant CS","2023","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Wales","45","[c]","33320","31060"
"New entrant CS","2023","Statistics","West Midlands (England)","25","[c]","31280","31310"
"New entrant CS","2023","Statistics","Yorkshire and The Humber","15","[c]","30260","28840"
"New entrant CS","2023","Tax","East Midlands (England)","30","[c]","34800","34400"
"New entrant CS","2023","Tax","London","40","[c]","40700","39110"
"New entrant CS","2023","Tax","North East (England)","15","[c]","32480","34400"
"New entrant CS","2023","Tax","North West (England)","40","[c]","33110","34400"
"New entrant CS","2023","Tax","Northern Ireland","15","[c]","35040","31150"
"New entrant CS","2023","Tax","Scotland","25","[c]","33740","34400"
"New entrant CS","2023","Tax","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","South West (England)","10","[c]","32630","34400"
"New entrant CS","2023","Tax","Wales","25","[c]","32270","34400"
"New entrant CS","2023","Tax","West Midlands (England)","20","[c]","35700","34400"
"New entrant CS","2023","Tax","Yorkshire and The Humber","20","[c]","37750","34550"
"New entrant CS","2023","Unknown","East Midlands (England)","80","[c]","24340","22520"
"New entrant CS","2023","Unknown","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","770","[c]","35020","28840"
"New entrant CS","2023","Unknown","North East (England)","110","[c]","29590","22520"
"New entrant CS","2023","Unknown","North West (England)","135","[c]","31340","27650"
"New entrant CS","2023","Unknown","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","3405","[c]","31690","29100"
"New entrant CS","2023","Unknown","South East (England)","75","[c]","38230","31280"
"New entrant CS","2023","Unknown","South West (England)","50","[c]","33640","25010"
"New entrant CS","2023","Unknown","Unknown","45","[c]","37720","24330"
"New entrant CS","2023","Unknown","Wales","75","[c]","28540","22520"
"New entrant CS","2023","Unknown","West Midlands (England)","155","[c]","38550","33410"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","190","[c]","30440","28120"
"New entrant CS","2023","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","South West (England)","10","[c]","29130","25920"
"New entrant CS","2023","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
