"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Perth and Kinross, and Stirling","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Peterborough","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Peterborough","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Peterborough","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Peterborough","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Plymouth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Plymouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Plymouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Plymouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Portsmouth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Portsmouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Powys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Powys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Powys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Powys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Powys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Powys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Redbridge and Waltham Forest","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sandwell","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sandwell","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sandwell","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scottish Borders","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scottish Borders","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scottish Borders","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sefton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sefton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sefton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sefton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sefton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sefton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sefton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sheffield","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sheffield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sheffield","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shetland Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shetland Islands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shetland Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shetland Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Solihull","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Solihull","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Solihull","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Solihull","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Solihull","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Somerset CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Somerset CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Somerset CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Somerset CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Ayrshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Ayrshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Ayrshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Hampshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Lanarkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Teesside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Teesside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Teesside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Teesside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Teesside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South and West Derbyshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southampton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southampton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southampton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southampton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southampton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southampton","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southampton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southend-on-Sea","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Stoke-on-Trent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Stoke-on-Trent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Suffolk CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sunderland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sunderland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sunderland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sunderland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sunderland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sunderland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swansea","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swansea","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swansea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swansea","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swansea","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swansea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swansea","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swindon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swindon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swindon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swindon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swindon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swindon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swindon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Thurrock","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Thurrock","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Torbay","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Torbay","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Torbay","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tower Hamlets","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tower Hamlets","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tyneside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tyneside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tyneside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tyneside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tyneside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tyneside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wakefield","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wakefield","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wakefield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wakefield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Walsall","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Walsall","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Walsall","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wandsworth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wandsworth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wandsworth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
