"Status","Year","Function_of_post","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Legal","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","SEO","Heterosexual / straight","35","[c]","40790","38940"
"Leaver CS","2023","Legal","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Outside London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","AA","Heterosexual / straight","110","[c]","22390","23000"
"Leaver CS","2023","No function","London","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","AA","Unknown","75","[c]","22520","23000"
"Leaver CS","2023","No function","London","AO","Heterosexual / straight","550","[c]","24910","25480"
"Leaver CS","2023","No function","London","AO","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","AO","Undeclared","70","[c]","24800","25480"
"Leaver CS","2023","No function","London","AO","Unknown","435","[c]","24920","25480"
"Leaver CS","2023","No function","London","EO","Heterosexual / straight","1010","[c]","30620","31060"
"Leaver CS","2023","No function","London","EO","LGBO","105","[c]","30560","31060"
"Leaver CS","2023","No function","London","EO","Undeclared","130","[c]","30380","31020"
"Leaver CS","2023","No function","London","EO","Unknown","385","[c]","29910","29890"
"Leaver CS","2023","No function","London","G6","Heterosexual / straight","175","[c]","68270","66740"
"Leaver CS","2023","No function","London","G6","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","G6","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","G6","Unknown","95","[c]","66680","66230"
"Leaver CS","2023","No function","London","G7","Heterosexual / straight","480","[c]","56300","54790"
"Leaver CS","2023","No function","London","G7","LGBO","60","[c]","55460","53600"
"Leaver CS","2023","No function","London","G7","Undeclared","65","[c]","56780","55430"
"Leaver CS","2023","No function","London","G7","Unknown","185","[c]","55040","54690"
"Leaver CS","2023","No function","London","HEO","Heterosexual / straight","560","[c]","35130","34650"
"Leaver CS","2023","No function","London","HEO","LGBO","75","[c]","34610","34020"
"Leaver CS","2023","No function","London","HEO","Undeclared","85","[c]","35370","34550"
"Leaver CS","2023","No function","London","HEO","Unknown","295","[c]","34570","34010"
"Leaver CS","2023","No function","London","SCS level","Heterosexual / straight","145","[c]","94050","84570"
"Leaver CS","2023","No function","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","SCS level","Unknown","60","[c]","102830","89640"
"Leaver CS","2023","No function","London","SEO","Heterosexual / straight","425","[c]","42560","41950"
"Leaver CS","2023","No function","London","SEO","LGBO","60","[c]","41460","40880"
"Leaver CS","2023","No function","London","SEO","Undeclared","65","[c]","42100","41750"
"Leaver CS","2023","No function","London","SEO","Unknown","175","[c]","41950","41870"
"Leaver CS","2023","No function","London","Unknown","Heterosexual / straight","190","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","London","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outside London","AA","Heterosexual / straight","995","[c]","19800","19770"
"Leaver CS","2023","No function","Outside London","AA","LGBO","75","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outside London","AA","Undeclared","100","[c]","19420","19200"
"Leaver CS","2023","No function","Outside London","AA","Unknown","625","[c]","20320","19930"
"Leaver CS","2023","No function","Outside London","AO","Heterosexual / straight","5460","[c]","21990","21690"
"Leaver CS","2023","No function","Outside London","AO","LGBO","470","[c]","21920","21690"
"Leaver CS","2023","No function","Outside London","AO","Undeclared","670","[c]","22080","21690"
"Leaver CS","2023","No function","Outside London","AO","Unknown","3905","[c]","22280","21780"
"Leaver CS","2023","No function","Outside London","EO","Heterosexual / straight","3860","[c]","28010","27570"
"Leaver CS","2023","No function","Outside London","EO","LGBO","290","[c]","27770","27570"
"Leaver CS","2023","No function","Outside London","EO","Undeclared","455","[c]","27990","27570"
"Leaver CS","2023","No function","Outside London","EO","Unknown","1580","[c]","28330","27570"
"Leaver CS","2023","No function","Outside London","G6","Heterosexual / straight","155","[c]","73230","67970"
"Leaver CS","2023","No function","Outside London","G6","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outside London","G6","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outside London","G6","Unknown","85","[c]","68530","64000"
"Leaver CS","2023","No function","Outside London","G7","Heterosexual / straight","390","[c]","58240","54260"
"Leaver CS","2023","No function","Outside London","G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outside London","G7","Undeclared","50","[c]","54840","52300"
"Leaver CS","2023","No function","Outside London","G7","Unknown","165","[c]","54600","52130"
"Leaver CS","2023","No function","Outside London","HEO","Heterosexual / straight","1160","[c]","34080","33710"
"Leaver CS","2023","No function","Outside London","HEO","LGBO","75","[c]","31510","31350"
"Leaver CS","2023","No function","Outside London","HEO","Undeclared","145","[c]","34950","33900"
"Leaver CS","2023","No function","Outside London","HEO","Unknown","495","[c]","33690","32550"
"Leaver CS","2023","No function","Outside London","SCS level","Heterosexual / straight","65","[c]","104010","103220"
"Leaver CS","2023","No function","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outside London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outside London","SCS level","Unknown","40","[c]","96170","93000"
"Leaver CS","2023","No function","Outside London","SEO","Heterosexual / straight","840","[c]","42910","41660"
"Leaver CS","2023","No function","Outside London","SEO","LGBO","45","[c]","40550","39210"
"Leaver CS","2023","No function","Outside London","SEO","Undeclared","125","[c]","42750","41660"
"Leaver CS","2023","No function","Outside London","SEO","Unknown","250","[c]","40790","40070"
"Leaver CS","2023","No function","Outside London","Unknown","Heterosexual / straight","1020","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outside London","Unknown","LGBO","110","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outside London","Unknown","Undeclared","100","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outside London","Unknown","Unknown","455","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","EO","Heterosexual / straight","30","[c]","29450","28120"
"Leaver CS","2023","No function","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","G6","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","G7","Heterosexual / straight","45","[c]","56500","56100"
"Leaver CS","2023","Project Delivery","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","HEO","Heterosexual / straight","30","[c]","36370","35960"
"Leaver CS","2023","Project Delivery","London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","EO","Heterosexual / straight","45","[c]","26330","26130"
"Leaver CS","2023","Project Delivery","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","G6","Heterosexual / straight","55","[c]","69190","66860"
"Leaver CS","2023","Project Delivery","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","G6","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","G7","Heterosexual / straight","80","[c]","53440","53260"
"Leaver CS","2023","Project Delivery","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","G7","Unknown","55","[c]","51930","50160"
"Leaver CS","2023","Project Delivery","Outside London","HEO","Heterosexual / straight","150","[c]","33000","32550"
"Leaver CS","2023","Project Delivery","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","HEO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","SEO","Heterosexual / straight","165","[c]","41650","41200"
"Leaver CS","2023","Project Delivery","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","SEO","Unknown","85","[c]","41040","39890"
"Leaver CS","2023","Project Delivery","Outside London","Unknown","Heterosexual / straight","105","[c]","41750","36520"
"Leaver CS","2023","Project Delivery","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","AA","Heterosexual / straight","35","[c]","19100","18830"
"Leaver CS","2023","Property","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","AO","Heterosexual / straight","60","[c]","22650","22520"
"Leaver CS","2023","Property","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","AO","Unknown","55","[c]","23620","22520"
"Leaver CS","2023","Property","Outside London","EO","Heterosexual / straight","65","[c]","27110","27000"
"Leaver CS","2023","Property","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","HEO","Heterosexual / straight","80","[c]","33920","33990"
"Leaver CS","2023","Property","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","SEO","Heterosexual / straight","75","[c]","43130","42350"
"Leaver CS","2023","Property","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","AA","Heterosexual / straight","165","[c]","23020","21380"
"Leaver CS","2023","Security","Outside London","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","AA","Unknown","60","[c]","24850","25000"
"Leaver CS","2023","Security","Outside London","AO","Heterosexual / straight","205","[c]","32300","29480"
"Leaver CS","2023","Security","Outside London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","AO","Undeclared","30","[c]","37010","40880"
"Leaver CS","2023","Security","Outside London","AO","Unknown","85","[c]","31220","28480"
"Leaver CS","2023","Security","Outside London","EO","Heterosexual / straight","65","[c]","34530","29200"
"Leaver CS","2023","Security","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
