"Status","Year","Profession_of_post","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Security","West Midlands","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - East","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - East","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - East","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - East","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - East","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - East","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - East","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Merseyside","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Merseyside","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Merseyside","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Merseyside","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Merseyside","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Eastern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Eastern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","[c]","[c]","[c]","[c]"
