"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Essex Haven Gateway","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","AA/AO","AO","Heterosexual / straight","60","[c]","22510","21690"
"Leaver CS","2023","Falkirk","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","EO","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Fermanagh and Omagh","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Fermanagh and Omagh","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Fermanagh and Omagh","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Fermanagh and Omagh","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","AA/AO","AO","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","EO","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","EO","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","AA/AO","AA","Heterosexual / straight","35","[c]","22700","23340"
"Leaver CS","2023","Glasgow City","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","AA/AO","AA","Unknown","60","[c]","22680","22180"
"Leaver CS","2023","Glasgow City","AA/AO","AO","Heterosexual / straight","135","[c]","22090","21690"
"Leaver CS","2023","Glasgow City","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","AA/AO","AO","Unknown","180","[c]","23280","22400"
"Leaver CS","2023","Glasgow City","EO","EO","Heterosexual / straight","125","[c]","28370","27570"
"Leaver CS","2023","Glasgow City","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","EO","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","EO","EO","Unknown","115","[c]","29380","29100"
"Leaver CS","2023","Glasgow City","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","G6/G7","G7","Heterosexual / straight","40","[c]","55150","54000"
"Leaver CS","2023","Glasgow City","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","SEO/HEO","HEO","Heterosexual / straight","75","[c]","35350","34170"
"Leaver CS","2023","Glasgow City","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","SEO/HEO","HEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","SEO/HEO","SEO","Heterosexual / straight","60","[c]","43060","41800"
"Leaver CS","2023","Glasgow City","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","SEO/HEO","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","AA/AO","AO","Heterosexual / straight","50","[c]","22300","21690"
"Leaver CS","2023","Gloucestershire CC","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","EO","EO","Heterosexual / straight","50","[c]","28140","27570"
"Leaver CS","2023","Gloucestershire CC","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","AA/AO","AO","Heterosexual / straight","45","[c]","21600","21500"
"Leaver CS","2023","Greater Manchester North East","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","AA/AO","AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","EO","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","AA/AO","AO","Heterosexual / straight","65","[c]","21470","21500"
"Leaver CS","2023","Greater Manchester North West","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","AA/AO","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","EO","EO","Heterosexual / straight","35","[c]","27470","27570"
"Leaver CS","2023","Greater Manchester North West","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","AA/AO","AO","Heterosexual / straight","40","[c]","21440","21500"
"Leaver CS","2023","Greater Manchester South East","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South East","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","AA/AO","AO","Heterosexual / straight","65","[c]","21590","21780"
"Leaver CS","2023","Greater Manchester South West","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","AA/AO","AO","Unknown","220","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","EO","EO","Heterosexual / straight","30","[c]","26710","26780"
"Leaver CS","2023","Greater Manchester South West","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","EO","EO","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","G6/G7","G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SEO/HEO","HEO","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","SEO/HEO","SEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester South West","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","AA/AO","AO","Heterosexual / straight","45","[c]","21690","21690"
"Leaver CS","2023","Gwent Valleys","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Gwent Valleys","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
