"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","West Yorkshire","SCS level","105","105","90350","81600"
"In post","2023","Declared non-disabled","West Yorkshire","SEO","1495","1425","41550","41350"
"In post","2023","Declared non-disabled","West Yorkshire","Unknown","680","640","30310","29050"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","AO","45","40","28330","27700"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","EO","80","80","30180","30330"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","HEO","50","50","36790","36810"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","SEO","30","25","[c]","[c]"
"In post","2023","Undeclared","Bedfordshire and Hertfordshire","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA","60","55","22620","23230"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AO","185","165","31440","32410"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","185","175","33500","31280"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6","25","25","[c]","[c]"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G7","80","75","55290","53640"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","HEO","115","110","37350","36300"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO","105","105","45160","43200"
"In post","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Cheshire","AA","15","15","[c]","[c]"
"In post","2023","Undeclared","Cheshire","AO","100","90","27810","28880"
"In post","2023","Undeclared","Cheshire","EO","55","55","30040","28120"
"In post","2023","Undeclared","Cheshire","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","Cheshire","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Cheshire","HEO","35","35","33670","32420"
"In post","2023","Undeclared","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cheshire","SEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Cheshire","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","AO","25","20","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","EO","30","30","27630","28120"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cumbria","AA","10","5","[c]","[c]"
"In post","2023","Undeclared","Cumbria","AO","60","55","23490","22150"
"In post","2023","Undeclared","Cumbria","EO","25","20","[c]","[c]"
"In post","2023","Undeclared","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cumbria","HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Cumbria","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Cumbria","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","AA","30","30","23020","23230"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","AO","205","180","25390","22520"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","EO","200","185","28770","28120"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","G6","25","25","[c]","[c]"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","G7","55","55","56490","57420"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","HEO","150","140","34940","35000"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","SEO","85","85","43430","42510"
"In post","2023","Undeclared","Derbyshire and Nottinghamshire","Unknown","45","45","33100","33860"
"In post","2023","Undeclared","Devon","AA","35","30","22400","21380"
"In post","2023","Undeclared","Devon","AO","130","120","26910","23390"
"In post","2023","Undeclared","Devon","EO","120","110","29080","28120"
"In post","2023","Undeclared","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Devon","G7","20","20","[c]","[c]"
"In post","2023","Undeclared","Devon","HEO","65","65","35840","34850"
"In post","2023","Undeclared","Devon","SEO","50","45","44550","44130"
"In post","2023","Undeclared","Devon","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Dorset and Somerset","AA","40","35","22660","23230"
"In post","2023","Undeclared","Dorset and Somerset","AO","85","75","27580","25920"
"In post","2023","Undeclared","Dorset and Somerset","EO","105","95","29170","28120"
"In post","2023","Undeclared","Dorset and Somerset","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","Dorset and Somerset","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Dorset and Somerset","HEO","65","60","35720","34370"
"In post","2023","Undeclared","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Dorset and Somerset","SEO","40","40","43370","43890"
"In post","2023","Undeclared","Dorset and Somerset","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","East Anglia","AA","90","75","22260","23230"
"In post","2023","Undeclared","East Anglia","AO","315","285","28530","28590"
"In post","2023","Undeclared","East Anglia","EO","230","210","30300","28120"
"In post","2023","Undeclared","East Anglia","G6","15","15","[c]","[c]"
"In post","2023","Undeclared","East Anglia","G7","55","50","57640","56000"
"In post","2023","Undeclared","East Anglia","HEO","180","170","35880","34850"
"In post","2023","Undeclared","East Anglia","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","East Anglia","SEO","95","90","45960","42380"
"In post","2023","Undeclared","East Anglia","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","East Wales","AA","30","30","[c]","[c]"
"In post","2023","Undeclared","East Wales","AO","210","185","24430","22520"
"In post","2023","Undeclared","East Wales","EO","235","220","29110","28480"
"In post","2023","Undeclared","East Wales","G6","20","20","[c]","[c]"
"In post","2023","Undeclared","East Wales","G7","65","60","57470","57000"
"In post","2023","Undeclared","East Wales","HEO","180","170","35210","34700"
"In post","2023","Undeclared","East Wales","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","East Wales","SEO","110","105","44450","43660"
"In post","2023","Undeclared","East Wales","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","AA","20","15","[c]","[c]"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","AO","120","105","29270","32060"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","EO","120","110","31200","28120"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","HEO","45","45","35840","34850"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","SEO","25","25","[c]","[c]"
"In post","2023","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Eastern Scotland","AA","25","25","[c]","[c]"
"In post","2023","Undeclared","Eastern Scotland","AO","125","110","23020","22150"
"In post","2023","Undeclared","Eastern Scotland","EO","150","140","28880","28120"
"In post","2023","Undeclared","Eastern Scotland","G6","20","15","[c]","[c]"
"In post","2023","Undeclared","Eastern Scotland","G7","55","55","60180","57970"
"In post","2023","Undeclared","Eastern Scotland","HEO","95","90","35970","35000"
"In post","2023","Undeclared","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Eastern Scotland","SEO","75","70","44850","42860"
"In post","2023","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Essex","AA","10","10","[c]","[c]"
"In post","2023","Undeclared","Essex","AO","45","40","26150","25610"
"In post","2023","Undeclared","Essex","EO","100","95","29620","30250"
"In post","2023","Undeclared","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Essex","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Essex","HEO","30","30","35550","35390"
"In post","2023","Undeclared","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Essex","SEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Essex","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AA","40","35","21140","21380"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","AO","205","185","25060","22330"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","EO","260","240","28230","28080"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G6","100","95","70410","69500"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","G7","290","285","54450","54550"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","335","315","34100","34300"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","20","20","[c]","[c]"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","420","400","42240","42210"
"In post","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","115","110","44340","42620"
"In post","2023","Undeclared","Greater Manchester","AA","60","55","22150","23230"
"In post","2023","Undeclared","Greater Manchester","AO","325","295","24940","22220"
"In post","2023","Undeclared","Greater Manchester","EO","260","245","28880","28120"
"In post","2023","Undeclared","Greater Manchester","G6","35","35","68760","67270"
"In post","2023","Undeclared","Greater Manchester","G7","120","115","55770","55780"
"In post","2023","Undeclared","Greater Manchester","HEO","225","215","34320","34700"
"In post","2023","Undeclared","Greater Manchester","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Greater Manchester","SEO","160","155","42070","42140"
"In post","2023","Undeclared","Greater Manchester","Unknown","45","45","30080","26840"
"In post","2023","Undeclared","Hampshire and Isle of Wight","AA","70","60","21640","21380"
"In post","2023","Undeclared","Hampshire and Isle of Wight","AO","265","230","26290","22520"
"In post","2023","Undeclared","Hampshire and Isle of Wight","EO","205","190","29660","28120"
"In post","2023","Undeclared","Hampshire and Isle of Wight","G6","25","25","[c]","[c]"
"In post","2023","Undeclared","Hampshire and Isle of Wight","G7","50","50","57630","56180"
"In post","2023","Undeclared","Hampshire and Isle of Wight","HEO","160","155","35350","34300"
"In post","2023","Undeclared","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Hampshire and Isle of Wight","SEO","115","115","43200","41800"
"In post","2023","Undeclared","Hampshire and Isle of Wight","Unknown","35","30","32250","29050"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","AA","35","30","22600","23230"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","AO","150","140","27880","25340"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","EO","85","85","30950","28480"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","HEO","50","45","35240","34170"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","SEO","30","25","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","AO","15","15","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","AA","45","40","25750","26010"
"In post","2023","Undeclared","Inner London - East","AO","155","140","29570","26920"
"In post","2023","Undeclared","Inner London - East","EO","225","215","32750","32520"
"In post","2023","Undeclared","Inner London - East","G6","75","70","75870","77500"
"In post","2023","Undeclared","Inner London - East","G7","185","180","61840","61850"
"In post","2023","Undeclared","Inner London - East","HEO","165","165","38380","39450"
"In post","2023","Undeclared","Inner London - East","SCS level","30","25","[c]","[c]"
"In post","2023","Undeclared","Inner London - East","SEO","130","125","46220","45950"
"In post","2023","Undeclared","Inner London - East","Unknown","50","45","37070","33750"
"In post","2023","Undeclared","Inner London - West","AA","60","55","24120","23580"
"In post","2023","Undeclared","Inner London - West","AO","205","190","29050","26400"
"In post","2023","Undeclared","Inner London - West","EO","365","350","31190","30270"
"In post","2023","Undeclared","Inner London - West","G6","430","420","70670","68150"
"In post","2023","Undeclared","Inner London - West","G7","795","780","57810","56080"
"In post","2023","Undeclared","Inner London - West","HEO","560","550","36650","35880"
"In post","2023","Undeclared","Inner London - West","SCS level","180","175","89760","81600"
"In post","2023","Undeclared","Inner London - West","SEO","565","550","44310","43650"
"In post","2023","Undeclared","Inner London - West","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Kent","AA","45","40","22150","23230"
"In post","2023","Undeclared","Kent","AO","170","150","28370","25610"
"In post","2023","Undeclared","Kent","EO","230","210","29900","28480"
"In post","2023","Undeclared","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Kent","HEO","115","110","35420","34300"
"In post","2023","Undeclared","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","SEO","60","55","45920","42020"
"In post","2023","Undeclared","Kent","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","Lancashire","AA","40","35","22560","23230"
"In post","2023","Undeclared","Lancashire","AO","350","310","25400","22220"
"In post","2023","Undeclared","Lancashire","EO","275","245","29490","28120"
"In post","2023","Undeclared","Lancashire","G6","15","15","[c]","[c]"
"In post","2023","Undeclared","Lancashire","G7","40","40","55830","54590"
"In post","2023","Undeclared","Lancashire","HEO","110","105","35470","34850"
"In post","2023","Undeclared","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","SEO","85","80","41880","41020"
"In post","2023","Undeclared","Lancashire","Unknown","35","35","31200","29050"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","AA","25","25","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","AO","145","130","25840","22220"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","EO","120","110","29550","28120"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","HEO","55","55","35450","34240"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","SEO","35","30","43740","42740"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","AA","25","20","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","AO","70","65","26530","24070"
"In post","2023","Undeclared","Lincolnshire","EO","75","75","30250","28120"
"In post","2023","Undeclared","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","HEO","40","40","36160","34300"
"In post","2023","Undeclared","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Merseyside","AA","30","25","[c]","[c]"
"In post","2023","Undeclared","Merseyside","AO","250","220","23960","22400"
"In post","2023","Undeclared","Merseyside","EO","245","225","28100","28120"
"In post","2023","Undeclared","Merseyside","G6","20","20","[c]","[c]"
"In post","2023","Undeclared","Merseyside","G7","65","65","56140","56870"
"In post","2023","Undeclared","Merseyside","HEO","125","120","34360","34700"
"In post","2023","Undeclared","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","SEO","110","105","42640","42140"
"In post","2023","Undeclared","Merseyside","Unknown","40","35","29860","27060"
"In post","2023","Undeclared","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","AA","30","25","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","AO","65","60","28060","22220"
"In post","2023","Undeclared","North Yorkshire","EO","60","60","28400","27620"
"In post","2023","Undeclared","North Yorkshire","G6","10","10","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","G7","35","35","54570","52330"
"In post","2023","Undeclared","North Yorkshire","HEO","65","65","33320","33830"
"In post","2023","Undeclared","North Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","SEO","55","50","39930","38690"
"In post","2023","Undeclared","North Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AA","30","30","21780","22130"
"In post","2023","Undeclared","Northern Ireland","AO","55","50","22700","22520"
"In post","2023","Undeclared","Northern Ireland","EO","30","30","28200","28110"
"In post","2023","Undeclared","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","HEO","55","50","34580","34700"
"In post","2023","Undeclared","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","AA","20","15","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","AO","345","300","22120","22500"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","EO","240","225","27840","28120"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","G6","25","25","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","G7","95","90","55000","56570"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","HEO","170","165","34370","34700"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","SEO","125","120","41930","42140"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Unknown","35","30","30870","29050"
"In post","2023","Undeclared","Outer London - East and North East","AA","40","35","26260","26630"
"In post","2023","Undeclared","Outer London - East and North East","AO","90","80","30280","28180"
"In post","2023","Undeclared","Outer London - East and North East","EO","100","90","34270","32520"
"In post","2023","Undeclared","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","AO","70","60","26430","26400"
"In post","2023","Undeclared","Outer London - South","EO","155","145","31770","31950"
"In post","2023","Undeclared","Outer London - South","G6","35","35","75620","76760"
"In post","2023","Undeclared","Outer London - South","G7","80","80","62340","61530"
"In post","2023","Undeclared","Outer London - South","HEO","130","125","37820","37690"
"In post","2023","Undeclared","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","SEO","90","85","46000","45960"
"In post","2023","Undeclared","Outer London - South","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","AA","45","40","24740","23500"
"In post","2023","Undeclared","Outer London - West and North West","AO","110","100","27900","25710"
"In post","2023","Undeclared","Outer London - West and North West","EO","200","180","31750","31950"
"In post","2023","Undeclared","Outer London - West and North West","G6","40","40","72730","70540"
"In post","2023","Undeclared","Outer London - West and North West","G7","110","105","57680","56500"
"In post","2023","Undeclared","Outer London - West and North West","HEO","120","115","37680","37280"
"In post","2023","Undeclared","Outer London - West and North West","SCS level","25","20","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","SEO","115","110","45280","44950"
"In post","2023","Undeclared","Outer London - West and North West","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","30","30","58140","56100"
"In post","2023","Undeclared","Overseas","HEO","35","35","39500","35810"
"In post","2023","Undeclared","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Shropshire and Staffordshire","AA","40","30","22830","23230"
"In post","2023","Undeclared","Shropshire and Staffordshire","AO","175","160","26630","25150"
"In post","2023","Undeclared","Shropshire and Staffordshire","EO","185","170","30040","28190"
"In post","2023","Undeclared","Shropshire and Staffordshire","G6","10","10","[c]","[c]"
"In post","2023","Undeclared","Shropshire and Staffordshire","G7","35","35","56090","56060"
"In post","2023","Undeclared","Shropshire and Staffordshire","HEO","75","75","35990","34850"
"In post","2023","Undeclared","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire and Staffordshire","SEO","75","70","43830","41920"
"In post","2023","Undeclared","Shropshire and Staffordshire","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","AA","20","20","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","AO","120","105","25830","22400"
"In post","2023","Undeclared","South Yorkshire","EO","135","125","29880","28120"
"In post","2023","Undeclared","South Yorkshire","G6","15","15","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","G7","50","50","54880","53900"
"In post","2023","Undeclared","South Yorkshire","HEO","105","100","34180","33270"
"In post","2023","Undeclared","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","SEO","95","90","41130","39000"
"In post","2023","Undeclared","South Yorkshire","Unknown","30","30","31720","30810"
"In post","2023","Undeclared","Southern Scotland","AA","5","5","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","AO","60","50","23030","22520"
"In post","2023","Undeclared","Southern Scotland","EO","35","35","28760","28120"
"In post","2023","Undeclared","Southern Scotland","G6","5","5","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","HEO","20","15","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Surrey, East and West Sussex","AA","50","45","24260","24270"
"In post","2023","Undeclared","Surrey, East and West Sussex","AO","170","150","28310","26350"
"In post","2023","Undeclared","Surrey, East and West Sussex","EO","150","135","30340","28480"
"In post","2023","Undeclared","Surrey, East and West Sussex","G6","20","20","[c]","[c]"
"In post","2023","Undeclared","Surrey, East and West Sussex","G7","35","35","56230","55770"
"In post","2023","Undeclared","Surrey, East and West Sussex","HEO","80","80","35980","34970"
"In post","2023","Undeclared","Surrey, East and West Sussex","SCS level","10","5","[c]","[c]"
"In post","2023","Undeclared","Surrey, East and West Sussex","SEO","75","75","44350","43290"
"In post","2023","Undeclared","Surrey, East and West Sussex","Unknown","35","30","34130","32050"
"In post","2023","Undeclared","Tees Valley and Durham","AA","65","55","23340","23230"
"In post","2023","Undeclared","Tees Valley and Durham","AO","285","240","28780","32910"
"In post","2023","Undeclared","Tees Valley and Durham","EO","180","165","30670","28120"
"In post","2023","Undeclared","Tees Valley and Durham","G6","10","10","[c]","[c]"
"In post","2023","Undeclared","Tees Valley and Durham","G7","25","25","[c]","[c]"
"In post","2023","Undeclared","Tees Valley and Durham","HEO","90","85","34580","32900"
"In post","2023","Undeclared","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tees Valley and Durham","SEO","50","45","45130","43380"
"In post","2023","Undeclared","Tees Valley and Durham","Unknown","35","30","31060","29050"
"In post","2023","Undeclared","Unknown","AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","EO","20","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","West Central Scotland","AA","30","30","22350","22180"
"In post","2023","Undeclared","West Central Scotland","AO","235","215","23640","22220"
"In post","2023","Undeclared","West Central Scotland","EO","195","175","28750","28120"
"In post","2023","Undeclared","West Central Scotland","G6","30","30","72770","72920"
"In post","2023","Undeclared","West Central Scotland","G7","45","40","56590","56000"
"In post","2023","Undeclared","West Central Scotland","HEO","145","140","34930","34400"
"In post","2023","Undeclared","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Central Scotland","SEO","60","60","44280","42740"
"In post","2023","Undeclared","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","West Midlands","AA","20","15","[c]","[c]"
"In post","2023","Undeclared","West Midlands","AO","240","215","22460","21780"
"In post","2023","Undeclared","West Midlands","EO","280","260","27850","28120"
"In post","2023","Undeclared","West Midlands","G6","30","30","68890","70320"
"In post","2023","Undeclared","West Midlands","G7","95","95","54670","53410"
"In post","2023","Undeclared","West Midlands","HEO","170","165","33650","34170"
"In post","2023","Undeclared","West Midlands","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","West Midlands","SEO","110","105","41450","41020"
