"Status","Year","Organisation","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Defence (excl. agencies)","Westminster","London","Unknown","600","595","46190","43480"
"In post","2023","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","Heterosexual / straight","2375","2275","36570","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","LGBO","55","55","37090","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","Undeclared","330","310","37990","36540"
"In post","2023","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","Unknown","360","345","36610","33830"
"In post","2023","Ministry of Defence (excl. agencies)","Wirral","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Wolverhampton","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Worcestershire CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Worcestershire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Worcestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","York","Outside London","Heterosexual / straight","145","140","29800","27140"
"In post","2023","Ministry of Defence (excl. agencies)","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","York","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","York","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Barking & Dagenham and Havering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bedford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Berkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bexley and Greenwich","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Birmingham","Outside London","Heterosexual / straight","145","140","43080","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Birmingham","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Birmingham","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Birmingham","Outside London","Unknown","35","35","38280","31270"
"In post","2023","Ministry of Justice (excl. agencies)","Blackburn with Darwen","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Blackburn with Darwen","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Blackpool","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Blackpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bradford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bradford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Breckland and South Norfolk","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Breckland and South Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Brighton and Hove","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Brighton and Hove","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Brighton and Hove","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bristol, City of","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bristol, City of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Bristol, City of","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Buckinghamshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Buckinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Buckinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Calderdale and Kirklees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Calderdale and Kirklees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cambridgeshire CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Camden and City of London","London","Heterosexual / straight","40","40","41070","35410"
"In post","2023","Ministry of Justice (excl. agencies)","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Camden and City of London","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Camden and City of London","London","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","70","70","40440","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Central Hampshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Central Valleys","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cheshire East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cheshire West and Chester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cheshire West and Chester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","City of Edinburgh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Croydon","London","Heterosexual / straight","55","55","52300","48070"
"In post","2023","Ministry of Justice (excl. agencies)","Croydon","London","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Croydon","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Croydon","London","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Darlington","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Derby","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Derby","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Devon CC","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Devon CC","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Dorset","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Dorset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Dudley","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Durham","Outside London","Heterosexual / straight","35","35","37990","34450"
"In post","2023","Ministry of Justice (excl. agencies)","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Durham","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Merseyside","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Sussex CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Sussex CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Essex Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","Heterosexual / straight","50","50","41140","37830"
"In post","2023","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gloucestershire CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gloucestershire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester North East","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester North East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester North West","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South West","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gwynedd","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Haringey and Islington","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Haringey and Islington","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Haringey and Islington","London","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Harrow and Hillingdon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Herefordshire, County of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hertfordshire CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hertfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Isle of Wight","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lambeth","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lambeth","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lancaster and Wyre","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Leeds","Outside London","Heterosexual / straight","320","315","39580","37680"
