"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","Inner London - East","20","[c]","31390","32000"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","Inner London - West","170","[c]","31750","32000"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Cabinet Office","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Work and Pensions","Inner London - West","30","[c]","41430","39150"
"Leaver Dept.","2023","20-29","Unknown","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Work and Pensions","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department for Work and Pensions","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care","Inner London - West","120","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Department of Health and Social Care","West Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Foreign, Commonwealth and Development Office","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland Office","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Office of Gas and Electricity Markets","Inner London - East","15","[c]","33960","34240"
"Leaver Dept.","2023","20-29","Unknown","Office of Gas and Electricity Markets","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Office of the Secretary of State for Scotland","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scottish Government","Eastern Scotland","10","[c]","35280","36330"
"Leaver Dept.","2023","20-29","Unknown","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Welsh Government","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Welsh Government","East Wales","10","[c]","28380","26340"
"Leaver Dept.","2023","20-29","Unknown","Welsh Government","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Welsh Government","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Cabinet Office","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for Education","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for Education","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Food Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Food Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","HM Treasury","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Home Office","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Home Office","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","41010","39890"
"Leaver Dept.","2023","30-39","Analysis","Ministry of Defence","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Ministry of Justice","Inner London - East","15","[c]","46670","42010"
"Leaver Dept.","2023","30-39","Analysis","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","UK Statistics Authority","East Wales","15","[c]","37210","37470"
"Leaver Dept.","2023","30-39","Analysis","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Analysis","UK Statistics Authority","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Cabinet Office","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Cabinet Office","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Education","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Education","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Transport","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","38670","40600"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Commercial","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Cabinet Office","Inner London - West","15","[c]","44140","41870"
"Leaver Dept.","2023","30-39","Communications","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for Business, Energy and Industrial Strategy","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for Education","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for Levelling Up, Housing and Communities","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Home Office","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","UK Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Communications","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Cabinet Office","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Counter Fraud","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Department for Work and Pensions","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Department for Work and Pensions","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Department for Work and Pensions","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Debt","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
