"Status","Year","Age","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Project Delivery","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Project Delivery","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Inner London - West","SEO/HEO","10","[c]","37460","37870"
"Leaver Dept.","2023","30-39","Security","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","North Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","East Wales","SEO/HEO","10","[c]","37360","38160"
"Leaver Dept.","2023","30-39","Unknown","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Eastern Scotland","SEO/HEO","10","[c]","40770","40510"
"Leaver Dept.","2023","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Inner London - West","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Inner London - West","G6/G7","95","[c]","59850","55850"
"Leaver Dept.","2023","30-39","Unknown","Inner London - West","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Inner London - West","SEO/HEO","110","[c]","34130","32000"
"Leaver Dept.","2023","30-39","Unknown","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Southern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Central Scotland","SEO/HEO","10","[c]","36950","34730"
"Leaver Dept.","2023","30-39","Unknown","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","West Yorkshire","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Inner London - West","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Analysis","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Inner London - West","G6/G7","20","[c]","61190","61330"
"Leaver Dept.","2023","40-49","Communications","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","West Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
