"Status","Year","Organisation","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Prison and Probation Service","Operational Delivery","North Northamptonshire","100","95","30090","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","North Nottinghamshire","725","690","30920","28880"
"In post","2023","HM Prison and Probation Service","Operational Delivery","North Yorkshire CC","130","120","30270","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","North and North East Lincolnshire","150","140","30220","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","North and West Norfolk","375","345","31560","32000"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Northumberland","70","65","31140","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Norwich and East Norfolk","745","710","28950","28880"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Nottingham","835","780","30830","30440"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Oxfordshire CC","850","800","33510","32410"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Peterborough","185","170","33320","29740"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Plymouth","175","160","29890","26840"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Portsmouth","120","105","30130","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Powys","30","25","29440","26840"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Redbridge and Waltham Forest","155","145","34220","33050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Sandwell","120","110","28050","25300"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Sefton","105","100","29750","26840"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Sheffield","245","230","30420","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Shropshire","410","385","31430","32060"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Somerset CC","155","140","29560","26840"
"In post","2023","HM Prison and Probation Service","Operational Delivery","South Hampshire","140","130","28400","25300"
"In post","2023","HM Prison and Probation Service","Operational Delivery","South Nottinghamshire","385","365","31140","29890"
"In post","2023","HM Prison and Probation Service","Operational Delivery","South Teesside","180","165","29880","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","South West Wales","135","130","29420","26840"
"In post","2023","HM Prison and Probation Service","Operational Delivery","South and West Derbyshire","475","440","31650","30410"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Southampton","160","145","29970","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Southend-on-Sea","85","75","29360","27940"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Staffordshire CC","2135","2015","32060","30440"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Stoke-on-Trent","175","160","30760","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Suffolk CC","1205","1120","31400","30880"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Sunderland","80","80","29920","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Swansea","560","515","30620","30140"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Swindon","85","80","30100","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Telford and Wrekin","70","65","31970","26840"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Torbay","80","70","31340","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Tower Hamlets","100","95","33920","33050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Tyneside","500","470","30040","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Unknown","70","65","27600","28880"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Wakefield","1210","1125","31380","30440"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Walsall","85","75","29030","28480"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Wandsworth","635","615","35110","33800"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Warrington","715","675","31490","30410"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Warwickshire CC","240","220","33590","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","West Cumbria","270","255","30710","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","West Essex","40","40","29150","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","West Kent","30","30","29170","26840"
"In post","2023","HM Prison and Probation Service","Operational Delivery","West Northamptonshire","455","425","31360","30410"
"In post","2023","HM Prison and Probation Service","Operational Delivery","West Surrey","625","580","33000","31890"
"In post","2023","HM Prison and Probation Service","Operational Delivery","West Sussex (North East)","60","60","29380","27940"
"In post","2023","HM Prison and Probation Service","Operational Delivery","West Sussex (South West)","270","255","30970","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Westminster","425","415","54750","51840"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Wiltshire","410","390","30760","28880"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Wirral","150","145","30040","26840"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Wolverhampton","165","155","29480","29050"
"In post","2023","HM Prison and Probation Service","Operational Delivery","Worcestershire CC","1215","1160","31100","29890"
"In post","2023","HM Prison and Probation Service","Operational Delivery","York","235","215","32360","30940"
"In post","2023","HM Prison and Probation Service","Policy","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Birmingham","30","30","23660","19360"
"In post","2023","HM Prison and Probation Service","Policy","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Croydon","40","40","44680","42420"
"In post","2023","HM Prison and Probation Service","Policy","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Durham","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","East Merseyside","35","30","43960","37710"
"In post","2023","HM Prison and Probation Service","Policy","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Leeds","15","15","53550","45220"
"In post","2023","HM Prison and Probation Service","Policy","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Manchester","10","10","44950","40740"
"In post","2023","HM Prison and Probation Service","Policy","Medway","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Nottingham","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Sheffield","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Westminster","75","75","54210","54930"
"In post","2023","HM Prison and Probation Service","Policy","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Policy","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Barnsley, Doncaster and Rotherham","30","30","34220","30940"
"In post","2023","HM Prison and Probation Service","Psychology","Bath and North East Somerset, North Somerset and South Gloucestershire","20","15","47320","45620"
"In post","2023","HM Prison and Probation Service","Psychology","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Bexley and Greenwich","25","25","37050","31970"
"In post","2023","HM Prison and Probation Service","Psychology","Birmingham","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Breckland and South Norfolk","25","25","30830","28480"
"In post","2023","HM Prison and Probation Service","Psychology","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Buckinghamshire","60","50","38330","32050"
"In post","2023","HM Prison and Probation Service","Psychology","Cambridgeshire CC","45","45","38810","32420"
"In post","2023","HM Prison and Probation Service","Psychology","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Central Hampshire","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Cheshire East","10","10","39180","31680"
"In post","2023","HM Prison and Probation Service","Psychology","Chorley and West Lancashire","75","75","36180","31670"
"In post","2023","HM Prison and Probation Service","Psychology","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Devon CC","30","30","39210","32050"
"In post","2023","HM Prison and Probation Service","Psychology","Dorset","15","15","35290","28480"
"In post","2023","HM Prison and Probation Service","Psychology","Durham","80","75","41660","39670"
"In post","2023","HM Prison and Probation Service","Psychology","East Riding of Yorkshire","35","30","34180","30940"
"In post","2023","HM Prison and Probation Service","Psychology","East Surrey","15","15","40060","34440"
"In post","2023","HM Prison and Probation Service","Psychology","East Sussex CC","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Flintshire and Wrexham","30","30","35580","31670"
"In post","2023","HM Prison and Probation Service","Psychology","Greater Manchester North East","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Haringey and Islington","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Hartlepool and Stockton-on-Tees","15","15","34970","30940"
"In post","2023","HM Prison and Probation Service","Psychology","Heart of Essex","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Hertfordshire CC","15","10","40090","32050"
"In post","2023","HM Prison and Probation Service","Psychology","Hounslow and Richmond upon Thames","25","25","35720","33650"
"In post","2023","HM Prison and Probation Service","Psychology","Isle of Wight","30","25","34400","28480"
"In post","2023","HM Prison and Probation Service","Psychology","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Kent Thames Gateway","35","35","33130","30940"
"In post","2023","HM Prison and Probation Service","Psychology","Kingston upon Hull, City of","30","30","36270","31680"
"In post","2023","HM Prison and Probation Service","Psychology","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Leeds","45","45","37790","31670"
"In post","2023","HM Prison and Probation Service","Psychology","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Leicestershire CC and Rutland","50","50","36410","32050"
"In post","2023","HM Prison and Probation Service","Psychology","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Lincolnshire CC","10","10","40990","32050"
"In post","2023","HM Prison and Probation Service","Psychology","Liverpool","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Manchester","25","25","39420","31670"
"In post","2023","HM Prison and Probation Service","Psychology","Medway","20","20","34830","30940"
"In post","2023","HM Prison and Probation Service","Psychology","Mid Lancashire","15","15","47480","45620"
"In post","2023","HM Prison and Probation Service","Psychology","Milton Keynes","20","20","39040","32420"
"In post","2023","HM Prison and Probation Service","Psychology","Monmouthshire and Newport","20","20","36660","32420"
"In post","2023","HM Prison and Probation Service","Psychology","North Nottinghamshire","20","20","36500","31670"
"In post","2023","HM Prison and Probation Service","Psychology","North and West Norfolk","25","25","34250","29710"
"In post","2023","HM Prison and Probation Service","Psychology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Oxfordshire CC","15","15","34790","31670"
"In post","2023","HM Prison and Probation Service","Psychology","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Shropshire","10","10","30750","28480"
"In post","2023","HM Prison and Probation Service","Psychology","South Nottinghamshire","70","65","35490","31670"
"In post","2023","HM Prison and Probation Service","Psychology","South and West Derbyshire","15","15","38560","32050"
"In post","2023","HM Prison and Probation Service","Psychology","Staffordshire CC","105","100","34300","30940"
"In post","2023","HM Prison and Probation Service","Psychology","Suffolk CC","50","45","42300","32420"
"In post","2023","HM Prison and Probation Service","Psychology","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Wakefield","35","35","39350","32420"
"In post","2023","HM Prison and Probation Service","Psychology","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Warrington","15","15","32240","28480"
"In post","2023","HM Prison and Probation Service","Psychology","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","West Northamptonshire","10","10","36040","29710"
"In post","2023","HM Prison and Probation Service","Psychology","West Surrey","20","15","41130","36850"
"In post","2023","HM Prison and Probation Service","Psychology","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Psychology","Westminster","10","10","49430","41440"
"In post","2023","HM Prison and Probation Service","Psychology","Wiltshire","25","25","31920","28480"
"In post","2023","HM Prison and Probation Service","Psychology","Worcestershire CC","30","30","37770","32420"
"In post","2023","HM Prison and Probation Service","Psychology","York","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Security","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Security","Durham","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Security","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Security","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Security","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Security","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Security","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Security","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Security","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Statistics","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Statistics","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Statistics","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Statistics","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Statistics","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Commercial","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Commercial","Greater Manchester South West","50","50","39590","41960"
"In post","2023","HM Revenue and Customs (excl. agencies)","Commercial","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Commercial","Telford and Wrekin","15","15","41130","42510"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Belfast","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Birmingham","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Bristol, City of","10","10","52210","54190"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Croydon","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Durham","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Greater Manchester South West","15","15","50830","55290"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Hackney and Newham","20","20","52980","46100"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Leeds","10","10","56640","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Liverpool","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Nottingham","30","30","45120","42510"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Tyneside","40","35","44120","42140"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Communications","Westminster","50","50","55630","48230"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Belfast","95","95","32630","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Berkshire","25","25","38740","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Birmingham","160","150","34570","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Bristol, City of","95","90","33990","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Cardiff and Vale of Glamorgan","100","95","34430","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","City of Edinburgh","25","25","29330","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Croydon","190","180","40330","39450"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","East Kent","40","40","33800","29730"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Greater Manchester South West","270","260","34020","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Hackney and Newham","380","375","40660","39450"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Leeds","275","265","35470","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Liverpool","15","15","55190","57970"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","North Lanarkshire","90","85","31530","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Nottingham","185","180","34850","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Portsmouth","75","75","38330","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Suffolk CC","110","105","29980","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Counter Fraud","Tyneside","160","160","31110","28130"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Belfast","45","45","36930","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Birmingham","70","65","40150","35330"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Bradford","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Bristol, City of","65","65","41600","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Cardiff and Vale of Glamorgan","30","30","40250","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","City of Edinburgh","75","75","42580","41780"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Croydon","40","40","46350","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Glasgow City","80","80","39180","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Greater Manchester South West","230","225","40520","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Hackney and Newham","320","315","49230","45170"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Leeds","310","295","40310","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Liverpool","110","105","40520","36990"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Mid Lancashire","25","20","36540","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Nottingham","30","30","36040","34850"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Sefton","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","South Lanarkshire","20","20","42140","41780"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Southend-on-Sea","55","50","36990","36990"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Sunderland","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Telford and Wrekin","420","410","46040","42790"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Tyneside","590","575","45370","42510"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","West Sussex (South West)","160","155","43520","42140"
"In post","2023","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Westminster","10","10","72680","65230"
"In post","2023","HM Revenue and Customs (excl. agencies)","Economics","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Economics","Croydon","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Economics","Greater Manchester South West","45","45","41040","35000"
"In post","2023","HM Revenue and Customs (excl. agencies)","Economics","Hackney and Newham","30","30","48890","39450"
"In post","2023","HM Revenue and Customs (excl. agencies)","Economics","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Economics","Liverpool","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Economics","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Economics","Westminster","70","70","56270","62150"
"In post","2023","HM Revenue and Customs (excl. agencies)","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Finance","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Finance","Bradford","10","10","27960","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Finance","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Finance","Croydon","60","60","50770","42060"
"In post","2023","HM Revenue and Customs (excl. agencies)","Finance","Durham","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Finance","Glasgow City","135","115","28390","22520"
"In post","2023","HM Revenue and Customs (excl. agencies)","Finance","Greater Manchester South West","35","35","42680","42140"
