"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","SEO","20","[c]","43790","39530"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","G6","15","[c]","72200","72580"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","G7","40","[c]","54930","54390"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","HEO","20","[c]","32340","31270"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","SEO","35","[c]","39350","38470"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Knowledge and Information Management","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Operational Research","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","South West (England)","AA","15","[c]","18750","19080"
"Leaver CS","2023","Digital, Data & Technology","Other","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Other","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Policy","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Science and Engineering","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Science and Engineering","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Science and Engineering","South West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Science and Engineering","South West (England)","HEO","10","[c]","34140","33430"
"Leaver CS","2023","Digital, Data & Technology","Science and Engineering","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Security","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Security","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Security","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Tax","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Tax","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","London","AO","15","[c]","18980","18300"
"Leaver CS","2023","Digital, Data & Technology","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","London","G6","25","[c]","68020","67420"
"Leaver CS","2023","Digital, Data & Technology","Unknown","London","G7","80","[c]","56850","56430"
"Leaver CS","2023","Digital, Data & Technology","Unknown","London","HEO","10","[c]","34720","34550"
"Leaver CS","2023","Digital, Data & Technology","Unknown","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","London","SEO","15","[c]","42510","41870"
"Leaver CS","2023","Digital, Data & Technology","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Commercial","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Commercial","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Corporate Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","East of England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","East of England","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","London","AO","10","[c]","24750","25610"
"Leaver CS","2023","Finance","Finance","London","EO","25","[c]","28230","29660"
"Leaver CS","2023","Finance","Finance","London","G6","25","[c]","70320","71130"
"Leaver CS","2023","Finance","Finance","London","G7","30","[c]","56190","55150"
"Leaver CS","2023","Finance","Finance","London","HEO","40","[c]","36530","36570"
"Leaver CS","2023","Finance","Finance","London","SCS level","15","[c]","103600","100110"
"Leaver CS","2023","Finance","Finance","London","SEO","45","[c]","45880","44140"
"Leaver CS","2023","Finance","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","North East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","North East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","North West (England)","EO","15","[c]","27210","27570"
"Leaver CS","2023","Finance","Finance","North West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","North West (England)","G7","15","[c]","55790","55590"
"Leaver CS","2023","Finance","Finance","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","North West (England)","SEO","15","[c]","39560","38470"
"Leaver CS","2023","Finance","Finance","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Scotland","HEO","15","[c]","35480","34240"
"Leaver CS","2023","Finance","Finance","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","South East (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","South East (England)","EO","20","[c]","27200","26960"
"Leaver CS","2023","Finance","Finance","South East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","South East (England)","G7","15","[c]","57870","59180"
"Leaver CS","2023","Finance","Finance","South East (England)","HEO","25","[c]","33780","34140"
"Leaver CS","2023","Finance","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","South East (England)","SEO","15","[c]","44630","41980"
"Leaver CS","2023","Finance","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","South West (England)","AO","15","[c]","22610","22010"
"Leaver CS","2023","Finance","Finance","South West (England)","EO","25","[c]","26890","27140"
"Leaver CS","2023","Finance","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","South West (England)","G7","15","[c]","56400","56180"
"Leaver CS","2023","Finance","Finance","South West (England)","HEO","25","[c]","34040","33730"
"Leaver CS","2023","Finance","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","South West (England)","SEO","25","[c]","46270","45020"
"Leaver CS","2023","Finance","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Wales","EO","10","[c]","26970","26960"
"Leaver CS","2023","Finance","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Wales","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","West Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Yorkshire and The Humber","AO","15","[c]","21580","21690"
"Leaver CS","2023","Finance","Finance","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Yorkshire and The Humber","HEO","10","[c]","33460","34170"
"Leaver CS","2023","Finance","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Finance","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Human Resources","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Scotland","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Yorkshire and The Humber","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Operational Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Other","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Security","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Tax","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Tax","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Tax","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","East Midlands (England)","AO","10","[c]","21810","22150"
"Leaver CS","2023","Grants Management","Operational Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","North East (England)","AO","10","[c]","21410","21300"
"Leaver CS","2023","Grants Management","Operational Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","North West (England)","AO","50","[c]","21770","21720"
"Leaver CS","2023","Grants Management","Operational Delivery","North West (England)","EO","10","[c]","25410","25920"
"Leaver CS","2023","Grants Management","Operational Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Operational Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
