"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Operational Research","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Midlands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Research","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cornwall and Isles of Scilly","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cumbria","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cumbria","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cumbria","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Eastern Scotland","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","30","[c]","37980","38790"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Hampshire and Isle of Wight","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Highlands and Islands","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Other","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Highlands and Islands","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","SEO/HEO","Heterosexual / straight","35","[c]","37300","36330"
"Leaver CS","2023","Other","Inner London - West","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Inner London - West","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Kent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lancashire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lancashire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lancashire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lincolnshire","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
