"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Social Security Scotland","Outside London","EO","Male","550","545","29720","29100"
"In post","2023","Social Security Scotland","Outside London","G6/G7","Female","110","105","63970","59870"
"In post","2023","Social Security Scotland","Outside London","G6/G7","Male","95","95","66870","65280"
"In post","2023","Social Security Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Outside London","SEO/HEO","Female","580","550","38140","36330"
"In post","2023","Social Security Scotland","Outside London","SEO/HEO","Male","355","350","39890","38330"
"In post","2023","Standards and Testing Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Outside London","EO","Female","10","10","[c]","[c]"
"In post","2023","Standards and Testing Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Outside London","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Standards and Testing Agency","Outside London","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Standards and Testing Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Outside London","SEO/HEO","Female","35","30","35570","37590"
"In post","2023","Standards and Testing Agency","Outside London","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Outside London","AA/AO","Female","75","70","23880","24890"
"In post","2023","Student Awards Agency for Scotland","Outside London","AA/AO","Male","40","40","24130","24890"
"In post","2023","Student Awards Agency for Scotland","Outside London","EO","Female","40","40","30520","29450"
"In post","2023","Student Awards Agency for Scotland","Outside London","EO","Male","25","25","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Outside London","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Outside London","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Outside London","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Outside London","SEO/HEO","Male","35","35","44290","43330"
"In post","2023","Submarine Delivery Agency","Outside London","Unknown","Female","655","625","39140","35200"
"In post","2023","Submarine Delivery Agency","Outside London","Unknown","Male","1405","1385","45110","42620"
"In post","2023","Submarine Delivery Agency","Overseas","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Outside London","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Outside London","EO","Female","25","25","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Outside London","EO","Male","5","5","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Outside London","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2023","Teaching Regulation Agency","Outside London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","London","AA/AO","Female","45","40","25530","25810"
"In post","2023","The Insolvency Service","London","AA/AO","Male","25","20","[c]","[c]"
"In post","2023","The Insolvency Service","London","EO","Female","25","25","[c]","[c]"
"In post","2023","The Insolvency Service","London","EO","Male","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","London","G6/G7","Female","30","30","63690","61590"
"In post","2023","The Insolvency Service","London","G6/G7","Male","30","30","[c]","[c]"
"In post","2023","The Insolvency Service","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","London","SEO/HEO","Female","80","75","40810","39670"
"In post","2023","The Insolvency Service","London","SEO/HEO","Male","80","80","42110","42870"
"In post","2023","The Insolvency Service","Outside London","AA/AO","Female","265","240","22060","22180"
"In post","2023","The Insolvency Service","Outside London","AA/AO","Male","150","145","22090","22180"
"In post","2023","The Insolvency Service","Outside London","EO","Female","95","85","25910","25950"
"In post","2023","The Insolvency Service","Outside London","EO","Male","55","55","26330","25950"
"In post","2023","The Insolvency Service","Outside London","G6/G7","Female","50","50","57350","54720"
"In post","2023","The Insolvency Service","Outside London","G6/G7","Male","50","45","58840","55940"
"In post","2023","The Insolvency Service","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Outside London","SEO/HEO","Female","355","335","38160","40280"
"In post","2023","The Insolvency Service","Outside London","SEO/HEO","Male","285","280","38420","38980"
"In post","2023","The National Archives","London","AA/AO","Female","35","35","23630","23460"
"In post","2023","The National Archives","London","AA/AO","Male","50","45","23390","23460"
"In post","2023","The National Archives","London","EO","Female","40","35","26180","25510"
"In post","2023","The National Archives","London","EO","Male","35","35","26680","25810"
"In post","2023","The National Archives","London","G6/G7","Female","55","55","52840","52050"
"In post","2023","The National Archives","London","G6/G7","Male","50","50","55130","53510"
"In post","2023","The National Archives","London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","The National Archives","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","London","SEO/HEO","Female","175","165","35750","34970"
"In post","2023","The National Archives","London","SEO/HEO","Male","130","130","38100","36000"
"In post","2023","The National Archives","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Transport Scotland","Outside London","AA/AO","Female","25","25","[c]","[c]"
"In post","2023","Transport Scotland","Outside London","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Transport Scotland","Outside London","EO","Female","25","20","[c]","[c]"
"In post","2023","Transport Scotland","Outside London","EO","Male","15","15","[c]","[c]"
"In post","2023","Transport Scotland","Outside London","G6/G7","Female","60","60","65270","65280"
"In post","2023","Transport Scotland","Outside London","G6/G7","Male","95","90","68380","68540"
"In post","2023","Transport Scotland","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Transport Scotland","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Transport Scotland","Outside London","SEO/HEO","Female","140","135","42110","41640"
"In post","2023","Transport Scotland","Outside London","SEO/HEO","Male","140","140","44980","44890"
"In post","2023","UK Debt Management Office","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Debt Management Office","London","EO","Male","5","5","[c]","[c]"
"In post","2023","UK Debt Management Office","London","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","UK Debt Management Office","London","G6/G7","Male","45","45","79690","75080"
"In post","2023","UK Debt Management Office","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Debt Management Office","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Debt Management Office","London","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","UK Debt Management Office","London","SEO/HEO","Male","30","30","46040","42840"
"In post","2023","UK Export Finance","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","London","EO","Female","35","35","32390","32300"
"In post","2023","UK Export Finance","London","EO","Male","30","30","[c]","[c]"
"In post","2023","UK Export Finance","London","G6/G7","Female","65","65","67280","66640"
"In post","2023","UK Export Finance","London","G6/G7","Male","115","115","66460","64210"
"In post","2023","UK Export Finance","London","SCS level","Female","10","10","[c]","[c]"
"In post","2023","UK Export Finance","London","SCS level","Male","20","20","[c]","[c]"
"In post","2023","UK Export Finance","London","SEO/HEO","Female","110","105","41750","42000"
"In post","2023","UK Export Finance","London","SEO/HEO","Male","105","105","43650","43270"
"In post","2023","UK Export Finance","Outside London","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","UK Export Finance","Outside London","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","London","AA/AO","Female","115","95","24760","24780"
"In post","2023","UK Health Security Agency","London","AA/AO","Male","45","45","24570","24490"
"In post","2023","UK Health Security Agency","London","EO","Female","205","195","29170","28360"
"In post","2023","UK Health Security Agency","London","EO","Male","75","75","28590","27960"
"In post","2023","UK Health Security Agency","London","G6/G7","Female","415","390","61880","56500"
"In post","2023","UK Health Security Agency","London","G6/G7","Male","295","290","63330","60130"
"In post","2023","UK Health Security Agency","London","SCS level","Female","80","75","110950","108700"
"In post","2023","UK Health Security Agency","London","SCS level","Male","80","70","104640","99520"
"In post","2023","UK Health Security Agency","London","SEO/HEO","Female","605","585","38700","40880"
"In post","2023","UK Health Security Agency","London","SEO/HEO","Male","305","300","39540","40880"
"In post","2023","UK Health Security Agency","Outside London","AA/AO","Female","270","235","21840","21480"
"In post","2023","UK Health Security Agency","Outside London","AA/AO","Male","130","120","21570","20940"
"In post","2023","UK Health Security Agency","Outside London","EO","Female","290","275","25820","25110"
"In post","2023","UK Health Security Agency","Outside London","EO","Male","105","105","25880","25490"
"In post","2023","UK Health Security Agency","Outside London","G6/G7","Female","565","540","57300","53620"
"In post","2023","UK Health Security Agency","Outside London","G6/G7","Male","380","370","59200","54920"
"In post","2023","UK Health Security Agency","Outside London","SCS level","Female","95","85","109020","105200"
"In post","2023","UK Health Security Agency","Outside London","SCS level","Male","90","85","114670","118220"
"In post","2023","UK Health Security Agency","Outside London","SEO/HEO","Female","860","800","36390","37060"
"In post","2023","UK Health Security Agency","Outside London","SEO/HEO","Male","410","405","36580","37060"
"In post","2023","UK Health Security Agency","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Outside London","AA/AO","Female","30","25","[c]","[c]"
"In post","2023","UK Hydrographic Office","Outside London","AA/AO","Male","35","35","21750","21690"
"In post","2023","UK Hydrographic Office","Outside London","EO","Female","105","95","28030","27610"
"In post","2023","UK Hydrographic Office","Outside London","EO","Male","155","150","28460","27610"
"In post","2023","UK Hydrographic Office","Outside London","G6/G7","Female","30","30","57440","55470"
"In post","2023","UK Hydrographic Office","Outside London","G6/G7","Male","80","75","60350","57420"
"In post","2023","UK Hydrographic Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Outside London","SEO/HEO","Female","180","170","38220","34370"
"In post","2023","UK Hydrographic Office","Outside London","SEO/HEO","Male","315","305","39280","36050"
"In post","2023","UK Hydrographic Office","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Hydrographic Office","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","London","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","UK Space Agency","London","G6/G7","Male","35","35","58390","55120"
"In post","2023","UK Space Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","London","SEO/HEO","Female","40","40","39380","41060"
"In post","2023","UK Space Agency","London","SEO/HEO","Male","40","40","40120","41360"
"In post","2023","UK Space Agency","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Outside London","G6/G7","Female","30","30","54270","50710"
"In post","2023","UK Space Agency","Outside London","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","UK Space Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Space Agency","Outside London","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","UK Space Agency","Outside London","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","UK Statistics Authority","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","EO","Male","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","London","G6/G7","Female","40","40","60190","60810"
"In post","2023","UK Statistics Authority","London","G6/G7","Male","45","40","59460","57270"
"In post","2023","UK Statistics Authority","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","SCS level","Female","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","London","SCS level","Male","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","London","SEO/HEO","Female","105","100","38110","39300"
"In post","2023","UK Statistics Authority","London","SEO/HEO","Male","80","80","37390","34560"
"In post","2023","UK Statistics Authority","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Outside London","AA/AO","Female","870","605","21350","21200"
"In post","2023","UK Statistics Authority","Outside London","AA/AO","Male","640","470","21610","21200"
"In post","2023","UK Statistics Authority","Outside London","EO","Female","445","405","25390","24840"
"In post","2023","UK Statistics Authority","Outside London","EO","Male","255","245","25330","24840"
"In post","2023","UK Statistics Authority","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Outside London","G6/G7","Female","595","565","53980","51460"
"In post","2023","UK Statistics Authority","Outside London","G6/G7","Male","535","530","55570","52490"
"In post","2023","UK Statistics Authority","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Outside London","SCS level","Female","25","25","[c]","[c]"
"In post","2023","UK Statistics Authority","Outside London","SCS level","Male","40","35","83990","74540"
"In post","2023","UK Statistics Authority","Outside London","SEO/HEO","Female","1360","1285","35030","34370"
"In post","2023","UK Statistics Authority","Outside London","SEO/HEO","Male","1045","1030","35360","37690"
"In post","2023","UK Statistics Authority","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","EO","Female","15","15","[c]","[c]"
"In post","2023","UK Supreme Court","London","EO","Male","10","10","[c]","[c]"
"In post","2023","UK Supreme Court","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","UK Supreme Court","London","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Valuation Office Agency","London","AA/AO","Female","35","30","27320","26920"
"In post","2023","Valuation Office Agency","London","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","Valuation Office Agency","London","EO","Female","110","100","31740","31540"
"In post","2023","Valuation Office Agency","London","EO","Male","75","75","31300","31540"
"In post","2023","Valuation Office Agency","London","G6/G7","Female","50","45","65350","65030"
"In post","2023","Valuation Office Agency","London","G6/G7","Male","60","55","67030","66080"
"In post","2023","Valuation Office Agency","London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","London","SEO/HEO","Female","125","120","43010","40780"
"In post","2023","Valuation Office Agency","London","SEO/HEO","Male","170","165","42300","40070"
"In post","2023","Valuation Office Agency","Outside London","AA/AO","Female","525","470","22600","22520"
"In post","2023","Valuation Office Agency","Outside London","AA/AO","Male","355","345","22550","22520"
"In post","2023","Valuation Office Agency","Outside London","EO","Female","425","380","27370","27740"
"In post","2023","Valuation Office Agency","Outside London","EO","Male","325","315","27100","27380"
"In post","2023","Valuation Office Agency","Outside London","G6/G7","Female","165","155","58650","58970"
"In post","2023","Valuation Office Agency","Outside London","G6/G7","Male","225","215","59650","58970"
"In post","2023","Valuation Office Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","Outside London","SEO/HEO","Female","620","570","38210","35020"
"In post","2023","Valuation Office Agency","Outside London","SEO/HEO","Male","675","650","38800","35020"
"In post","2023","Vehicle Certification Agency","Outside London","AA/AO","Female","35","30","22460","22500"
"In post","2023","Vehicle Certification Agency","Outside London","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Outside London","EO","Female","20","20","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Outside London","EO","Male","20","20","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Outside London","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Outside London","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Outside London","SEO/HEO","Male","75","70","40490","39680"
"In post","2023","Vehicle Certification Agency","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Overseas","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Outside London","AA/AO","Female","20","20","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Outside London","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Outside London","EO","Female","15","15","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Outside London","EO","Male","5","5","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Outside London","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Outside London","G6/G7","Male","35","35","59240","58180"
"In post","2023","Veterinary Medicines Directorate","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Outside London","SEO/HEO","Female","40","40","37830","39090"
"In post","2023","Veterinary Medicines Directorate","Outside London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","EO","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","EO","Male","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Outside London","EO","Female","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Outside London","EO","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Outside London","G6/G7","Female","20","15","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Outside London","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Outside London","SEO/HEO","Female","55","50","46020","43850"
"In post","2023","Water Services Regulation Authority","Outside London","SEO/HEO","Male","55","55","48570","47780"
"In post","2023","Welsh Government (excl. agencies)","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","London","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Outside London","AA/AO","Female","520","465","25100","25620"
"In post","2023","Welsh Government (excl. agencies)","Outside London","AA/AO","Male","315","300","25160","25620"
"In post","2023","Welsh Government (excl. agencies)","Outside London","EO","Female","615","565","29810","30610"
"In post","2023","Welsh Government (excl. agencies)","Outside London","EO","Male","445","435","29920","30610"
"In post","2023","Welsh Government (excl. agencies)","Outside London","G6/G7","Female","620","585","63950","63900"
"In post","2023","Welsh Government (excl. agencies)","Outside London","G6/G7","Male","520","505","65220","63900"
"In post","2023","Welsh Government (excl. agencies)","Outside London","SCS level","Female","80","75","87040","81600"
"In post","2023","Welsh Government (excl. agencies)","Outside London","SCS level","Male","105","105","92540","83390"
"In post","2023","Welsh Government (excl. agencies)","Outside London","SEO/HEO","Female","1720","1600","42630","39690"
"In post","2023","Welsh Government (excl. agencies)","Outside London","SEO/HEO","Male","1000","975","43060","41700"
"In post","2023","Welsh Government (excl. agencies)","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outside London","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outside London","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outside London","EO","Female","10","10","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outside London","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outside London","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outside London","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outside London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Wilton Park","Outside London","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Wilton Park","Outside London","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Wilton Park","Outside London","EO","Female","25","20","[c]","[c]"
"In post","2023","Wilton Park","Outside London","EO","Male","5","5","[c]","[c]"
"In post","2023","Wilton Park","Outside London","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Wilton Park","Outside London","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Wilton Park","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Wilton Park","Outside London","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","Wilton Park","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Accountant in Bankruptcy","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","London","G6/G7","Female","[c]","[c]","[c]","[c]"
