"Status","Year","Disability","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Home Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Hounslow and Richmond upon Thames","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Lambeth","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Leeds","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Liverpool","115","[c]","26100","25880"
"Leaver CS","2023","Declared non-disabled","Home Office","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Manchester","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Peterborough","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Portsmouth","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Sefton","50","[c]","25260","22400"
"Leaver CS","2023","Declared non-disabled","Home Office","Sheffield","85","[c]","29340","25880"
"Leaver CS","2023","Declared non-disabled","Home Office","Solihull","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Thurrock","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","West Essex","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","West Sussex (North East)","35","[c]","28260","28350"
"Leaver CS","2023","Declared non-disabled","Home Office","Westminster","160","[c]","50700","44930"
"Leaver CS","2023","Declared non-disabled","Home Office","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Home Office","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","Monmouthshire and Newport","45","[c]","38990","35370"
"Leaver CS","2023","Declared non-disabled","Intellectual Property Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Liverpool","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal Aid Agency","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Ards and North Down","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Southampton","45","[c]","43370","40180"
"Leaver CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","60","[c]","59710","57700"
"Leaver CS","2023","Declared non-disabled","Met Office","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","Devon CC","125","[c]","36550","35310"
"Leaver CS","2023","Declared non-disabled","Met Office","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Met Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Ards and North Down","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","110","[c]","42600","41200"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Berkshire","60","[c]","35060","30560"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Buckinghamshire","40","[c]","35170","33530"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cambridgeshire CC","55","[c]","39820","35000"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Camden and City of London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Central Bedfordshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Central Hampshire","95","[c]","32810","28410"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cheshire East","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","City of Edinburgh","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","35","[c]","27800","23840"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Devon CC","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Dorset","35","[c]","27220","25190"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","75","[c]","33950","28780"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Kent","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Essex Haven Gateway","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Glasgow City","30","[c]","27010","22280"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Gloucestershire CC","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Herefordshire, County of","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Hertfordshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Lancaster and Wyre","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Lincolnshire CC","75","[c]","29240","27140"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Liverpool","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Mid Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North Hampshire","35","[c]","30310","27470"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North Yorkshire CC","75","[c]","33900","27500"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North and West Norfolk","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Northumberland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Oxfordshire CC","45","[c]","35070","27470"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Peterborough","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Plymouth","45","[c]","30850","25770"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Portsmouth","85","[c]","40090","36960"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Powys","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Shropshire","35","[c]","28170","29350"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Somerset CC","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South Hampshire","40","[c]","33790","33470"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South Nottinghamshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South West Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Staffordshire CC","40","[c]","35490","34300"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Suffolk CC","45","[c]","29840","23600"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Warwickshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Surrey","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Westminster","145","[c]","46050","44500"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Wiltshire","185","[c]","36900","34300"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","York","10","[c]","[c]","[c]"
