"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","230","205","21800","21380"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","355","345","21830","21380"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","2165","1945","23340","22220"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","1695","1655","25030","22520"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","2500","2245","27730","27650"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","1965","1905","28260","27890"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","515","495","68600","67060"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","860","830","70170","70550"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","1900","1790","53420","52500"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","2805","2740","54250","54510"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","3165","2955","33050","33130"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","3170","3110","33500","33500"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","120","115","94090","88100"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","210","210","101150","94100"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","2680","2520","41170","41050"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","3785","3700","42090","41800"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","1135","1050","34460","31920"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","1290","1260","43150","41160"
"In post","2023","Unknown","Unknown","AA","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","AA","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","AO","Female","90","85","23000","21780"
"In post","2023","Unknown","Unknown","AO","Male","75","70","24360","22000"
"In post","2023","Unknown","Unknown","EO","Female","180","165","28250","28120"
"In post","2023","Unknown","Unknown","EO","Male","200","185","27900","27650"
"In post","2023","Unknown","Unknown","G6","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","G6","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","Female","45","45","54360","53590"
"In post","2023","Unknown","Unknown","G7","Male","50","45","58730","57030"
"In post","2023","Unknown","Unknown","HEO","Female","85","80","36100","34170"
"In post","2023","Unknown","Unknown","HEO","Male","80","75","39920","39270"
"In post","2023","Unknown","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","Female","45","45","43850","41480"
"In post","2023","Unknown","Unknown","SEO","Male","80","80","45430","44900"
"In post","2023","Unknown","Unknown","Unknown","Female","175","175","37800","36860"
"In post","2023","Unknown","Unknown","Unknown","Male","1535","1535","42370","40530"
"In post","2023","Wales","East Wales","AA","Female","180","165","21980","23230"
"In post","2023","Wales","East Wales","AA","Male","240","230","21460","21380"
"In post","2023","Wales","East Wales","AO","Female","2755","2385","23140","22520"
"In post","2023","Wales","East Wales","AO","Male","2030","1945","24560","22520"
"In post","2023","Wales","East Wales","EO","Female","2670","2435","27730","28120"
"In post","2023","Wales","East Wales","EO","Male","2225","2155","28430","28120"
"In post","2023","Wales","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Wales","East Wales","G6","Female","300","285","69390","69030"
"In post","2023","Wales","East Wales","G6","Male","325","315","69710","69580"
"In post","2023","Wales","East Wales","G7","Female","1220","1150","56860","56450"
"In post","2023","Wales","East Wales","G7","Male","1225","1195","57790","57970"
"In post","2023","Wales","East Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Wales","East Wales","HEO","Female","2165","2030","34440","34400"
"In post","2023","Wales","East Wales","HEO","Male","1830","1785","34810","34700"
"In post","2023","Wales","East Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Wales","East Wales","SCS level","Female","115","110","85000","81600"
"In post","2023","Wales","East Wales","SCS level","Male","190","185","89370","81600"
"In post","2023","Wales","East Wales","SEO","Female","1610","1525","42790","41790"
"In post","2023","Wales","East Wales","SEO","Male","1510","1480","43080","42140"
"In post","2023","Wales","East Wales","Unknown","Female","505","475","30220","29050"
"In post","2023","Wales","East Wales","Unknown","Male","180","170","30270","29050"
"In post","2023","Wales","West Wales and The Valleys","AA","Female","770","560","19150","19000"
"In post","2023","Wales","West Wales and The Valleys","AA","Male","505","465","20070","19000"
"In post","2023","Wales","West Wales and The Valleys","AO","Female","3650","3090","22580","22500"
"In post","2023","Wales","West Wales and The Valleys","AO","Male","1925","1845","23230","22500"
"In post","2023","Wales","West Wales and The Valleys","EO","Female","2910","2605","28030","28120"
"In post","2023","Wales","West Wales and The Valleys","EO","Male","1820","1755","28280","28120"
"In post","2023","Wales","West Wales and The Valleys","G6","Female","105","100","75880","76990"
"In post","2023","Wales","West Wales and The Valleys","G6","Male","170","165","74280","76990"
"In post","2023","Wales","West Wales and The Valleys","G7","Female","345","330","57380","56450"
"In post","2023","Wales","West Wales and The Valleys","G7","Male","405","395","59580","59250"
"In post","2023","Wales","West Wales and The Valleys","HEO","Female","1320","1230","35370","34170"
"In post","2023","Wales","West Wales and The Valleys","HEO","Male","910","880","35330","34170"
"In post","2023","Wales","West Wales and The Valleys","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Wales","West Wales and The Valleys","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Wales","West Wales and The Valleys","SEO","Female","790","750","43900","42710"
"In post","2023","Wales","West Wales and The Valleys","SEO","Male","750","735","44790","43180"
"In post","2023","Wales","West Wales and The Valleys","Unknown","Female","730","685","29680","26840"
"In post","2023","Wales","West Wales and The Valleys","Unknown","Male","225","215","29910","29050"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","Female","125","115","22230","23230"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","Male","170","160","22080","22080"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","Female","755","670","24040","22150"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","Male","655","640","27600","28880"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Female","585","525","28040","28120"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Male","450","435","29590","28120"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","Female","30","30","74030","72910"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","Male","25","25","[c]","[c]"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","Female","95","90","54850","51770"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","Male","65","65","56100","52720"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","Female","235","220","33410","32500"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","Male","185","180","34970","34170"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","5","5","[c]","[c]"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","5","5","[c]","[c]"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","Female","170","160","42930","41260"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","Male","125","120","43620","41510"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","320","295","29980","29050"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","110","105","32820","29050"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","AA","Female","235","215","22410","23230"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","AA","Male","280","270","22300","23230"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","AO","Female","1425","1280","24470","22220"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","AO","Male","1105","1060","27890","28880"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","EO","Female","1290","1165","28260","28120"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","EO","Male","1155","1120","29650","28120"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","G6","Female","95","90","71520","68610"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","G6","Male","115","110","72830","71300"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","G7","Female","305","290","56700","56180"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","G7","Male","295","290","57600","57970"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","HEO","Female","700","660","34250","34300"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","HEO","Male","665","640","35580","34710"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","SCS level","Female","20","20","[c]","[c]"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","SCS level","Male","30","30","102340","95530"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","SEO","Female","535","510","43070","41800"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","SEO","Male","545","535","43760","42510"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","Unknown","Female","425","395","30690","29050"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","Unknown","Male","135","120","32230","29050"
"In post","2023","West Midlands (England)","West Midlands","AA","Female","200","170","21040","19930"
"In post","2023","West Midlands (England)","West Midlands","AA","Male","150","140","21290","20200"
"In post","2023","West Midlands (England)","West Midlands","AO","Female","3330","2845","22310","21780"
"In post","2023","West Midlands (England)","West Midlands","AO","Male","2030","1945","22990","21780"
"In post","2023","West Midlands (England)","West Midlands","EO","Female","3600","3200","27830","28120"
"In post","2023","West Midlands (England)","West Midlands","EO","Male","2405","2315","28090","28120"
"In post","2023","West Midlands (England)","West Midlands","G6","Female","280","270","68230","66860"
"In post","2023","West Midlands (England)","West Midlands","G6","Male","240","235","69030","67190"
"In post","2023","West Midlands (England)","West Midlands","G7","Female","915","870","53930","52150"
"In post","2023","West Midlands (England)","West Midlands","G7","Male","830","815","55210","53800"
"In post","2023","West Midlands (England)","West Midlands","HEO","Female","1860","1755","33760","34170"
"In post","2023","West Midlands (England)","West Midlands","HEO","Male","1505","1475","34460","34700"
"In post","2023","West Midlands (England)","West Midlands","SCS level","Female","80","80","97910","85160"
"In post","2023","West Midlands (England)","West Midlands","SCS level","Male","100","95","101710","93250"
"In post","2023","West Midlands (England)","West Midlands","SEO","Female","1170","1115","40990","39750"
"In post","2023","West Midlands (England)","West Midlands","SEO","Male","990","970","41710","41070"
"In post","2023","West Midlands (England)","West Midlands","Unknown","Female","945","875","29360","27990"
"In post","2023","West Midlands (England)","West Midlands","Unknown","Male","325","305","30300","29050"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","Female","165","155","22740","23230"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","Male","135","130","22930","23230"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","Female","860","735","24940","22870"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","Male","940","885","28940","30410"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Female","785","685","28180","28120"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Male","850","810","29320","28080"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6","Female","15","15","[c]","[c]"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6","Male","20","20","[c]","[c]"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","Female","75","70","54340","53860"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","Male","60","55","58090","56120"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","Female","235","215","33940","34170"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","Male","240","230","35640","34840"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","Female","115","110","42530","39870"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","Male","115","110","44950","41680"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Female","365","335","30190","29050"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Male","100","95","31160","29050"
"In post","2023","Yorkshire and The Humber","North Yorkshire","AA","Female","75","65","21320","21380"
"In post","2023","Yorkshire and The Humber","North Yorkshire","AA","Male","190","185","20930","19930"
"In post","2023","Yorkshire and The Humber","North Yorkshire","AO","Female","495","440","23250","22220"
"In post","2023","Yorkshire and The Humber","North Yorkshire","AO","Male","465","455","26450","22220"
"In post","2023","Yorkshire and The Humber","North Yorkshire","EO","Female","575","535","27510","27320"
"In post","2023","Yorkshire and The Humber","North Yorkshire","EO","Male","495","480","28310","27470"
"In post","2023","Yorkshire and The Humber","North Yorkshire","G6","Female","80","75","69450","64260"
"In post","2023","Yorkshire and The Humber","North Yorkshire","G6","Male","100","100","66870","63790"
"In post","2023","Yorkshire and The Humber","North Yorkshire","G7","Female","275","260","54410","51290"
"In post","2023","Yorkshire and The Humber","North Yorkshire","G7","Male","240","230","53620","51770"
"In post","2023","Yorkshire and The Humber","North Yorkshire","HEO","Female","470","445","33200","33020"
"In post","2023","Yorkshire and The Humber","North Yorkshire","HEO","Male","415","405","33970","33830"
"In post","2023","Yorkshire and The Humber","North Yorkshire","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Yorkshire and The Humber","North Yorkshire","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Yorkshire and The Humber","North Yorkshire","SEO","Female","320","305","40130","38670"
"In post","2023","Yorkshire and The Humber","North Yorkshire","SEO","Male","300","295","40270","39160"
"In post","2023","Yorkshire and The Humber","North Yorkshire","Unknown","Female","195","180","31180","29050"
"In post","2023","Yorkshire and The Humber","North Yorkshire","Unknown","Male","75","70","29240","26840"
"In post","2023","Yorkshire and The Humber","South Yorkshire","AA","Female","165","145","21990","23230"
"In post","2023","Yorkshire and The Humber","South Yorkshire","AA","Male","130","125","22100","23230"
"In post","2023","Yorkshire and The Humber","South Yorkshire","AO","Female","1555","1300","23050","22400"
"In post","2023","Yorkshire and The Humber","South Yorkshire","AO","Male","1105","1060","25080","22400"
"In post","2023","Yorkshire and The Humber","South Yorkshire","EO","Female","1790","1555","27470","28120"
"In post","2023","Yorkshire and The Humber","South Yorkshire","EO","Male","1275","1225","28110","26910"
"In post","2023","Yorkshire and The Humber","South Yorkshire","G6","Female","200","190","66300","65820"
"In post","2023","Yorkshire and The Humber","South Yorkshire","G6","Male","190","185","68020","66860"
"In post","2023","Yorkshire and The Humber","South Yorkshire","G7","Female","540","510","53420","52150"
"In post","2023","Yorkshire and The Humber","South Yorkshire","G7","Male","545","535","54510","53190"
"In post","2023","Yorkshire and The Humber","South Yorkshire","HEO","Female","905","835","33110","32310"
"In post","2023","Yorkshire and The Humber","South Yorkshire","HEO","Male","755","730","33730","32460"
"In post","2023","Yorkshire and The Humber","South Yorkshire","SCS level","Female","45","40","81850","76510"
"In post","2023","Yorkshire and The Humber","South Yorkshire","SCS level","Male","50","50","83730","77440"
"In post","2023","Yorkshire and The Humber","South Yorkshire","SEO","Female","790","735","40120","38470"
"In post","2023","Yorkshire and The Humber","South Yorkshire","SEO","Male","680","665","40460","39000"
"In post","2023","Yorkshire and The Humber","South Yorkshire","Unknown","Female","480","440","29630","29050"
"In post","2023","Yorkshire and The Humber","South Yorkshire","Unknown","Male","120","115","31680","29050"
"In post","2023","Yorkshire and The Humber","West Yorkshire","AA","Female","265","240","22190","23230"
"In post","2023","Yorkshire and The Humber","West Yorkshire","AA","Male","210","200","22640","23230"
"In post","2023","Yorkshire and The Humber","West Yorkshire","AO","Female","2490","2135","23780","22520"
"In post","2023","Yorkshire and The Humber","West Yorkshire","AO","Male","2060","1970","25130","22520"
"In post","2023","Yorkshire and The Humber","West Yorkshire","EO","Female","2935","2620","28130","28120"
"In post","2023","Yorkshire and The Humber","West Yorkshire","EO","Male","2340","2265","28690","28120"
"In post","2023","Yorkshire and The Humber","West Yorkshire","G6","Female","355","335","67850","66860"
"In post","2023","Yorkshire and The Humber","West Yorkshire","G6","Male","320","310","69280","68610"
"In post","2023","Yorkshire and The Humber","West Yorkshire","G7","Female","1025","970","54280","52780"
"In post","2023","Yorkshire and The Humber","West Yorkshire","G7","Male","920","905","55440","54680"
"In post","2023","Yorkshire and The Humber","West Yorkshire","HEO","Female","1720","1610","33940","34170"
"In post","2023","Yorkshire and The Humber","West Yorkshire","HEO","Male","1520","1480","34530","34700"
"In post","2023","Yorkshire and The Humber","West Yorkshire","SCS level","Female","75","70","89660","79550"
"In post","2023","Yorkshire and The Humber","West Yorkshire","SCS level","Male","90","90","89550","81710"
"In post","2023","Yorkshire and The Humber","West Yorkshire","SEO","Female","1250","1185","41090","39820"
"In post","2023","Yorkshire and The Humber","West Yorkshire","SEO","Male","985","960","41800","41780"
"In post","2023","Yorkshire and The Humber","West Yorkshire","Unknown","Female","790","730","29850","28130"
"In post","2023","Yorkshire and The Humber","West Yorkshire","Unknown","Male","305","285","29720","27430"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","AO","Female","265","[c]","21640","21780"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","AO","Male","180","[c]","22730","21690"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Female","195","[c]","27170","27570"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","EO","Male","130","[c]","27980","27570"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","Female","85","[c]","33220","33520"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","Male","75","[c]","32680","32270"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","Female","60","[c]","41570","41660"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","Male","50","[c]","40880","39710"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","Female","180","[c]","21750","21780"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","Male","155","[c]","22610","21690"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Female","100","[c]","27460","27570"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","Male","80","[c]","27510","27570"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","AO","Female","55","[c]","21920","21690"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","EO","Female","40","[c]","27850","27570"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","EO","Male","45","[c]","28260","27570"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","AO","Female","80","[c]","23260","22950"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","AO","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","EO","Female","120","[c]","29190","29290"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","EO","Male","80","[c]","28740","29290"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","East Anglia","AA","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","East of England","East Anglia","AA","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","East of England","East Anglia","AO","Female","235","[c]","22140","21820"
"Leaver CS","2023","East of England","East Anglia","AO","Male","250","[c]","24550","22400"
"Leaver CS","2023","East of England","East Anglia","EO","Female","155","[c]","27490","27570"
"Leaver CS","2023","East of England","East Anglia","EO","Male","145","[c]","28070","27570"
"Leaver CS","2023","East of England","East Anglia","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","East Anglia","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","East Anglia","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","East Anglia","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","East Anglia","HEO","Female","65","[c]","33540","33300"
"Leaver CS","2023","East of England","East Anglia","HEO","Male","70","[c]","34790","34110"
"Leaver CS","2023","East of England","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","East Anglia","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","East Anglia","SEO","Female","45","[c]","41920","40620"
"Leaver CS","2023","East of England","East Anglia","SEO","Male","55","[c]","42970","41200"
"Leaver CS","2023","East of England","East Anglia","Unknown","Female","75","[c]","[c]","[c]"
"Leaver CS","2023","East of England","East Anglia","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex","AO","Female","90","[c]","23310","22450"
