"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","West Midlands (England)","Coventry","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Shropshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Solihull","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Solihull","G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Staffordshire CC","HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Telford and Wrekin","G7","10","10","60850","57310"
"In post","2023","Cabinet Office","West Midlands (England)","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Wolverhampton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Bradford","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Bradford","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Calderdale and Kirklees","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Calderdale and Kirklees","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Leeds","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Leeds","G6","40","35","68230","65890"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Leeds","G7","120","115","59250","56000"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Leeds","HEO","65","65","31500","30130"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Leeds","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Leeds","SEO","40","40","39350","38460"
"In post","2023","Cabinet Office","Yorkshire and The Humber","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","North and North East Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Sheffield","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Sheffield","G6","15","10","71660","66270"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Sheffield","G7","45","40","57750","56000"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Sheffield","HEO","15","15","32600","32960"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Sheffield","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Sheffield","SEO","15","15","39670","39580"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","York","AO","100","90","21800","21830"
"In post","2023","Cabinet Office","Yorkshire and The Humber","York","EO","150","145","26010","26570"
"In post","2023","Cabinet Office","Yorkshire and The Humber","York","G6","25","25","64940","63420"
"In post","2023","Cabinet Office","Yorkshire and The Humber","York","G7","80","75","55040","51290"
"In post","2023","Cabinet Office","Yorkshire and The Humber","York","HEO","190","185","33370","34020"
"In post","2023","Cabinet Office","Yorkshire and The Humber","York","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","York","SEO","70","70","39700","38460"
"In post","2023","Chancellor's other departments","London","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","London","Camden and City of London","EO","25","25","30600","30090"
"In post","2023","Chancellor's other departments","London","Camden and City of London","G6","95","85","93750","86930"
"In post","2023","Chancellor's other departments","London","Camden and City of London","G7","15","15","59400","58970"
"In post","2023","Chancellor's other departments","London","Camden and City of London","HEO","30","30","36920","36780"
"In post","2023","Chancellor's other departments","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","London","Camden and City of London","SEO","25","25","49370","49370"
"In post","2023","Chancellor's other departments","London","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","London","Westminster","EO","15","10","30290","30790"
"In post","2023","Chancellor's other departments","London","Westminster","G6","15","15","76270","75790"
"In post","2023","Chancellor's other departments","London","Westminster","G7","50","50","56110","55180"
"In post","2023","Chancellor's other departments","London","Westminster","HEO","25","25","37300","35000"
"In post","2023","Chancellor's other departments","London","Westminster","SCS level","15","15","106870","106590"
"In post","2023","Chancellor's other departments","London","Westminster","SEO","30","30","47320","46700"
"In post","2023","Chancellor's other departments","North East (England)","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Durham","G7","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North East (England)","Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Mid Lancashire","G7","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","North West (England)","Mid Lancashire","SEO","10","10","44290","44180"
"In post","2023","Chancellor's other departments","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","City of Edinburgh","G6","10","10","79740","71780"
"In post","2023","Chancellor's other departments","Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Glasgow City","G6","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Scotland","Glasgow City","SEO","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","Westminster","G6","10","10","65280","63870"
"In post","2023","Charity Commission","London","Westminster","G7","20","20","53260","52240"
"In post","2023","Charity Commission","London","Westminster","HEO","25","25","30480","30170"
"In post","2023","Charity Commission","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","Westminster","SEO","20","15","39910","38800"
"In post","2023","Charity Commission","North West (England)","Sefton","AO","20","15","21500","21100"
"In post","2023","Charity Commission","North West (England)","Sefton","EO","110","105","25600","25300"
"In post","2023","Charity Commission","North West (England)","Sefton","G6","10","10","64420","63870"
"In post","2023","Charity Commission","North West (England)","Sefton","G7","30","30","53200","52240"
"In post","2023","Charity Commission","North West (England)","Sefton","HEO","135","130","30430","30170"
"In post","2023","Charity Commission","North West (England)","Sefton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","North West (England)","Sefton","SEO","75","70","39350","38800"
"In post","2023","Charity Commission","South West (England)","Somerset CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Somerset CC","EO","10","5","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Somerset CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Somerset CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Somerset CC","HEO","10","5","[c]","[c]"
"In post","2023","Charity Commission","South West (England)","Somerset CC","SEO","10","10","39210","38800"
"In post","2023","Charity Commission","Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Wales","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","Tower Hamlets","AO","25","25","23320","23200"
"In post","2023","Competition and Markets Authority","London","Tower Hamlets","EO","55","55","28820","28760"
"In post","2023","Competition and Markets Authority","London","Tower Hamlets","G6","195","190","77580","77250"
"In post","2023","Competition and Markets Authority","London","Tower Hamlets","G7","215","205","58470","57540"
"In post","2023","Competition and Markets Authority","London","Tower Hamlets","HEO","135","135","35590","34620"
"In post","2023","Competition and Markets Authority","London","Tower Hamlets","SCS level","115","110","110610","102320"
"In post","2023","Competition and Markets Authority","London","Tower Hamlets","SEO","55","55","44890","44120"
"In post","2023","Competition and Markets Authority","North East (England)","Darlington","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Belfast","G6","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Belfast","G7","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Belfast","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Northern Ireland","Belfast","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Scotland","City of Edinburgh","G6","15","15","76130","74600"
"In post","2023","Competition and Markets Authority","Scotland","City of Edinburgh","G7","20","20","57220","55950"
"In post","2023","Competition and Markets Authority","Scotland","City of Edinburgh","HEO","20","20","34750","34110"
"In post","2023","Competition and Markets Authority","Scotland","City of Edinburgh","SCS level","10","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Scotland","City of Edinburgh","SEO","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","G7","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derby","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire CC","HEO","15","15","32890","32730"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire CC","SEO","10","10","40370","39750"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","AO","25","20","21500","21670"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","EO","50","45","25430","25160"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","G7","10","10","55350","54540"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","HEO","70","65","33560","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","SEO","25","25","42360","41880"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Bedford","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Bedford","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Bedford","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Essex Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Hertfordshire CC","SEO","10","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","AO","30","25","22100","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","EO","15","10","25360","25160"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","G7","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","HEO","40","40","32700","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","SEO","20","20","42660","41530"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Thurrock","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Croydon","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Croydon","AO","20","20","25810","25810"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Croydon","EO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Croydon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Croydon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Croydon","HEO","15","15","38410","38810"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Croydon","SEO","10","10","46920","47140"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","AA","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","AO","40","35","25720","25810"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","EO","35","30","29180","30160"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","G6","20","20","75430","74750"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","G7","30","30","57540","56920"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","HEO","75","75","37060","37210"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","SEO","60","60","46600","46740"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Harrow and Hillingdon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Harrow and Hillingdon","HEO","10","10","31140","30930"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Harrow and Hillingdon","SEO","10","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","G6","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","G7","20","20","56750","55350"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","HEO","30","30","36940","34740"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","SEO","20","20","44220","43940"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Wandsworth","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Wandsworth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Westminster","AO","55","55","25820","25900"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Westminster","EO","280","275","29590","28740"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Westminster","G6","690","665","68990","66790"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Westminster","G7","1875","1835","56920","55350"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Westminster","HEO","820","805","35970","34670"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Westminster","SCS level","325","310","85570","78150"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Westminster","SEO","1225","1210","42760","41360"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Darlington","G6","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Darlington","G7","15","15","51560","50310"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Darlington","HEO","25","25","31620","31120"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Darlington","SEO","15","15","39660","38020"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","South Teesside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","South Teesside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","AO","20","15","22100","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","EO","65","60","25610","25160"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","G7","15","15","54160","53230"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","HEO","90","80","33240","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","SEO","35","30","42120","41330"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","AO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","EO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","G7","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","HEO","10","10","35760","37340"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","SEO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Chorley and West Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","EO","25","25","25490","25310"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","G6","35","35","65140","63060"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","G7","105","100","52200","50680"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","HEO","120","120","31900","31330"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","SCS level","10","10","94120","79800"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","SEO","110","110","38770","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","AO","50","45","22140","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","EO","70","65","25540","25160"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","G7","25","25","54650","53260"
