"Status","Year","Age","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","Outside London","15","[c]","24870","22150"
"Leaver Dept.","2023","40-49","Human Resources","London","35","[c]","56000","54730"
"Leaver Dept.","2023","40-49","Human Resources","Outside London","120","[c]","36720","32660"
"Leaver Dept.","2023","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","London","35","[c]","57900","57890"
"Leaver Dept.","2023","40-49","Legal","Outside London","30","[c]","43930","48730"
"Leaver Dept.","2023","40-49","No function","London","545","[c]","54600","54110"
"Leaver Dept.","2023","40-49","No function","Outside London","1215","[c]","31710","28120"
"Leaver Dept.","2023","40-49","No function","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Unknown","15","[c]","32030","28120"
"Leaver Dept.","2023","40-49","Project Delivery","London","35","[c]","52890","43760"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","80","[c]","43480","40480"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","10","[c]","52800","44150"
"Leaver Dept.","2023","40-49","Property","Outside London","50","[c]","33860","32260"
"Leaver Dept.","2023","40-49","Security","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","35","[c]","31730","32160"
"Leaver Dept.","2023","40-49","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","85","[c]","52940","41750"
"Leaver Dept.","2023","40-49","Unknown","Outside London","110","[c]","43520","38470"
"Leaver Dept.","2023","40-49","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","London","15","[c]","79140","46600"
"Leaver Dept.","2023","50-59","Analysis","Outside London","20","[c]","36600","35560"
"Leaver Dept.","2023","50-59","Commercial","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","40","[c]","42620","41800"
"Leaver Dept.","2023","50-59","Communications","London","10","[c]","49930","51380"
"Leaver Dept.","2023","50-59","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","15","[c]","40930","35170"
"Leaver Dept.","2023","50-59","Counter Fraud","Outside London","45","[c]","29300","28120"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","Outside London","20","[c]","22870","21690"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","London","30","[c]","54960","51820"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Outside London","75","[c]","41080","38020"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","30","[c]","61840","55590"
"Leaver Dept.","2023","50-59","Finance","Outside London","50","[c]","46620","41100"
"Leaver Dept.","2023","50-59","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Grants Management","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","25","[c]","48390","44240"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","85","[c]","37670","34970"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","London","25","[c]","66590","74420"
"Leaver Dept.","2023","50-59","Legal","Outside London","10","[c]","47980","54800"
"Leaver Dept.","2023","50-59","No function","London","285","[c]","53740","48360"
"Leaver Dept.","2023","50-59","No function","Outside London","900","[c]","31030","27570"
"Leaver Dept.","2023","50-59","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","London","20","[c]","58560","51970"
"Leaver Dept.","2023","50-59","Project Delivery","Outside London","55","[c]","41710","39640"
"Leaver Dept.","2023","50-59","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","Outside London","45","[c]","39680","34140"
"Leaver Dept.","2023","50-59","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","Outside London","25","[c]","33840","33280"
"Leaver Dept.","2023","50-59","Unknown","London","50","[c]","62030","60530"
"Leaver Dept.","2023","50-59","Unknown","Outside London","60","[c]","49170","49170"
"Leaver Dept.","2023","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","Outside London","15","[c]","37880","32000"
"Leaver Dept.","2023","60-64","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","Outside London","10","[c]","35480","33940"
"Leaver Dept.","2023","60-64","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","London","30","[c]","38120","33790"
"Leaver Dept.","2023","60-64","No function","Outside London","125","[c]","28860","27570"
"Leaver Dept.","2023","60-64","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","Outside London","15","[c]","25960","22040"
"Leaver Dept.","2023","65+","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Analysis","London","20","[c]","27320","28510"
"New entrant CS","2023","16-19","Analysis","Outside London","35","[c]","24200","24840"
"New entrant CS","2023","16-19","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Debt","Outside London","50","[c]","22340","22520"
"New entrant CS","2023","16-19","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Digital, Data & Technology","Outside London","25","[c]","23510","22500"
"New entrant CS","2023","16-19","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Finance","Outside London","25","[c]","21200","19460"
"New entrant CS","2023","16-19","Grants Management","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Human Resources","Outside London","15","[c]","22900","22220"
"New entrant CS","2023","16-19","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Legal","Outside London","40","[c]","20940","19560"
"New entrant CS","2023","16-19","No function","London","65","[c]","27160","26400"
"New entrant CS","2023","16-19","No function","Outside London","710","[c]","23430","22510"
"New entrant CS","2023","16-19","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Project Delivery","Outside London","25","[c]","19190","18390"
"New entrant CS","2023","16-19","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Property","Outside London","30","[c]","22070","22520"
"New entrant CS","2023","16-19","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Outside London","60","[c]","22140","22180"
"New entrant CS","2023","16-19","Unknown","Unknown","25","[c]","17050","16410"
"New entrant CS","2023","20-29","Analysis","London","480","[c]","32810","34000"
"New entrant CS","2023","20-29","Analysis","Outside London","515","[c]","29250","30870"
"New entrant CS","2023","20-29","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Commercial","London","80","[c]","32190","30870"
"New entrant CS","2023","20-29","Commercial","Outside London","205","[c]","29280","27470"
"New entrant CS","2023","20-29","Communications","London","160","[c]","34160","34710"
"New entrant CS","2023","20-29","Communications","Outside London","80","[c]","29190","30320"
"New entrant CS","2023","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Counter Fraud","London","60","[c]","30440","31980"
"New entrant CS","2023","20-29","Counter Fraud","Outside London","160","[c]","26620","27650"
"New entrant CS","2023","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Debt","London","85","[c]","26920","26920"
"New entrant CS","2023","20-29","Debt","Outside London","695","[c]","22390","22520"
"New entrant CS","2023","20-29","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Digital, Data & Technology","London","280","[c]","35280","35010"
"New entrant CS","2023","20-29","Digital, Data & Technology","Outside London","850","[c]","31270","28860"
"New entrant CS","2023","20-29","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Finance","London","90","[c]","33440","29730"
"New entrant CS","2023","20-29","Finance","Outside London","245","[c]","27470","25900"
"New entrant CS","2023","20-29","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Grants Management","Outside London","125","[c]","22650","22150"
"New entrant CS","2023","20-29","Human Resources","London","100","[c]","31490","29280"
"New entrant CS","2023","20-29","Human Resources","Outside London","275","[c]","27080","25830"
"New entrant CS","2023","20-29","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","London","290","[c]","31050","27760"
"New entrant CS","2023","20-29","Legal","Outside London","390","[c]","26480","24430"
"New entrant CS","2023","20-29","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","London","2895","[c]","31340","29750"
"New entrant CS","2023","20-29","No function","Outside London","11780","[c]","24990","23640"
"New entrant CS","2023","20-29","No function","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","Unknown","50","[c]","25570","23230"
"New entrant CS","2023","20-29","Project Delivery","London","225","[c]","32080","29660"
"New entrant CS","2023","20-29","Project Delivery","Outside London","505","[c]","28130","27080"
"New entrant CS","2023","20-29","Property","London","55","[c]","32060","29000"
"New entrant CS","2023","20-29","Property","Outside London","240","[c]","25420","22520"
"New entrant CS","2023","20-29","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","40","[c]","33180","31460"
"New entrant CS","2023","20-29","Security","Outside London","290","[c]","26140","25350"
"New entrant CS","2023","20-29","Security","Unknown","10","[c]","24070","24330"
"New entrant CS","2023","20-29","Unknown","London","300","[c]","29230","28840"
"New entrant CS","2023","20-29","Unknown","Outside London","1335","[c]","27820","27330"
"New entrant CS","2023","20-29","Unknown","Unknown","85","[c]","22480","17660"
"New entrant CS","2023","30-39","Analysis","London","85","[c]","44400","39150"
"New entrant CS","2023","30-39","Analysis","Outside London","185","[c]","36080","32880"
"New entrant CS","2023","30-39","Commercial","London","30","[c]","44350","41070"
"New entrant CS","2023","30-39","Commercial","Outside London","170","[c]","39910","33830"
"New entrant CS","2023","30-39","Communications","London","75","[c]","43790","41480"
"New entrant CS","2023","30-39","Communications","Outside London","90","[c]","36470","34000"
"New entrant CS","2023","30-39","Counter Fraud","London","35","[c]","35890","32520"
"New entrant CS","2023","30-39","Counter Fraud","Outside London","140","[c]","28650","27650"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","London","30","[c]","26920","26920"
"New entrant CS","2023","30-39","Debt","Outside London","350","[c]","22360","22520"
"New entrant CS","2023","30-39","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","200","[c]","47180","43130"
"New entrant CS","2023","30-39","Digital, Data & Technology","Outside London","735","[c]","38860","37420"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","45","[c]","44150","41550"
"New entrant CS","2023","30-39","Finance","Outside London","155","[c]","32070","27890"
"New entrant CS","2023","30-39","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Outside London","90","[c]","23440","22150"
"New entrant CS","2023","30-39","Human Resources","London","50","[c]","37950","35040"
"New entrant CS","2023","30-39","Human Resources","Outside London","245","[c]","32560","31160"
"New entrant CS","2023","30-39","Human Resources","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","London","180","[c]","45950","52020"
"New entrant CS","2023","30-39","Legal","Outside London","280","[c]","39340","38760"
"New entrant CS","2023","30-39","No function","London","1215","[c]","36970","33800"
"New entrant CS","2023","30-39","No function","Outside London","7305","[c]","27250","24780"
"New entrant CS","2023","30-39","No function","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","35","[c]","25370","24570"
"New entrant CS","2023","30-39","Project Delivery","London","95","[c]","47610","41370"
"New entrant CS","2023","30-39","Project Delivery","Outside London","340","[c]","38140","36940"
"New entrant CS","2023","30-39","Property","London","20","[c]","38950","39350"
"New entrant CS","2023","30-39","Property","Outside London","165","[c]","31340","26020"
"New entrant CS","2023","30-39","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","15","[c]","44000","37850"
"New entrant CS","2023","30-39","Security","Outside London","200","[c]","29210","27500"
"New entrant CS","2023","30-39","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","40","[c]","41150","39150"
"New entrant CS","2023","30-39","Unknown","Outside London","1205","[c]","33140","29100"
"New entrant CS","2023","30-39","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","25","[c]","26850","17820"
"New entrant CS","2023","40-49","Analysis","London","25","[c]","50740","43320"
"New entrant CS","2023","40-49","Analysis","Outside London","80","[c]","40340","37310"
"New entrant CS","2023","40-49","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","35","[c]","55230","43350"
"New entrant CS","2023","40-49","Commercial","Outside London","115","[c]","44490","37440"
"New entrant CS","2023","40-49","Communications","London","40","[c]","51340","46110"
"New entrant CS","2023","40-49","Communications","Outside London","55","[c]","41980","40480"
"New entrant CS","2023","40-49","Counter Fraud","London","20","[c]","35270","32520"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","110","[c]","28210","27510"
"New entrant CS","2023","40-49","Debt","London","20","[c]","26650","26920"
"New entrant CS","2023","40-49","Debt","Outside London","220","[c]","22390","22520"
"New entrant CS","2023","40-49","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","London","150","[c]","54210","55370"
"New entrant CS","2023","40-49","Digital, Data & Technology","Outside London","520","[c]","43320","40500"
"New entrant CS","2023","40-49","Finance","London","30","[c]","52320","45590"
"New entrant CS","2023","40-49","Finance","Outside London","125","[c]","36520","34400"
"New entrant CS","2023","40-49","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Outside London","85","[c]","22830","22150"
"New entrant CS","2023","40-49","Human Resources","London","25","[c]","43860","38590"
"New entrant CS","2023","40-49","Human Resources","Outside London","210","[c]","35310","33080"
"New entrant CS","2023","40-49","Human Resources","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","60","[c]","51860","54100"
"New entrant CS","2023","40-49","Legal","Outside London","150","[c]","36990","38760"
"New entrant CS","2023","40-49","No function","London","705","[c]","37830","29750"
"New entrant CS","2023","40-49","No function","Outside London","4870","[c]","29080","25750"
"New entrant CS","2023","40-49","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","25","[c]","28720","25750"
"New entrant CS","2023","40-49","Project Delivery","London","55","[c]","55730","51540"
"New entrant CS","2023","40-49","Project Delivery","Outside London","295","[c]","41880","39950"
"New entrant CS","2023","40-49","Property","London","20","[c]","47980","45160"
"New entrant CS","2023","40-49","Property","Outside London","175","[c]","37270","33830"
"New entrant CS","2023","40-49","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Outside London","165","[c]","32850","27500"
"New entrant CS","2023","40-49","Unknown","London","15","[c]","42260","41480"
"New entrant CS","2023","40-49","Unknown","Outside London","810","[c]","35760","30440"
"New entrant CS","2023","40-49","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","20","[c]","24550","17660"
"New entrant CS","2023","50-59","Analysis","London","20","[c]","51250","48070"
"New entrant CS","2023","50-59","Analysis","Outside London","30","[c]","43250","41240"
"New entrant CS","2023","50-59","Commercial","London","10","[c]","71620","65500"
"New entrant CS","2023","50-59","Commercial","Outside London","80","[c]","48340","41000"
"New entrant CS","2023","50-59","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","15","[c]","57880","41870"
"New entrant CS","2023","50-59","Communications","Outside London","25","[c]","36470","33990"
"New entrant CS","2023","50-59","Counter Fraud","London","10","[c]","33400","32390"
"New entrant CS","2023","50-59","Counter Fraud","Outside London","90","[c]","28580","26960"
"New entrant CS","2023","50-59","Debt","London","10","[c]","26920","26920"
"New entrant CS","2023","50-59","Debt","Outside London","170","[c]","22180","22520"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","55","[c]","58530","55060"
"New entrant CS","2023","50-59","Digital, Data & Technology","Outside London","290","[c]","45450","41000"
"New entrant CS","2023","50-59","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","20","[c]","42420","43000"
"New entrant CS","2023","50-59","Finance","Outside London","75","[c]","39420","37490"
"New entrant CS","2023","50-59","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Outside London","65","[c]","22870","22150"
"New entrant CS","2023","50-59","Human Resources","London","15","[c]","53130","44490"
"New entrant CS","2023","50-59","Human Resources","Outside London","170","[c]","36230","31160"
"New entrant CS","2023","50-59","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Outside London","15","[c]","49220","39200"
"New entrant CS","2023","50-59","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","London","45","[c]","47770","52020"
"New entrant CS","2023","50-59","Legal","Outside London","75","[c]","34770","26900"
"New entrant CS","2023","50-59","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","London","570","[c]","37330","29750"
"New entrant CS","2023","50-59","No function","Outside London","4200","[c]","28360","23640"
"New entrant CS","2023","50-59","No function","Overseas","10","[c]","49680","46390"
"New entrant CS","2023","50-59","No function","Unknown","25","[c]","30130","28500"
"New entrant CS","2023","50-59","Project Delivery","London","20","[c]","50670","40150"
"New entrant CS","2023","50-59","Project Delivery","Outside London","200","[c]","46510","41000"
"New entrant CS","2023","50-59","Property","London","15","[c]","54040","56150"
"New entrant CS","2023","50-59","Property","Outside London","145","[c]","35170","33830"
"New entrant CS","2023","50-59","Security","London","15","[c]","41840","42540"
"New entrant CS","2023","50-59","Security","Outside London","190","[c]","30650","27500"
"New entrant CS","2023","50-59","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Outside London","630","[c]","34560","29100"
"New entrant CS","2023","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","Outside London","15","[c]","26190","25610"
"New entrant CS","2023","60-64","Debt","Outside London","35","[c]","22160","21690"
"New entrant CS","2023","60-64","Digital, Data & Technology","London","10","[c]","40620","41710"
"New entrant CS","2023","60-64","Digital, Data & Technology","Outside London","40","[c]","46920","41780"
"New entrant CS","2023","60-64","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","Outside London","10","[c]","30450","30930"
"New entrant CS","2023","60-64","Grants Management","Outside London","25","[c]","22140","22150"
"New entrant CS","2023","60-64","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Outside London","30","[c]","33080","30080"
"New entrant CS","2023","60-64","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Outside London","10","[c]","46310","49050"
"New entrant CS","2023","60-64","No function","London","130","[c]","38020","29750"
"New entrant CS","2023","60-64","No function","Outside London","960","[c]","27330","23230"
"New entrant CS","2023","60-64","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","London","10","[c]","58010","53570"
"New entrant CS","2023","60-64","Project Delivery","Outside London","25","[c]","41600","39500"
"New entrant CS","2023","60-64","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Outside London","35","[c]","32370","33990"
"New entrant CS","2023","60-64","Security","London","[c]","[c]","[c]","[c]"
