"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Scotland","EO","Female","10","10","[c]","[c]"
"In post","2023","Communications","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Communications","Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Communications","Scotland","SEO/HEO","Female","35","35","37400","37100"
"In post","2023","Communications","Scotland","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","Communications","South East (England)","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","Communications","South East (England)","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Communications","South East (England)","EO","Female","30","30","28220","27470"
"In post","2023","Communications","South East (England)","EO","Male","40","40","28410","27740"
"In post","2023","Communications","South East (England)","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Communications","South East (England)","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Communications","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","SEO/HEO","Female","95","85","36740","36920"
"In post","2023","Communications","South East (England)","SEO/HEO","Male","55","55","36960","36300"
"In post","2023","Communications","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","AA/AO","Female","15","10","[c]","[c]"
"In post","2023","Communications","South West (England)","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Communications","South West (England)","EO","Female","25","25","[c]","[c]"
"In post","2023","Communications","South West (England)","EO","Male","30","25","[c]","[c]"
"In post","2023","Communications","South West (England)","G6/G7","Female","30","30","55370","55630"
"In post","2023","Communications","South West (England)","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Communications","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","SEO/HEO","Female","100","90","36760","37300"
"In post","2023","Communications","South West (England)","SEO/HEO","Male","70","70","36540","36990"
"In post","2023","Communications","South West (England)","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","Communications","Wales","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Communications","Wales","EO","Female","30","30","27280","27110"
"In post","2023","Communications","Wales","EO","Male","25","20","[c]","[c]"
"In post","2023","Communications","Wales","G6/G7","Female","30","30","55820","55130"
"In post","2023","Communications","Wales","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Communications","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","SEO/HEO","Female","90","80","36770","37680"
"In post","2023","Communications","Wales","SEO/HEO","Male","50","50","35790","34460"
"In post","2023","Communications","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","EO","Female","15","15","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","SEO/HEO","Female","55","50","38040","37680"
"In post","2023","Communications","West Midlands (England)","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","EO","Female","10","10","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","EO","Male","5","5","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","SEO/HEO","Female","75","65","39800","39730"
"In post","2023","Communications","Yorkshire and The Humber","SEO/HEO","Male","50","45","38830","38700"
"In post","2023","Communications","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","AA/AO","Female","55","40","22100","21690"
"In post","2023","Counter Fraud","East Midlands (England)","AA/AO","Male","30","30","22110","21690"
"In post","2023","Counter Fraud","East Midlands (England)","EO","Female","220","200","28190","28120"
"In post","2023","Counter Fraud","East Midlands (England)","EO","Male","175","165","28170","28120"
"In post","2023","Counter Fraud","East Midlands (England)","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","G6/G7","Male","55","50","62200","57970"
"In post","2023","Counter Fraud","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","SEO/HEO","Female","200","185","36900","35000"
"In post","2023","Counter Fraud","East Midlands (England)","SEO/HEO","Male","225","215","36950","35000"
"In post","2023","Counter Fraud","East of England","AA/AO","Female","105","90","23130","22520"
"In post","2023","Counter Fraud","East of England","AA/AO","Male","65","60","22600","22520"
"In post","2023","Counter Fraud","East of England","EO","Female","210","190","29850","29730"
"In post","2023","Counter Fraud","East of England","EO","Male","150","145","29490","28130"
"In post","2023","Counter Fraud","East of England","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East of England","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Counter Fraud","East of England","SEO/HEO","Female","85","80","36550","35260"
"In post","2023","Counter Fraud","East of England","SEO/HEO","Male","100","100","37110","35330"
"In post","2023","Counter Fraud","London","AA/AO","Female","290","245","25630","25610"
"In post","2023","Counter Fraud","London","AA/AO","Male","155","155","25750","25610"
"In post","2023","Counter Fraud","London","EO","Female","735","685","32440","32520"
"In post","2023","Counter Fraud","London","EO","Male","610","595","32520","32520"
"In post","2023","Counter Fraud","London","G6/G7","Female","140","130","65560","65230"
"In post","2023","Counter Fraud","London","G6/G7","Male","250","240","66980","65230"
"In post","2023","Counter Fraud","London","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Counter Fraud","London","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Counter Fraud","London","SEO/HEO","Female","635","610","41160","39790"
"In post","2023","Counter Fraud","London","SEO/HEO","Male","770","750","41600","39790"
"In post","2023","Counter Fraud","North East (England)","AA/AO","Female","90","70","21840","21690"
"In post","2023","Counter Fraud","North East (England)","AA/AO","Male","40","35","21930","21690"
"In post","2023","Counter Fraud","North East (England)","EO","Female","365","335","28090","28120"
"In post","2023","Counter Fraud","North East (England)","EO","Male","255","245","28060","28120"
"In post","2023","Counter Fraud","North East (England)","G6/G7","Female","30","30","59510","57970"
"In post","2023","Counter Fraud","North East (England)","G6/G7","Male","50","50","59120","57970"
"In post","2023","Counter Fraud","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North East (England)","SEO/HEO","Female","245","230","36400","34990"
"In post","2023","Counter Fraud","North East (England)","SEO/HEO","Male","190","185","36520","35000"
"In post","2023","Counter Fraud","North West (England)","AA/AO","Female","130","110","22210","22520"
"In post","2023","Counter Fraud","North West (England)","AA/AO","Male","85","80","22270","22520"
"In post","2023","Counter Fraud","North West (England)","EO","Female","615","550","28240","28120"
"In post","2023","Counter Fraud","North West (England)","EO","Male","490","470","28230","28120"
"In post","2023","Counter Fraud","North West (England)","G6/G7","Female","100","95","60000","57970"
"In post","2023","Counter Fraud","North West (England)","G6/G7","Male","150","145","60690","57970"
"In post","2023","Counter Fraud","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North West (England)","SEO/HEO","Female","470","430","36940","35000"
"In post","2023","Counter Fraud","North West (England)","SEO/HEO","Male","525","510","37210","35000"
"In post","2023","Counter Fraud","Northern Ireland","AA/AO","Female","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","EO","Female","85","80","28230","28130"
"In post","2023","Counter Fraud","Northern Ireland","EO","Male","90","85","28250","28130"
"In post","2023","Counter Fraud","Northern Ireland","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","SEO/HEO","Female","90","85","37680","35000"
"In post","2023","Counter Fraud","Northern Ireland","SEO/HEO","Male","115","110","37140","35000"
"In post","2023","Counter Fraud","Scotland","AA/AO","Female","170","145","21870","21690"
"In post","2023","Counter Fraud","Scotland","AA/AO","Male","120","115","21900","21690"
"In post","2023","Counter Fraud","Scotland","EO","Female","415","365","28300","28120"
"In post","2023","Counter Fraud","Scotland","EO","Male","310","290","28270","28120"
"In post","2023","Counter Fraud","Scotland","G6/G7","Female","35","30","58220","56870"
"In post","2023","Counter Fraud","Scotland","G6/G7","Male","55","55","60290","57970"
"In post","2023","Counter Fraud","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","SEO/HEO","Female","250","235","36430","35000"
"In post","2023","Counter Fraud","Scotland","SEO/HEO","Male","250","240","36690","35000"
"In post","2023","Counter Fraud","South East (England)","AA/AO","Female","210","175","24370","25610"
"In post","2023","Counter Fraud","South East (England)","AA/AO","Male","105","100","24660","25610"
"In post","2023","Counter Fraud","South East (England)","EO","Female","370","335","29680","28190"
"In post","2023","Counter Fraud","South East (England)","EO","Male","200","190","29580","28130"
"In post","2023","Counter Fraud","South East (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Counter Fraud","South East (England)","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Counter Fraud","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South East (England)","SEO/HEO","Female","165","155","37210","36990"
"In post","2023","Counter Fraud","South East (England)","SEO/HEO","Male","150","145","38100","37520"
"In post","2023","Counter Fraud","South West (England)","AA/AO","Female","30","25","21920","21690"
