"Status","Year","Age","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Other ethnicity","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","East Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","East of England","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","North West (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","North West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","South East (England)","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","South East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","South West (England)","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","West Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Yorkshire and The Humber","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","East Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","East of England","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Unknown","85","[c]","48170","47760"
"Leaver CS","2023","60-64","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","North East (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","North West (England)","Unknown","75","[c]","25640","22310"
"Leaver CS","2023","60-64","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Scotland","Unknown","105","[c]","35450","31970"
"Leaver CS","2023","60-64","Unknown","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","South East (England)","Unknown","60","[c]","28900","24810"
"Leaver CS","2023","60-64","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","South West (England)","Unknown","45","[c]","30910","26520"
"Leaver CS","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Unknown","35","[c]","46590","38730"
"Leaver CS","2023","60-64","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Wales","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","West Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","East Midlands (England)","Heterosexual / straight","160","[c]","31790","27570"
"Leaver CS","2023","60-64","White","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","East Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","East Midlands (England)","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","East of England","Heterosexual / straight","160","[c]","34560","29290"
"Leaver CS","2023","60-64","White","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","East of England","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","East of England","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","London","Heterosexual / straight","380","[c]","52390","45610"
"Leaver CS","2023","60-64","White","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","London","Undeclared","35","[c]","45720","39440"
"Leaver CS","2023","60-64","White","London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","North East (England)","Heterosexual / straight","190","[c]","30110","27570"
"Leaver CS","2023","60-64","White","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","North East (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","North East (England)","Unknown","150","[c]","26730","21690"
"Leaver CS","2023","60-64","White","North West (England)","Heterosexual / straight","395","[c]","32370","28120"
"Leaver CS","2023","60-64","White","North West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","North West (England)","Undeclared","40","[c]","28150","22410"
"Leaver CS","2023","60-64","White","North West (England)","Unknown","170","[c]","31940","28120"
"Leaver CS","2023","60-64","White","Northern Ireland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Northern Ireland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Scotland","Heterosexual / straight","325","[c]","36720","29450"
"Leaver CS","2023","60-64","White","Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Scotland","Undeclared","30","[c]","37130","30540"
"Leaver CS","2023","60-64","White","Scotland","Unknown","130","[c]","38040","34910"
"Leaver CS","2023","60-64","White","South East (England)","Heterosexual / straight","385","[c]","33850","28120"
"Leaver CS","2023","60-64","White","South East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","South East (England)","Undeclared","40","[c]","33500","26760"
"Leaver CS","2023","60-64","White","South East (England)","Unknown","65","[c]","36480","31940"
"Leaver CS","2023","60-64","White","South West (England)","Heterosexual / straight","380","[c]","38930","34320"
"Leaver CS","2023","60-64","White","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","South West (England)","Undeclared","40","[c]","38740","34620"
"Leaver CS","2023","60-64","White","South West (England)","Unknown","45","[c]","39760","40430"
"Leaver CS","2023","60-64","White","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Wales","Heterosexual / straight","215","[c]","34310","28070"
"Leaver CS","2023","60-64","White","Wales","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Wales","Undeclared","45","[c]","32840","22500"
"Leaver CS","2023","60-64","White","Wales","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","West Midlands (England)","Heterosexual / straight","230","[c]","31800","27570"
"Leaver CS","2023","60-64","White","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","West Midlands (England)","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","West Midlands (England)","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Yorkshire and The Humber","Heterosexual / straight","250","[c]","32670","28120"
"Leaver CS","2023","60-64","White","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Yorkshire and The Humber","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Yorkshire and The Humber","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","London","Heterosexual / straight","55","[c]","32710","30270"
"Leaver CS","2023","65+","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","London","Heterosexual / straight","45","[c]","31590","30450"
"Leaver CS","2023","65+","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
