"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Peterborough","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Peterborough","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Peterborough","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Peterborough","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Peterborough","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Suffolk CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Anglia","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Flintshire and Wrexham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Powys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Powys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Powys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Powys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Powys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Powys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Angus and Dundee City","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Angus and Dundee City","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Angus and Dundee City","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Angus and Dundee City","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Clackmannanshire and Fife","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","East Lothian and Midlothian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","East Lothian and Midlothian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Falkirk","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Falkirk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Falkirk","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Falkirk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Falkirk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Falkirk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Perth and Kinross, and Stirling","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","West Lothian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","West Lothian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","West Lothian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","West Lothian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Eastern Scotland","West Lothian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Haven Gateway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Thames Gateway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Thames Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Thames Gateway","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Thames Gateway","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Heart of Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Heart of Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Heart of Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Southend-on-Sea","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Thurrock","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","Thurrock","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","West Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","West Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","West Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","West Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","West Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","West Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","West Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","West Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North East","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South West","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Manchester","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester","Manchester","EO","10","[c]","[c]","[c]"
