"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","East Midlands (England)","140","135","28510","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","East of England","175","170","30290","29150"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","London","145","140","40310","38150"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","North East (England)","525","485","26530","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","North West (England)","1325","1210","26040","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","Scotland","105","100","27990","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","South East (England)","560","535","31890","29080"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","South West (England)","680","635","27240","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","Wales","290","265","27360","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","West Midlands (England)","425","395","26890","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Operational Delivery","Yorkshire and The Humber","565","545","27710","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Other","East of England","40","40","37650","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Other","London","35","35","33990","29230"
"In post","2023","Department for Environment, Food and Rural Affairs","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Other","South East (England)","15","15","36920","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","Other","South West (England)","15","15","33210","26300"
"In post","2023","Department for Environment, Food and Rural Affairs","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","East Midlands (England)","60","60","40640","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","East of England","60","55","42600","37870"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","London","1990","1935","46680","40710"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","North East (England)","170","165","40630","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","North West (England)","180","175","40600","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","Scotland","35","35","41520","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","South East (England)","70","65","42450","38750"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","South West (England)","595","565","41720","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","Wales","35","30","39050","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","West Midlands (England)","80","80","43690","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Policy","Yorkshire and The Humber","415","400","41040","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","East of England","45","40","34010","30350"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","North East (England)","35","35","43800","40430"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","North West (England)","55","50","37840","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","South East (England)","15","15","40810","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","South West (England)","40","35","39670","37500"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","West Midlands (England)","30","30","35520","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Project Delivery","Yorkshire and The Humber","20","20","34470","30580"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","East Midlands (England)","25","25","36350","30480"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","East of England","40","35","31810","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","London","30","30","42560","38220"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","North East (England)","30","25","43650","40310"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","North West (England)","50","45","36020","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","South East (England)","110","105","48180","49400"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","South West (England)","50","45","38620","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","Wales","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","West Midlands (England)","30","30","34940","30640"
"In post","2023","Department for Environment, Food and Rural Affairs","Property","Yorkshire and The Humber","55","55","39090","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","East Midlands (England)","20","15","30210","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","East of England","310","300","36270","31690"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","North East (England)","15","15","29730","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","North West (England)","20","20","27900","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","Scotland","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","South East (England)","470","450","34440","29530"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","South West (England)","160","155","34170","30350"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","Wales","15","15","26850","22500"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","West Midlands (England)","15","15","29280","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","Yorkshire and The Humber","15","15","33290","25970"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","South East (England)","45","45","42430","40260"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","East Midlands (England)","15","15","49680","49400"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","East of England","15","15","42400","38880"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","London","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","North West (England)","20","15","45410","44750"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","Scotland","40","35","42770","37980"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","South East (England)","40","40","50900","53050"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","South West (England)","90","85","40360","37980"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","Wales","40","35","44890","39290"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","West Midlands (England)","30","30","46090","46720"
"In post","2023","Department for Environment, Food and Rural Affairs","Veterinarian","Yorkshire and The Humber","25","25","38750","37710"
"In post","2023","Department for International Trade","Commercial","London","35","35","39930","39860"
"In post","2023","Department for International Trade","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Communications","London","110","105","48900","42530"
"In post","2023","Department for International Trade","Communications","North East (England)","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Digital, Data and Technology","London","155","155","52910","52220"
"In post","2023","Department for International Trade","Digital, Data and Technology","North East (England)","10","10","45100","34240"
"In post","2023","Department for International Trade","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Digital, Data and Technology","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Digital, Data and Technology","Wales","20","20","49820","52100"
"In post","2023","Department for International Trade","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Economics","London","160","160","48770","55370"
"In post","2023","Department for International Trade","Economics","North East (England)","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Finance","London","80","80","50950","54070"
"In post","2023","Department for International Trade","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Human Resources","London","105","105","44930","41550"
"In post","2023","Department for International Trade","Human Resources","North East (England)","20","20","38930","32390"
"In post","2023","Department for International Trade","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","International Trade","East Midlands (England)","35","30","48490","46430"
"In post","2023","Department for International Trade","International Trade","East of England","40","40","43750","45190"
"In post","2023","Department for International Trade","International Trade","London","1300","1285","50150","45350"
"In post","2023","Department for International Trade","International Trade","North East (England)","105","100","39610","38050"
"In post","2023","Department for International Trade","International Trade","North West (England)","65","65","42250","40170"
"In post","2023","Department for International Trade","International Trade","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Department for International Trade","International Trade","Overseas","175","175","57480","55370"
"In post","2023","Department for International Trade","International Trade","Scotland","25","25","49870","52000"
"In post","2023","Department for International Trade","International Trade","South East (England)","30","30","43610","42930"
"In post","2023","Department for International Trade","International Trade","South West (England)","40","40","40650","42470"
"In post","2023","Department for International Trade","International Trade","Wales","20","20","48970","52000"
"In post","2023","Department for International Trade","International Trade","West Midlands (England)","60","60","42610","39020"
"In post","2023","Department for International Trade","International Trade","Yorkshire and The Humber","55","50","42870","43540"
"In post","2023","Department for International Trade","Knowledge and Information Management","London","20","20","41680","36360"
"In post","2023","Department for International Trade","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Operational Delivery","London","140","140","44400","36620"
"In post","2023","Department for International Trade","Operational Delivery","North East (England)","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Operational Delivery","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Operational Research","London","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Other","London","125","125","48180","41550"
"In post","2023","Department for International Trade","Other","North East (England)","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Policy","London","225","225","48810","41990"
"In post","2023","Department for International Trade","Policy","North East (England)","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","London","90","85","51100","55370"
"In post","2023","Department for International Trade","Project Delivery","North East (England)","15","15","41880","39630"
"In post","2023","Department for International Trade","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Security","London","20","20","48810","49910"
"In post","2023","Department for International Trade","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","London","30","25","48800","49000"
"In post","2023","Department for International Trade","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","London","60","60","48200","44260"
"In post","2023","Department for International Trade","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","London","15","15","44430","35010"
"In post","2023","Department for International Trade","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","London","25","25","43470","40790"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","South West (England)","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","London","85","85","50000","46920"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","South West (England)","10","10","37090","36300"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","East of England","15","15","46560","42560"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","85","85","57230","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","South West (England)","60","55","44580","41560"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","West Midlands (England)","15","10","54870","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","London","55","55","50220","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","East of England","20","20","48010","45050"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","London","70","70","53570","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","North East (England)","10","10","48770","46450"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","South West (England)","20","15","38790","33900"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","West Midlands (England)","10","10","40730","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","London","35","30","53600","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","North West (England)","35","35","36790","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","South West (England)","25","20","36980","33450"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","25","25","50210","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","South East (England)","10","10","32730","30670"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","South West (England)","30","25","31920","26590"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","East Midlands (England)","25","25","41040","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","East of England","40","40","36240","33530"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","London","175","170","42170","39000"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","North East (England)","35","35","40110","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","North West (England)","60","55","40680","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","South West (England)","310","290","31730","26590"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Wales","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","West Midlands (England)","80","80","37800","31970"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Yorkshire and The Humber","45","40","41960","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","London","75","70","49890","44180"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","North West (England)","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","South West (England)","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","East Midlands (England)","55","50","59830","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","East of England","30","25","62950","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","30","25","61320","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","North East (England)","45","40","56980","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","North West (England)","50","45","59490","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","South East (England)","50","45","60040","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","South West (England)","95","85","54960","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Wales","25","25","57430","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","West Midlands (England)","40","35","54730","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Yorkshire and The Humber","40","40","59990","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","East Midlands (England)","20","20","41380","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","East of England","25","20","46060","35280"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","London","1290","1260","51950","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","North East (England)","35","35","43850","37900"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","North West (England)","75","75","41320","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","Northern Ireland","10","10","45130","41730"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","Scotland","25","25","46840","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","South West (England)","65","65","45890","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","Wales","20","20","43910","39520"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","West Midlands (England)","115","110","38480","37060"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","Yorkshire and The Humber","55","55","47770","40300"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","London","80","80","51780","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","North West (England)","10","10","47750","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","South West (England)","25","20","43460","41560"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","West Midlands (England)","45","45","41700","37720"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","London","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","London","25","25","53860","56370"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","London","125","125","48240","44180"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","North East (England)","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","West Midlands (England)","20","20","38670","37060"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Commercial","East Midlands (England)","10","10","37690","40300"
"In post","2023","Department for Transport","Commercial","London","120","115","53870","55190"
