"Status","Year","Disability","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Asian","Ealing","30","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Lancashire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Surrey","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Enfield","10","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Glasgow City","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Greater Manchester North East","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Greater Manchester North West","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Greater Manchester South East","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Greater Manchester South West","80","75","31490","28130"
"In post","2023","Declared disabled","Asian","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Hackney and Newham","155","145","39060","33900"
"In post","2023","Declared disabled","Asian","Haringey and Islington","25","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Harrow and Hillingdon","130","115","32650","31230"
"In post","2023","Declared disabled","Asian","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Hertfordshire CC","55","50","36620","31360"
"In post","2023","Declared disabled","Asian","Hounslow and Richmond upon Thames","75","65","33500","32520"
"In post","2023","Declared disabled","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Kensington & Chelsea and Hammersmith & Fulham","10","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lambeth","25","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Leeds","120","110","33300","28840"
"In post","2023","Declared disabled","Asian","Leicester","115","100","25750","22870"
"In post","2023","Declared disabled","Asian","Leicestershire CC and Rutland","15","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lewisham and Southwark","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Liverpool","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Luton","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Manchester","65","65","32110","28950"
"In post","2023","Declared disabled","Asian","Medway","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Mid Lancashire","100","90","26680","22520"
"In post","2023","Declared disabled","Asian","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Milton Keynes","15","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Nottingham","85","80","31090","28130"
"In post","2023","Declared disabled","Asian","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Overseas","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Peterborough","20","20","[c]","[c]"
"In post","2023","Declared disabled","Asian","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Portsmouth","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Redbridge and Waltham Forest","90","80","30290","29300"
"In post","2023","Declared disabled","Asian","Sandwell","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Sheffield","40","35","30320","28120"
"In post","2023","Declared disabled","Asian","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Solihull","30","25","[c]","[c]"
"In post","2023","Declared disabled","Asian","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Hampshire","10","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","South Teesside","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Southampton","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Staffordshire CC","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Suffolk CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Swansea","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Swindon","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Telford and Wrekin","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Tower Hamlets","90","85","39430","35310"
"In post","2023","Declared disabled","Asian","Tyneside","45","40","28680","28120"
"In post","2023","Declared disabled","Asian","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Wakefield","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Walsall","15","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Wandsworth","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Warrington","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Warwickshire CC","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Essex","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Northamptonshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Surrey","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Westminster","600","585","43090","39150"
"In post","2023","Declared disabled","Asian","Wiltshire","15","15","[c]","[c]"
"In post","2023","Declared disabled","Asian","Wirral","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Wolverhampton","60","50","28490","28120"
"In post","2023","Declared disabled","Asian","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","York","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Barking & Dagenham and Havering","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Barnet","25","25","[c]","[c]"
"In post","2023","Declared disabled","Black","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Berkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Bexley and Greenwich","30","30","35290","32520"
"In post","2023","Declared disabled","Black","Birmingham","145","130","29480","28120"
"In post","2023","Declared disabled","Black","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Bradford","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Brent","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Bristol, City of","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Bromley","30","30","33620","32520"
"In post","2023","Declared disabled","Black","Buckinghamshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Camden and City of London","40","35","28040","25480"
"In post","2023","Declared disabled","Black","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Central Hampshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","City of Edinburgh","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Coventry","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Croydon","185","175","36000","32520"
"In post","2023","Declared disabled","Black","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Derby","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Dudley","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Ealing","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East Surrey","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Enfield","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Essex Thames Gateway","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Glasgow City","10","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Greater Manchester South West","35","30","30300","28840"
"In post","2023","Declared disabled","Black","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Hackney and Newham","120","110","34640","32520"
"In post","2023","Declared disabled","Black","Haringey and Islington","80","75","32800","32520"
"In post","2023","Declared disabled","Black","Harrow and Hillingdon","35","35","30920","30140"
"In post","2023","Declared disabled","Black","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Hertfordshire CC","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Hounslow and Richmond upon Thames","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Kensington & Chelsea and Hammersmith & Fulham","30","25","[c]","[c]"
"In post","2023","Declared disabled","Black","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lambeth","40","40","32790","32520"
"In post","2023","Declared disabled","Black","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Leeds","35","35","29530","27400"
"In post","2023","Declared disabled","Black","Leicester","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Lewisham and Southwark","65","60","33410","32520"
"In post","2023","Declared disabled","Black","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Liverpool","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Luton","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Manchester","30","30","35700","30050"
"In post","2023","Declared disabled","Black","Medway","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Mid Kent","10","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Milton Keynes","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Nottingham","45","40","28820","28120"
"In post","2023","Declared disabled","Black","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Peterborough","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Redbridge and Waltham Forest","65","60","31230","30320"
"In post","2023","Declared disabled","Black","Sandwell","10","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Sheffield","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","South West Wales","[c]","[c]","[c]","[c]"
