"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Legal","Northumberland, and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northumberland, and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northumberland, and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northumberland, and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - East and North East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - East and North East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - South","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outer London - South","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Central Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Bedfordshire and Hertfordshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Bedfordshire and Hertfordshire","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Bedfordshire and Hertfordshire","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Bedfordshire and Hertfordshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Bedfordshire and Hertfordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Bedfordshire and Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cheshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cheshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cheshire","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cheshire","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cheshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cheshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cheshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","EO","Female","40","[c]","27470","28120"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Devon","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Devon","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Devon","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Devon","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Devon","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Devon","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Dorset and Somerset","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Dorset and Somerset","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Dorset and Somerset","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Anglia","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Anglia","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Anglia","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Anglia","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Anglia","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Anglia","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Anglia","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Wales","AA/AO","Female","45","[c]","21320","21690"
"Leaver Dept.","2023","No function","East Wales","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Wales","EO","Female","55","[c]","26530","26210"
"Leaver Dept.","2023","No function","East Wales","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Wales","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Wales","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Wales","SEO/HEO","Female","50","[c]","34670","32700"
"Leaver Dept.","2023","No function","East Wales","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Wales","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Yorkshire and Northern Lincolnshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Yorkshire and Northern Lincolnshire","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Eastern Scotland","AA/AO","Female","95","[c]","21720","21690"
"Leaver Dept.","2023","No function","Eastern Scotland","AA/AO","Male","50","[c]","21730","21690"
"Leaver Dept.","2023","No function","Eastern Scotland","EO","Female","70","[c]","27800","27570"
"Leaver Dept.","2023","No function","Eastern Scotland","EO","Male","45","[c]","27950","27570"
"Leaver Dept.","2023","No function","Eastern Scotland","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Eastern Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Eastern Scotland","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Essex","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Essex","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Essex","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Essex","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Essex","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","35","[c]","27670","27570"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","60","[c]","36930","37590"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Greater Manchester","AA/AO","Female","95","[c]","21530","21780"
"Leaver Dept.","2023","No function","Greater Manchester","AA/AO","Male","55","[c]","21570","21730"
"Leaver Dept.","2023","No function","Greater Manchester","EO","Female","85","[c]","27310","28120"
"Leaver Dept.","2023","No function","Greater Manchester","EO","Male","75","[c]","27150","27610"
"Leaver Dept.","2023","No function","Greater Manchester","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Greater Manchester","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Greater Manchester","SEO/HEO","Female","55","[c]","34100","31990"
"Leaver Dept.","2023","No function","Greater Manchester","SEO/HEO","Male","50","[c]","33940","33090"
"Leaver Dept.","2023","No function","Greater Manchester","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Greater Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","AA/AO","Female","35","[c]","21540","21200"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Highlands and Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Highlands and Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - East","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - East","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - East","EO","Female","70","[c]","31970","32520"
"Leaver Dept.","2023","No function","Inner London - East","EO","Male","55","[c]","31760","32520"
"Leaver Dept.","2023","No function","Inner London - East","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - East","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - East","SEO/HEO","Female","50","[c]","38790","36600"
"Leaver Dept.","2023","No function","Inner London - East","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - East","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - West","AA/AO","Female","45","[c]","24590","25480"
"Leaver Dept.","2023","No function","Inner London - West","AA/AO","Male","45","[c]","25100","25280"
"Leaver Dept.","2023","No function","Inner London - West","EO","Female","200","[c]","29070","28850"
"Leaver Dept.","2023","No function","Inner London - West","EO","Male","140","[c]","29370","29360"
"Leaver Dept.","2023","No function","Inner London - West","G6/G7","Female","520","[c]","58750","56430"
"Leaver Dept.","2023","No function","Inner London - West","G6/G7","Male","445","[c]","58600","56340"
"Leaver Dept.","2023","No function","Inner London - West","SCS level","Female","80","[c]","83440","76910"
"Leaver Dept.","2023","No function","Inner London - West","SCS level","Male","90","[c]","89270","81730"
"Leaver Dept.","2023","No function","Inner London - West","SEO/HEO","Female","830","[c]","37830","36180"
"Leaver Dept.","2023","No function","Inner London - West","SEO/HEO","Male","620","[c]","37820","36510"
"Leaver Dept.","2023","No function","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Kent","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Kent","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Kent","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Kent","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Kent","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Lancashire","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Lancashire","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Lancashire","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Lancashire","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Lancashire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Lancashire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Lancashire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
