"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Valuation Office Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Vehicle Certification Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Vehicle Certification Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Vehicle Certification Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Vehicle Certification Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Vehicle Certification Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinary Medicines Directorate","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinary Medicines Directorate","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinary Medicines Directorate","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinary Medicines Directorate","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Revenue Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wilton Park","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wilton Park","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wilton Park","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wilton Park","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wilton Park","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wilton Park","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Accountant in Bankruptcy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Accountant in Bankruptcy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Accountant in Bankruptcy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Accountant in Bankruptcy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Advisory, Conciliation and Arbitration Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Building Digital UK","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Building Digital UK","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Building Digital UK","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Building Digital UK","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Building Digital UK","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Civil Service Fast Stream","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Civil Service Fast Stream","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Civil Service Fast Stream","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Companies House","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Companies House","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Companies House","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Companies House","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Companies House","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Companies House","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Companies House","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Criminal Injuries Compensation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Criminal Injuries Compensation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Criminal Injuries Compensation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Criminal Injuries Compensation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Criminal Injuries Compensation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Commercial Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Office and Procurator Fiscal Service","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Office and Procurator Fiscal Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Office and Procurator Fiscal Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Office and Procurator Fiscal Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Office and Procurator Fiscal Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Office and Procurator Fiscal Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Office and Procurator Fiscal Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Crown Prosecution Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Electronics and Components Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Electronics and Components Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Electronics and Components Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Electronics and Components Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Electronics and Components Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Electronics and Components Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Equipment and Support","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Science and Technology Laboratory","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Science and Technology Laboratory","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Science and Technology Laboratory","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Science and Technology Laboratory","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Science and Technology Laboratory","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Science and Technology Laboratory","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Science and Technology Laboratory","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Defence Science and Technology Laboratory","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
