"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Outside London","AO","Male","295","[c]","22260","21690"
"Leaver CS","2023","Asian","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","EO","Female","205","[c]","27630","27570"
"Leaver CS","2023","Asian","Outside London","EO","Male","180","[c]","27400","27570"
"Leaver CS","2023","Asian","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","G7","Male","40","[c]","56660","56030"
"Leaver CS","2023","Asian","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","HEO","Female","65","[c]","33340","32580"
"Leaver CS","2023","Asian","Outside London","HEO","Male","90","[c]","33150","32870"
"Leaver CS","2023","Asian","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","SEO","Female","55","[c]","41870","41190"
"Leaver CS","2023","Asian","Outside London","SEO","Male","60","[c]","43440","40060"
"Leaver CS","2023","Asian","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","AO","Female","135","[c]","24870","25480"
"Leaver CS","2023","Black","London","AO","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","EO","Female","280","[c]","30330","31060"
"Leaver CS","2023","Black","London","EO","Male","90","[c]","30950","31060"
"Leaver CS","2023","Black","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","G7","Female","40","[c]","56570","56240"
"Leaver CS","2023","Black","London","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","HEO","Female","100","[c]","35720","35410"
"Leaver CS","2023","Black","London","HEO","Male","65","[c]","35390","34760"
"Leaver CS","2023","Black","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","SEO","Female","70","[c]","42840","43000"
"Leaver CS","2023","Black","London","SEO","Male","45","[c]","42950","42000"
"Leaver CS","2023","Black","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Unknown","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","AO","Female","140","[c]","21930","21690"
"Leaver CS","2023","Black","Outside London","AO","Male","90","[c]","21690","21690"
"Leaver CS","2023","Black","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","EO","Female","150","[c]","27880","27570"
"Leaver CS","2023","Black","Outside London","EO","Male","90","[c]","27840","27570"
"Leaver CS","2023","Black","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","HEO","Female","55","[c]","33310","33270"
"Leaver CS","2023","Black","Outside London","HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","SEO","Female","50","[c]","41680","41140"
"Leaver CS","2023","Black","Outside London","SEO","Male","45","[c]","41370","41000"
"Leaver CS","2023","Black","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","EO","Female","70","[c]","29260","30490"
"Leaver CS","2023","Mixed","London","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","G7","Female","50","[c]","55170","54970"
"Leaver CS","2023","Mixed","London","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","HEO","Female","45","[c]","34880","34020"
"Leaver CS","2023","Mixed","London","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SEO","Female","35","[c]","42380","43150"
"Leaver CS","2023","Mixed","London","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","AO","Female","115","[c]","21650","21690"
"Leaver CS","2023","Mixed","Outside London","AO","Male","95","[c]","22320","21780"
"Leaver CS","2023","Mixed","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","EO","Female","70","[c]","27920","28120"
"Leaver CS","2023","Mixed","Outside London","EO","Male","65","[c]","27950","27570"
"Leaver CS","2023","Mixed","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Outside London","G6","Female","[c]","[c]","[c]","[c]"
