"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Defence Equipment and Support","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Equipment and Support","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Equipment and Support","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Defence Science and Technology Laboratory","Unknown","40","[c]","46520","49260"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","50","[c]","60550","58060"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Heterosexual / straight","35","[c]","50340","51360"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","1190","[c]","28430","27570"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","LGBO","50","[c]","27950","27570"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Undeclared","135","[c]","27940","27570"
"Leaver CS","2023","50-59","Department for Work and Pensions (excl. agencies)","Unknown","360","[c]","27420","25610"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department of Health and Social Care (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Heterosexual / straight","40","[c]","28880","22500"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Licensing Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Heterosexual / straight","60","[c]","30180","27400"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Driver and Vehicle Standards Agency","Unknown","75","[c]","27710","26780"
"Leaver CS","2023","50-59","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Forestry and Land Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Commercial Organisation","Unknown","30","[c]","82920","71260"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Legal Department","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Heterosexual / straight","230","[c]","26610","21780"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Undeclared","45","[c]","29340","21780"
"Leaver CS","2023","50-59","HM Courts and Tribunals Service","Unknown","55","[c]","26140","21780"
"Leaver CS","2023","50-59","HM Land Registry","Heterosexual / straight","70","[c]","37540","34850"
"Leaver CS","2023","50-59","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Land Registry","Unknown","35","[c]","33900","28080"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Heterosexual / straight","755","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Undeclared","105","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Prison and Probation Service","Unknown","310","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Revenue and Customs (excl. agencies)","Unknown","815","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Heterosexual / straight","35","[c]","47510","44770"
"Leaver CS","2023","50-59","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Health and Safety Executive","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Heterosexual / straight","275","[c]","34950","27650"
"Leaver CS","2023","50-59","Home Office","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Home Office","Undeclared","55","[c]","36090","29240"
"Leaver CS","2023","50-59","Home Office","Unknown","105","[c]","27410","25880"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Met Office","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Heterosexual / straight","560","[c]","35580","32930"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Undeclared","85","[c]","39170","39910"
"Leaver CS","2023","50-59","Ministry of Defence (excl. agencies)","Unknown","90","[c]","37480","33000"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Heterosexual / straight","60","[c]","46930","43960"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ministry of Justice (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","Heterosexual / straight","65","[c]","47080","43710"
"Leaver CS","2023","50-59","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Records of Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","55","[c]","64300","66980"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Public Guardian","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectorate","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Royal Fleet Auxiliary","Unknown","30","[c]","41820","41480"
"Leaver CS","2023","50-59","Rural Payments Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Rural Payments Agency","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Courts and Tribunals Service","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Courts and Tribunals Service","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","Heterosexual / straight","50","[c]","55500","49860"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government (excl. agencies)","Unknown","35","[c]","45390","42860"
"Leaver CS","2023","50-59","Scottish Prison Service","Heterosexual / straight","40","[c]","38430","37060"
"Leaver CS","2023","50-59","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Prison Service","Unknown","55","[c]","36280","37060"
"Leaver CS","2023","50-59","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Serious Fraud Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Security Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Security Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Submarine Delivery Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The Insolvency Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The Insolvency Service","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Transport Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Health Security Agency","Heterosexual / straight","155","[c]","44850","39350"
"Leaver CS","2023","50-59","UK Health Security Agency","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Health Security Agency","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Health Security Agency","Unknown","120","[c]","54140","48860"
"Leaver CS","2023","50-59","UK Hydrographic Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Hydrographic Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Space Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","Heterosexual / straight","95","[c]","29660","21200"
"Leaver CS","2023","50-59","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","Unknown","30","[c]","31700","21200"
"Leaver CS","2023","50-59","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Valuation Office Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Valuation Office Agency","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Valuation Office Agency","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government (excl. agencies)","Heterosexual / straight","30","[c]","52050","47470"
"Leaver CS","2023","50-59","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
