"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bradford","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bradford","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bromley","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bromley","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire West and Chester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Croydon","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Derby","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Devon CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Devon CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Dorset","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Dudley","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Durham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Merseyside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Riding of Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Sussex CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Kent Thames Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Leeds","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Liverpool","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","AO","10","[c]","21960","22490"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Mid Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Milton Keynes","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North and West Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Northumberland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sandwell","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Solihull","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South West Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Stoke-on-Trent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sunderland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Torbay","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wakefield","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Walsall","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Walsall","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Warrington","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Sussex (South West)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Westminster","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Westminster","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Westminster","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Westminster","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Westminster","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wirral","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wirral","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wirral","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wolverhampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","York","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","York","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Glasgow City","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Glasgow City","Outside London","EO","20","[c]","25600","25000"
"Leaver CS","2023","Office of Gas and Electricity Markets","Glasgow City","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Glasgow City","Outside London","G7","20","[c]","50690","46810"
"Leaver CS","2023","Office of Gas and Electricity Markets","Glasgow City","Outside London","HEO","25","[c]","33740","32340"
"Leaver CS","2023","Office of Gas and Electricity Markets","Glasgow City","Outside London","SEO","20","[c]","38580","38560"
"Leaver CS","2023","Office of Gas and Electricity Markets","Tower Hamlets","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Tower Hamlets","London","EO","35","[c]","28050","26910"
"Leaver CS","2023","Office of Gas and Electricity Markets","Tower Hamlets","London","G6","30","[c]","72640","70000"
"Leaver CS","2023","Office of Gas and Electricity Markets","Tower Hamlets","London","G7","35","[c]","57010","55560"
"Leaver CS","2023","Office of Gas and Electricity Markets","Tower Hamlets","London","HEO","30","[c]","37100","36810"
"Leaver CS","2023","Office of Gas and Electricity Markets","Tower Hamlets","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Tower Hamlets","London","SEO","10","[c]","40240","39860"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Coventry","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Coventry","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Coventry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Coventry","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Coventry","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Coventry","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Tower Hamlets","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Tower Hamlets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Tower Hamlets","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Tower Hamlets","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Tower Hamlets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Tower Hamlets","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","AA","10","[c]","22900","22920"
"Leaver CS","2023","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","AO","25","[c]","25140","24710"
"Leaver CS","2023","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","EO","25","[c]","31950","31940"
"Leaver CS","2023","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","HEO","20","[c]","36560","35530"
"Leaver CS","2023","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Angus and Dundee City","Outside London","AA","35","[c]","22760","22180"
"Leaver CS","2023","Scottish Government","Angus and Dundee City","Outside London","AO","15","[c]","24530","24600"
"Leaver CS","2023","Scottish Government","Angus and Dundee City","Outside London","EO","10","[c]","30010","29450"
"Leaver CS","2023","Scottish Government","Angus and Dundee City","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Angus and Dundee City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Angus and Dundee City","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Angus and Dundee City","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","City of Edinburgh","Outside London","AA","90","[c]","23470","23340"
"Leaver CS","2023","Scottish Government","City of Edinburgh","Outside London","AO","90","[c]","26280","25710"
"Leaver CS","2023","Scottish Government","City of Edinburgh","Outside London","EO","115","[c]","32650","31940"
"Leaver CS","2023","Scottish Government","City of Edinburgh","Outside London","G6","45","[c]","76430","79110"
"Leaver CS","2023","Scottish Government","City of Edinburgh","Outside London","G7","55","[c]","60900","63860"
"Leaver CS","2023","Scottish Government","City of Edinburgh","Outside London","HEO","135","[c]","37140","37710"
"Leaver CS","2023","Scottish Government","City of Edinburgh","Outside London","SCS level","15","[c]","97340","85200"
"Leaver CS","2023","Scottish Government","City of Edinburgh","Outside London","SEO","110","[c]","47070","48640"
"Leaver CS","2023","Scottish Government","Clackmannanshire and Fife","Outside London","AA","10","[c]","22160","22080"
"Leaver CS","2023","Scottish Government","Clackmannanshire and Fife","Outside London","AO","15","[c]","26690","28490"
"Leaver CS","2023","Scottish Government","Clackmannanshire and Fife","Outside London","EO","15","[c]","33530","31760"
"Leaver CS","2023","Scottish Government","Clackmannanshire and Fife","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Dumfries and Galloway","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Dumfries and Galloway","Outside London","AO","10","[c]","26490","26220"
"Leaver CS","2023","Scottish Government","Dumfries and Galloway","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Dumfries and Galloway","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Dumfries and Galloway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Dumfries and Galloway","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AO","15","[c]","25610","24710"
"Leaver CS","2023","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","20","[c]","35650","37060"
"Leaver CS","2023","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Falkirk","Outside London","AA","[c]","[c]","[c]","[c]"
