"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Bournemouth, Christchurch and Poole","Outside London","35","[c]","27220","27570"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Bristol, City of","Outside London","95","[c]","26570","27570"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","Outside London","70","[c]","25010","27570"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Devon CC","Outside London","100","[c]","25240","23900"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Dorset","Outside London","10","[c]","28870","28120"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Gloucestershire CC","Outside London","90","[c]","25200","27570"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Plymouth","Outside London","10","[c]","27170","27570"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Somerset CC","Outside London","40","[c]","25730","27570"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Swindon","Outside London","25","[c]","27360","27570"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Torbay","Outside London","20","[c]","23910","21690"
"Leaver CS","2023","Department for Work and Pensions","South West (England)","Wiltshire","Outside London","50","[c]","26420","27570"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Unknown","Unknown","65","[c]","26810","27570"
"Leaver CS","2023","Department for Work and Pensions","Wales","Bridgend and Neath Port Talbot","Outside London","25","[c]","24310","21690"
"Leaver CS","2023","Department for Work and Pensions","Wales","Cardiff and Vale of Glamorgan","Outside London","40","[c]","29970","27570"
"Leaver CS","2023","Department for Work and Pensions","Wales","Central Valleys","Outside London","115","[c]","24890","21690"
"Leaver CS","2023","Department for Work and Pensions","Wales","Conwy and Denbighshire","Outside London","15","[c]","27630","27570"
"Leaver CS","2023","Department for Work and Pensions","Wales","Flintshire and Wrexham","Outside London","50","[c]","26440","27570"
"Leaver CS","2023","Department for Work and Pensions","Wales","Gwent Valleys","Outside London","105","[c]","24070","21690"
"Leaver CS","2023","Department for Work and Pensions","Wales","Gwynedd","Outside London","15","[c]","21630","21690"
"Leaver CS","2023","Department for Work and Pensions","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Wales","Monmouthshire and Newport","Outside London","50","[c]","23650","21690"
"Leaver CS","2023","Department for Work and Pensions","Wales","Powys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Wales","South West Wales","Outside London","25","[c]","24660","21690"
"Leaver CS","2023","Department for Work and Pensions","Wales","Swansea","Outside London","50","[c]","23940","21690"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Birmingham","Outside London","170","[c]","27120","27570"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Coventry","Outside London","40","[c]","25210","27570"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Dudley","Outside London","70","[c]","23740","21690"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Herefordshire, County of","Outside London","10","[c]","28400","28120"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Sandwell","Outside London","15","[c]","25450","27840"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Shropshire","Outside London","10","[c]","28180","27570"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Solihull","Outside London","15","[c]","28070","27570"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Staffordshire CC","Outside London","60","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Stoke-on-Trent","Outside London","160","[c]","24450","21690"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Telford and Wrekin","Outside London","35","[c]","25100","27570"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Walsall","Outside London","55","[c]","23700","21690"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Warwickshire CC","Outside London","65","[c]","24110","21690"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Wolverhampton","Outside London","35","[c]","25810","26650"
"Leaver CS","2023","Department for Work and Pensions","West Midlands (England)","Worcestershire CC","Outside London","30","[c]","26290","27570"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","100","[c]","24220","21690"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","Bradford","Outside London","70","[c]","25540","27570"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","60","[c]","27180","28120"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","10","[c]","28540","28120"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","40","[c]","26790","27570"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","Leeds","Outside London","225","[c]","34310","28120"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","North Yorkshire CC","Outside London","10","[c]","27460","27570"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","25","[c]","25990","27570"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","Sheffield","Outside London","140","[c]","31730","28120"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","Wakefield","Outside London","20","[c]","29600","27570"
"Leaver CS","2023","Department for Work and Pensions","Yorkshire and The Humber","York","Outside London","25","[c]","29830","27840"
"Leaver CS","2023","Department of Health and Social Care","East Midlands (England)","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Midlands (England)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Midlands (England)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Midlands (England)","Nottingham","Outside London","85","[c]","34610","31730"
"Leaver CS","2023","Department of Health and Social Care","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East Midlands (England)","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East of England","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East of England","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East of England","Cambridgeshire CC","Outside London","65","[c]","35650","26010"
"Leaver CS","2023","Department of Health and Social Care","East of England","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East of England","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East of England","Hertfordshire CC","Outside London","55","[c]","43880","40700"
"Leaver CS","2023","Department of Health and Social Care","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East of England","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East of England","Suffolk CC","Outside London","10","[c]","44230","40180"
"Leaver CS","2023","Department of Health and Social Care","East of England","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","East of England","West Essex","Outside London","25","[c]","45430","37830"
"Leaver CS","2023","Department of Health and Social Care","London","Barking & Dagenham and Havering","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Barnet","London","185","[c]","36910","32980"
"Leaver CS","2023","Department of Health and Social Care","London","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Bromley","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Hackney and Newham","London","10","[c]","40360","40480"
"Leaver CS","2023","Department of Health and Social Care","London","Haringey and Islington","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Lambeth","London","170","[c]","43380","40070"
"Leaver CS","2023","Department of Health and Social Care","London","Lewisham and Southwark","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Redbridge and Waltham Forest","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Tower Hamlets","London","165","[c]","52020","42080"
"Leaver CS","2023","Department of Health and Social Care","London","Wandsworth","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","London","Westminster","London","695","[c]","49500","41870"
"Leaver CS","2023","Department of Health and Social Care","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North East (England)","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North East (England)","Tyneside","Outside London","25","[c]","40730","29590"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Liverpool","Outside London","30","[c]","32180","29590"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Manchester","Outside London","90","[c]","29760","24390"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Mid Lancashire","Outside London","15","[c]","30110","28590"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","Brighton and Hove","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","Buckinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","Mid Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","Oxfordshire CC","Outside London","45","[c]","39320","34450"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","South Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","West Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","West Sussex (North East)","Outside London","15","[c]","31380","29340"
"Leaver CS","2023","Department of Health and Social Care","South East (England)","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South West (England)","Bristol, City of","Outside London","80","[c]","29540","29370"
"Leaver CS","2023","Department of Health and Social Care","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South West (England)","Devon CC","Outside London","20","[c]","37370","30290"
"Leaver CS","2023","Department of Health and Social Care","South West (England)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South West (England)","Gloucestershire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South West (England)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","South West (England)","Wiltshire","Outside London","120","[c]","34610","29370"
"Leaver CS","2023","Department of Health and Social Care","Unknown","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Wales","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Wales","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Birmingham","Outside London","80","[c]","35670","29590"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","West Midlands (England)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Leeds","Outside London","290","[c]","42150","37000"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care","Yorkshire and The Humber","York","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","33320","27400"
"Leaver CS","2023","Estyn","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Midlands (England)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","East of England","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","London","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North East (England)","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Scotland","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South West (England)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South West (England)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","London","Westminster","London","240","[c]","45220","39110"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Overseas","Overseas","Overseas","45","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Scotland","South Lanarkshire","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","South East (England)","Milton Keynes","Outside London","85","[c]","35000","31590"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","South East (England)","West Sussex (North East)","Outside London","10","[c]","34050","25860"
"Leaver CS","2023","HM Land Registry","East Midlands (England)","Leicester","Outside London","15","[c]","30810","27130"
"Leaver CS","2023","HM Land Registry","East Midlands (England)","Nottingham","Outside London","45","[c]","33740","28080"
"Leaver CS","2023","HM Land Registry","East of England","Peterborough","Outside London","15","[c]","30080","28080"
"Leaver CS","2023","HM Land Registry","London","Croydon","London","65","[c]","39950","36280"
"Leaver CS","2023","HM Land Registry","North East (England)","Durham","Outside London","45","[c]","33120","28080"
