"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Human Resources","Companies House","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Criminal Injuries Compensation Authority","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Criminal Injuries Compensation Authority","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Crown Commercial Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Crown Commercial Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Crown Prosecution Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Crown Prosecution Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Crown Prosecution Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Crown Prosecution Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Crown Prosecution Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Crown Prosecution Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Equipment and Support","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Equipment and Support","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Equipment and Support","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Equipment and Support","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Equipment and Support","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Equipment and Support","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Equipment and Support","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Equipment and Support","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Science and Technology Laboratory","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Science and Technology Laboratory","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Science and Technology Laboratory","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Science and Technology Laboratory","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Defence Science and Technology Laboratory","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Education (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Education (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Education (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Education (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Education (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Education (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Education (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Education (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Transport (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Transport (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Transport (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Transport (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Licensing Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Licensing Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Licensing Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Licensing Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Licensing Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Licensing Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Driver and Vehicle Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","FCDO Services","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","FCDO Services","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","FCDO Services","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","FCDO Services","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","FCDO Services","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","FCDO Services","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Actuary's Department","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Actuary's Department","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Actuary's Department","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Actuary's Department","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Legal Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Legal Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Legal Department","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Legal Department","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Legal Department","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Legal Department","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Legal Department","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Government Legal Department","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Land Registry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Prison and Probation Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Prison and Probation Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","HM Treasury (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Health and Safety Executive","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Home Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Institute for Apprenticeships and Technical Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Intellectual Property Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Maritime and Coastguard Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Met Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","AA/AO","Female","245","[c]","22020","22220"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","AA/AO","Male","75","[c]","22040","21830"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","EO","Female","55","[c]","27990","27470"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","EO","Male","140","[c]","29610","29350"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","SEO/HEO","Female","85","[c]","41090","40290"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","SEO/HEO","Male","125","[c]","39380","36920"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","SEO/HEO","Female","35","[c]","34690","33160"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
