"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","G6/G7","Heterosexual / straight","30","[c]","63430","61440"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","100","[c]","39290","38160"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","AA/AO","Heterosexual / straight","180","[c]","21560","21690"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","AA/AO","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","EO","Heterosexual / straight","160","[c]","27660","27570"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","EO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","G6/G7","Heterosexual / straight","70","[c]","60620","59500"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","SEO/HEO","Heterosexual / straight","120","[c]","35900","34290"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","SEO/HEO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
